#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
41,Sofia @sofiam.morales,5.1K,0.19%,Guatemala,Entertainment & Music Fashion & Accessories,1.5K
42,Banco Industrial @bancoindustrial,5.1K,-,Guatemala,Finance,1.5K
43,Evelyn Rivera @evelynrivera_gt,5K,0.65%,Guatemala,Events,1.5K
44,María🇬🇹 @puraguatemalteca,4.8K,1.17%,Guatemala,Travel Fashion & Accessories,1.4K
45,Lin Chang 💮 @linchang_,4.2K,0.17%,Guatemala,Education Outdoor Activity,1.3K
46,Greis Mendoza @greismendoza__,4K,0.48%,Guatemala,Life & Society,1.2K
47,𝓒𝓾𝓮𝓷𝓽𝓪 𝓸𝓯𝓲𝓬𝓲𝓪𝓵 𝓭𝓮 𝓛𝓪 𝓜𝓪𝔂𝓻𝓲𝓽𝓪 💕 @lamayrita89,4K,1.77%,Guatemala,family Life & Society,1.2K
48,Beyoutiful Store @beyoutifulstore.gt,3.8K,0.05%,Guatemala,Fashion & Accessories,1.1K
49,Ivan Castro Peña @ivancastroguatemala,3.8K,0.9%,Guatemala,Photography,1.1K
50,Publinews @publinewsguatemala,3.7K,0.13%,Guatemala,News & Media,1.1K
51,Radio Actitud 100.9 FM @radioactitudfm,3.5K,1.05%,Guatemala,Entertainment & Music,1.1K
52,Skillets @skilletsguate,3.5K,0.29%,Guatemala,Food,1K
53,David Rojas Fotografía🔹 @davidrojasgtfoto,3.4K,3.35%,Guatemala,Nature Photography,1K
54,Jenn Salguero @jenn.salguerro,3.4K,0.06%,Guatemala,Fashion & Accessories Beauty & Self Care,1K
55,Giuli Bocache de Matzer @giulibocache,3.2K,2.5%,Guatemala,Education Finance Product Education,972
56,Ninette Rios @ninetterios,3.1K,0.2%,Guatemala,Entertainment & Music,924
57,MAFER MELGAR @melgar.mafer,3.1K,0.94%,Guatemala,Beauty & Self Care,918
58,Jenny Carrera @jennycarrera_,3K,0.27%,Guatemala,Entertainment & Music Sports,891
59,Sergio Sosa ⚡️ @chejososa,2.7K,0.55%,Guatemala,Arts & Crafts,816
60,Team Bento ™️ @teambentogt,2.7K,0.19%,Guatemala,Food,795
61,Mafer Morazan🍍| Guatemala📍 @mafermorazan_,2.6K,0.14%,Guatemala,Beauty & Self Care Life & Society,783
62,GuateFood @guatefood,2.5K,0.14%,Guatemala,Food,753
63,Arocapro wedding cinematographers// 𝚙𝚘𝚎𝚜í𝚊 𝚟𝚒𝚜𝚞𝚊𝚕 @arocapro,2.4K,0.17%,Guatemala,Arts & Crafts Entertainment & Music,732
64,Rodrigo Saravia @rodriss6,2.4K,3.12%,Guatemala,Sports,717
65,Rebeca Velásquez | TRAVEL | GUATEMALA @rebecav06,2.3K,0.4%,Guatemala,Travel,687
66,Jasmine @jazgabriella,2.3K,0.5%,Guatemala,Entertainment & Music,681
67,Santa Teresita @santateresitaspa,2.3K,0.27%,Guatemala,Beauty & Self Care Travel,675
68,Alejandra Morales 🇬🇹 @fitnesscoachale,2.2K,0.18%,Guatemala,Fitness & Health,672
69,Sarahi Alvarado @sarahia28,2.2K,-,Guatemala,Entertainment & Music Romance & Wedding,657
70,Carl Nunes @carlnunesmusic,2.2K,0.42%,Guatemala,Entertainment & Music,654
71,Susy Villanueva @_susyvillanueva,2.2K,-,Guatemala,Sports,645
72,Creator. Curator. Podcaster. @brittanykrystle,2.1K,1.38%,Guatemala,Education Upskilling Beauty & Self Care Fashion & Accessories,636
73,travis bluemling @travisbluemling,2.1K,-,Guatemala,Fashion & Accessories,627
74,Carlos del Cid @carlosdelcid123,2K,1.54%,Guatemala,Modeling,591
75,Maria Rosa Escobar @mariarosaesc,2K,0.46%,Guatemala,Acting & Drama,585
76,Chevrolet Guatemala @chevroletguatemala,1.9K,0.24%,Guatemala,Auto and Vehicles,582
77,Mariale Guzmán 🇬🇹 @marialeguzman_,1.9K,0.31%,Guatemala,Acting & Drama Entertainment & Music Romance & Wedding,555
78,Actitud Cristiana @actitudcristiana,1.8K,0.32%,Guatemala,Education,552
79,Lipo en Pastillas @perderpesogt,1.8K,-,Guatemala,Fitness & Health,549
80,Fernando García @imstricker,1.8K,1.52%,Guatemala,Photography,549
81,Ross OC Jennings @thefirstpiper,1.7K,0.95%,Guatemala,Entertainment & Music Travel,504
82,Alexander Valladares | Modelo @alexanderunico,1.7K,1.22%,Guatemala,Fashion & Accessories,504
83,Jonathan Valenzuela @hardpio,1.7K,0.6%,Guatemala,Auto and Vehicles Finance,501
84,GU YUN KIM @soykyu0220,1.7K,0.97%,Guatemala,Food,495
85,Nani's shop gt @nanishopgt,1.6K,0.17%,Guatemala,Product Showcase,492
86,Recipes • Food • Beauty @jessicajerez_,1.6K,-,Guatemala,Food,483
87,Emilio Monterroso @emiliomonterrosor,1.6K,0.06%,Guatemala,Life & Society Fashion & Accessories,480
88,@JOSE GAMES OFICIAL @josegamesyt1,1.6K,0.95%,Guatemala,Entertainment & Music Games,471
89,Eddy Uker @eddyuker,1.6K,0.63%,Guatemala,Beauty & Self Care Fashion & Accessories,468
90,Gabriela Chávez @theskinnyvanilla,1.5K,0.4%,Guatemala,Fitness & Health Education,456
91,Isa Roldán @isa.roldan,1.5K,-,Guatemala,Beauty & Self Care,453
92,Porsche @andrewcarrera_,1.4K,0.1%,Guatemala,Entertainment & Music Funny,411
93,Daniel Enrique @dumitraqui,1.3K,0.23%,Guatemala,Travel,399
94,𝕁𝕠𝕤𝕖 𝕄𝕒𝕫𝕒 @jose_maza_,1.3K,0.23%,Guatemala,Photography,393
95,Carlos Lopez Ayerdi @lopezayerdi,1.3K,0.63%,Guatemala,Photography Product Showcase Auto and Vehicles,378
96,Stephanie Polanco | Guatemala @whatstephwears,1.3K,0.37%,Guatemala,Fashion & Accessories,378
97,Chesary @chesarygt,1.2K,1.56%,Guatemala,Entertainment & Music,372
98,Ariadna Orellana @ariorell,1.2K,0.17%,Guatemala,Fashion & Accessories,366
99,JimmyGarcia_ @jimmygarcia_,1.2K,0.16%,Guatemala,Photography,366
100,Gabriela Castro @magabycr,1.2K,0.94%,Guatemala,Entertainment & Music Games,360
