rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
59,MIXTON MUSIC @UCqzx-RJyMESr4U7Q49EDLmQ,1M,0.3%,Romania,,309K,youtube,romania,False,2024,NA,NA
60,Bercea @UC28RpfWWLPgZVV3hcxaJsPw,1M,0.4%,Romania,,309K,youtube,romania,False,2024,NA,NA
61,NYK @UCCZoiwHiWsmXEU7HPwFlhaw,1M,-,Romania,,309K,youtube,romania,False,2024,NA,NA
62,Global Records @UCXH2R1015c-YCZ2PO-0kanQ,1M,-,Romania,Books Music,309K,youtube,romania,False,2024,Knowledge&Info,MAPPED
63,BiBi @UC_d1gUdRvIhhQiPNFJ5nAzA,1M,2.4%,Romania,,309K,youtube,romania,False,2024,NA,NA
64,Diana C @UCNtpcmdWoqSk0Au2_auC8jw,1M,-,Romania,,303K,youtube,romania,False,2024,NA,NA
65,Radio ZU @UCCk2fsACFAxsCOZZjwW2_Pg,1M,-,Romania,,303K,youtube,romania,False,2024,NA,NA
66,Iuliana Beregoi @UCb8kT4F7wLJ9lS2rBP_cYEQ,1M,-,Romania,,300K,youtube,romania,False,2024,NA,NA
67,Sofia Show RO @UCmxpd9oYtBy4EQ7huv23dvQ,982K,0.8%,Romania,,294.6K,youtube,romania,False,2024,NA,NA
68,Alex Montrey @UCozoS_GnDx-9CE1IYNQ0twA,981K,1.7%,Romania,,294.3K,youtube,romania,False,2024,NA,NA
69,Chimaru @UCXUmHi2W9jFbvERgWhnYxbQ,980K,1.1%,Romania,,294K,youtube,romania,False,2024,NA,NA
70,Edy Talent @UCcga9xqeVmknO8uxUFD5QDA,977K,3.9%,Romania,Music,293.1K,youtube,romania,False,2024,Music,MAPPED
71,Jimmy Hex @UCiPzyQLUu7WKbResmB51KGQ,960K,3.1%,Romania,,288K,youtube,romania,False,2024,NA,NA
72,NANEmernic @UCdUI7rjrdibqUXriX-B2vvQ,957K,1.3%,Romania,,287.1K,youtube,romania,False,2024,NA,NA
73,Alex Crish's Toxic Waste @UCGoMase_0ntgviTS1NZqkQA,951K,5.8%,Romania,,285.3K,youtube,romania,False,2024,NA,NA
74,Florin Salam by Nek Music @UCeGjYw8r_xZo0Po9CtDEhkg,949K,-,Romania,,284.7K,youtube,romania,False,2024,NA,NA
75,Mimi @UCq-5wSr9ZrmU298suFTJGYg,937K,1.2%,Romania,,281.1K,youtube,romania,False,2024,NA,NA
76,Smiley @UCk6bTmj5Uc5rFA5HzAzHy4Q,936K,-,Romania,Music,280.8K,youtube,romania,False,2024,Music,MAPPED
77,Mini Toys Surprise Eggs Unboxing @UCePAHj88yuJDRA_U2MfszaQ,934K,-,Romania,,280.2K,youtube,romania,False,2024,NA,NA
78,Radu Constantin @UCPoCWloyfRWsmfApN_svCYA,930K,-,Romania,,279K,youtube,romania,False,2024,NA,NA
79,GamingGo @UCADFWcPLlqi7F5oSjtCErDQ,913K,-,Romania,Video Gaming,273.9K,youtube,romania,False,2024,Tech&Gaming,MAPPED
80,Alexandru Bălan @UCEbFovLGTKoTxDisxBI4EtA,911K,0.1%,Romania,,273.3K,youtube,romania,False,2024,NA,NA
81,Mara STEFANIA @UCgYsSoUXlDmftFHvokALpGA,898K,0.6%,Romania,,269.4K,youtube,romania,False,2024,NA,NA
82,Lino Golden @UCEj1nu-bWFmYIga6EWQFDzQ,895K,5.5%,Romania,,268.5K,youtube,romania,False,2024,NA,NA
83,Românii au talent @UC870eIJ80uX6yiTLRZhunNw,893K,-,Romania,,267.9K,youtube,romania,False,2024,NA,NA
84,RUX @UCAlLp-fWSOLeMA-tcA-MgKA,888K,-,Romania,,266.4K,youtube,romania,False,2024,NA,NA
85,Seek Music @UCnVs_K-Rkzkdts9sxISF8Uw,887K,0.2%,Romania,,266.1K,youtube,romania,False,2024,NA,NA
86,Alex Alvarez @UCtKP0AYdHY5T_U1Oy4DF2Hw,886K,-,Romania,,265.8K,youtube,romania,False,2024,NA,NA
87,BRomania @UCrHZJ6fddxeK2wwPIh5-O4Q,881K,-,Romania,,264.3K,youtube,romania,False,2024,NA,NA
88,Cocos Christina @UCETgD7gQjDBKYgq-4KeJQeA,880K,1%,Romania,,264K,youtube,romania,False,2024,NA,NA
89,Hair Hood @UCuc5e6jU-fKk0bgrmDye2Tg,876K,0.1%,Romania,,262.8K,youtube,romania,False,2024,NA,NA
90,MusicMondoRomania @UCUurCikQ1VubgVVTk3lfgQA,869K,-,Romania,,260.7K,youtube,romania,False,2024,NA,NA
91,Zbir @UC__aueA0HtGtCU5VTanVigA,859K,2.3%,Romania,,257.7K,youtube,romania,False,2024,NA,NA
92,Vladuta Lupau @UC9q02x_vtrnmFikcRodI2eQ,852K,1.2%,Romania,,255.6K,youtube,romania,False,2024,NA,NA
93,DenisaRaducu @denisaraducu,850K,0.1%,Romania,,255K,youtube,romania,False,2024,NA,NA
94,În Puii Mei @UCoDTjH4hRy4ZwSldYeXSMug,849K,-,Romania,,254.7K,youtube,romania,False,2024,NA,NA
95,Daria Callie @UCyGgRLbgcXjON9ZS5DaqMOQ,839K,-,Romania,,251.7K,youtube,romania,False,2024,NA,NA
96,Tzanca Uraganu @UCiebKrTZGBhBqWQRNtQqwoA,824K,-,Romania,,247.2K,youtube,romania,False,2024,NA,NA
97,TommoProduction @UCknDtlEQpdwQL_geEcIe4mA,813K,-,Romania,,243.9K,youtube,romania,False,2024,NA,NA
98,ANTONIA @UCmDmSSTt_4vMuPM1jk4zUtg,809K,0.4%,Romania,,242.7K,youtube,romania,False,2024,NA,NA
99,Andrei Cosmin @UCLn5Bd8Roau6sEScxOc95tA,802K,1.4%,Romania,,240.6K,youtube,romania,False,2024,NA,NA
100,Motan Show @UCmSVVJfrnrsb-OvaywIaeTQ,800K,0.2%,Romania,,240K,youtube,romania,False,2024,NA,NA
