#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
21,Robin Yayla @robinyayla,18.2K,1.08%,Italy,Arts & Crafts,5.5K
22,Elmira Namazova @elmira_namazova_,16K,2.85%,Italy,Fashion & Accessories,4.8K
23,Neta Barazani @netabarazani,16K,0.18%,Italy,Fashion & Accessories Photography,4.8K
24,Mary Leest @maryleest,15.6K,0.37%,Italy,Fashion & Accessories,4.7K
25,Claudia Romani @claudia_romani,15.2K,0.31%,Italy,Fashion & Accessories Animals,4.6K
26,Eda Biçim @edabicim,15K,2.29%,Italy,Education,4.5K
27,Francesco Meola | Travel Creator | Italy 🇮🇹 @meolafrancesco,14.5K,2.45%,Italy,Travel,4.3K
28,T A L I A S U T R A @talia_sutra,14.5K,0.25%,Italy,Fitness & Health,4.3K
29,Carla Beattriz @carlabeattriz,14.1K,0.34%,Italy,Education Upskilling,4.2K
30,ARTEMEST @artemest,13.8K,0.13%,Italy,Home & Garden,4.1K
31,FROSTFIT Patrick Frost @patrickfrost2,12.8K,1.38%,Italy,Fitness & Health Funny,3.8K
32,Hiba Dagher @hibadagher,12.7K,0.19%,Italy,Arts & Crafts,3.8K
33,Constanza Fernandez @futilish,12.1K,0.26%,Italy,,3.6K
34,VG @gatinhalicious,12K,0.07%,Italy,Entertainment & Music,3.6K
35,Felipe Frascaroli @felipefrascaroli,11.7K,0.22%,Italy,Finance,3.5K
36,Nicolas calia @visit__sicily,11K,0.62%,Italy,Travel,3.3K
37,CAMILA GAIO @camila_gaio,10.8K,0.31%,Italy,Fashion & Accessories,3.2K
38,Jo @jo_franco,10.5K,0.25%,Italy,Travel,3.2K
39,Le Sirenuse @lesirenuse,10.3K,-,Italy,Travel,3.1K
40,Rino Russo @rino_russo_,9.8K,0.09%,Italy,Arts & Crafts Design,2.9K
41,Maurizio Alberino 🇮🇹 @maurizioalberino,9.6K,0.14%,Italy,Fashion & Accessories Fitness & Health,2.9K
42,Ramona @ramonaedie,9.6K,0.14%,Italy,Fashion & Accessories,2.9K
43,Yuni ✧ VTUBER @yuniiho,9.6K,3.68%,Italy,Arts & Crafts,2.9K
44,Maria Eugênia Gonçalves @geniamaria,9K,0.26%,Italy,Fashion & Accessories,2.7K
45,𝐀𝐋𝐄𝐗 𝐀𝐔𝐑𝐄𝐎 𝐓𝐀𝐓𝐓𝐎𝐎 @alessandro_capozzi,8.9K,0.29%,Italy,Arts & Crafts,2.7K
46,Mods own country -Official @modz_own_country_kerala,8.9K,1.45%,Italy,Fashion & Accessories,2.7K
47,Arlen martinez villar @villar_arlen,8.9K,0.31%,Italy,family Food Entertainment & Music,2.7K
48,SIRIO 🌀 @sirio,8.8K,1.26%,Italy,Music Entertainment & Music Funny,2.6K
49,4Samantha 莎曼莎 @4samantha,8.4K,5.17%,Italy,Arts & Crafts Education,2.5K
50,Lorenzo Boni @cheflorenzoboni,8.3K,0.29%,Italy,,2.5K
51,Luz Paz @balloonsbyluzpaz,8.1K,-,Italy,Arts & Crafts Product Showcase,2.4K
52,DesignWanted @designwanted,7.8K,0.1%,Italy,Arts & Crafts,2.3K
53,Vaughn NeVille @themanspot,7.7K,0.35%,Italy,Fashion & Accessories Sports Entertainment & Music,2.3K
54,Fernando Pagani @pagani,7.7K,0.94%,Italy,Art,2.3K
55,ITALIAN FOOD RECIPES 🇮🇹🍝🎥 @vincenzosplate,7.4K,0.28%,Italy,Food,2.2K
56,Brooklyn Bitess @brooklynbitess,7.3K,0.08%,Italy,,2.2K
57,Ita Mazzutti @itamazzutti,7.3K,0.16%,Italy,Photography,2.2K
58,Elena Meola @explorewithele,7.2K,1.05%,Italy,Travel Food Lifestyle Entertainment & Music,2.1K
59,Romulo Caldeira | Atleta @romulocdr,6.9K,0.28%,Italy,Sports,2.1K
60,Caprese Girl @capresegirl,6.8K,0.02%,Italy,Fashion & Accessories,2K
61,Stephen Oscar @stephenoscar,6.7K,0.45%,Italy,Travel Entertainment & Music family,2K
62,Vabbè @vabbe.it,6.6K,0.16%,Italy,Entertainment & Music Funny,2K
63,𝕬𝖒𝖇𝖗𝖆 ♉️♓️♏️ @ambrabgutierrez,6.5K,0.33%,Italy,Fashion & Accessories,1.9K
64,DENISE FARO @denisefaro,6.4K,0.06%,Italy,Entertainment & Music,1.9K
65,Your Authentic Italian Page @italian_vacations,6.2K,0.14%,Italy,Travel,1.9K
66,Italian Furniture Online @italianfurnitureonline,6K,0.09%,Italy,Home & Garden Product Showcase,1.8K
67,Dr. Samer Tabban @drsamtabban,5.9K,0.11%,Italy,Beauty & Self Care Education,1.8K
68,Francesca Cipriani @francescaciprianib,5.9K,0.11%,Italy,Fitness & Health,1.8K
69,𝙶𝚊𝚋𝚛𝚒𝚎𝚕𝚕𝚊 𝙱𝚘𝚛𝚐𝚎𝚜 @gabriellacborges,5.8K,0.15%,Italy,Modeling,1.7K
70,Stefano Ghisolfi @steghiso,5.7K,0.52%,Italy,Sports,1.7K
71,Cressi International @cressi1946,5.7K,0.31%,Italy,,1.7K
72,Eugenia De Martino @eugedemartino,5.7K,0.18%,Italy,Modeling,1.7K
73,Phitchakorn Keira Balla @sononui,5.6K,1.3%,Italy,Fashion & Accessories Product Showcase,1.7K
74,Eddy K Bridal @eddyk_bridal,5.6K,0.05%,Italy,Romance & Wedding Fashion & Accessories,1.7K
75,BLACK MILK @blackmilkcereal,5.6K,0.08%,Italy,Food,1.7K
76,Ferra Rossa @ferra_rossa,5.4K,0.09%,Italy,Beauty & Self Care,1.6K
77,David Rocco @davidroccosvita,5.4K,-,Italy,Food Travel,1.6K
78,AlbenizRodriguez @albeniz_rodriguez,5.3K,1.41%,Italy,Arts & Crafts,1.6K
79,Azimut Yachts @azimut_yachts,5.2K,-,Italy,Auto and Vehicles,1.6K
80,Raiid Vlogs @raiid_vlogs,5K,0.65%,Italy,Travel,1.5K
81,Gianni Blu @gianniblu,4.9K,0.12%,Italy,Entertainment & Music,1.5K
82,The Commendatori of Memes @sopranosgram,4.9K,1.11%,Italy,Entertainment & Music,1.5K
83,Gianna Jade @giannnaj,4.9K,0.35%,Italy,Entertainment & Music,1.5K
84,Omer Tunca @omerxtunca,4.9K,0.13%,Italy,Art & Crafts,1.5K
85,Isly Viana @islyviana,4.7K,0.13%,Italy,Education,1.4K
86,Marvin Akbari 🇮🇹 @marvin.wanderlust,4.7K,0.08%,Italy,Entertainment & Music,1.4K
87,𝐌𝐚𝐫𝐢𝐚 𝐓eresa 𝐈𝐚𝐧𝐧𝐮𝐳𝐳𝐨 @mariateresaiannuzzo,4.7K,0.1%,Italy,Fashion & Accessories Pets,1.4K
88,Biorepair 🇮🇹 Зубная паста @biorepair_rus,4.5K,0.06%,Italy,Beauty & Self Care Product Education,1.4K
89,L U B O V ♡🪰 @lubov_mukha,4.5K,0.73%,Italy,Acting & Drama Fashion & Accessories,1.3K
90,Aurifil @aurifilthread,4.4K,1.7%,Italy,Arts & Crafts Product Education,1.3K
91,Lil Dee @lildee_raps,4.3K,0.28%,Italy,Entertainment & Music,1.3K
92,wiwibloggs @wiwibloggs,4.3K,0.63%,Italy,Entertainment & Music,1.3K
93,SABRINA ❞ @sabrina_diaries,4.2K,0.19%,Italy,Arts & Crafts Travel,1.3K
94,Coverlab @coverlab,4.2K,0.07%,Italy,Fashion & Accessories,1.2K
95,𝐄 👑 @erinocampox,4.1K,0.39%,Italy,Fashion & Accessories Arts & Crafts Writing Drawing & Painting,1.2K
96,Yasmim Sant’anna @yasmimsantanna,4K,0.73%,Italy,Fashion & Accessories,1.2K
97,Daryll Saskia Neita @daryllneita,4K,0.93%,Italy,Sports,1.2K
98,MATTIA EOLI @mattseoli,3.9K,0.13%,Italy,Fashion & Accessories,1.2K
99,Pellicola Magazine @pellicolamag,3.9K,-,Italy,Photography,1.2K
100,Emanuel Modena @emanuelmodena,3.6K,-,Italy,Beauty & Self Care,1.1K
