#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
81,Rinaldy Yunardi @rinaldyyunardi,441.6K,0.32%,Hong Kong,Fashion and Accessories Modeling Fashion Design,132.5K
82,WONG MAN YIK @wongmanyik,441.4K,3.07%,Hong Kong,Entertainment and Music,132.4K
83,鄭裕玲 Do Do Cheng @do_do_cheng,434.7K,1.76%,Hong Kong,,130.4K
84,H E I D I 李靜儀 @heidibibe,432.8K,2.28%,Hong Kong,Entertainment and Music Food Modeling,129.8K
85,Denise Ho @hoccgoomusic,427.5K,1.29%,Hong Kong,Entertainment and Music Singer Songwriting Music,128.2K
86,Edwin Siu @edwinsiu,420.9K,1.53%,Hong Kong,Actors,126.3K
87,Tiffany Lau 劉穎鏇 @itstiffanylau,416.6K,2.45%,Hong Kong,Fashion and Accessories Celebrity,125K
88,Crystal Fung @crystalfyy,416.5K,1.7%,Hong Kong,Food Food and Drink Actors Modeling,125K
89,譚杏藍 ʜᴀɴᴀ ᴛᴀᴍ @hanatam,414.7K,0.64%,Hong Kong,Fashion and Accessories Product Showcase Careers Modeling,124.4K
90,Plastic Thing @plasticthing,408.2K,1.4%,Hong Kong,Arts and Crafts,122.5K
91,Z M @iamlilfroggy,405.2K,2.27%,Hong Kong,Parenting,121.6K
92,Middle @mid810,402.5K,3.21%,Hong Kong,,120.8K
93,吳若希 @jinnyng,399.9K,0.42%,Hong Kong,family Entertainment and Music Music Food,120K
94,朱晨麗 @rebecca_zhu,394.9K,1.2%,Hong Kong,Fashion and Accessories Entertainment and Music Parenting Actors,118.5K
95,胡鴻鈞 | Hubert Wu @hubertwu,394.1K,2.25%,Hong Kong,Fashion Food,118.2K
96,蔡思貝 SISLEY CHOI @sisleychoi,391.4K,2.64%,Hong Kong,Fashion and Accessories Actors Modeling,117.4K
97,Sam's Tailor @samstailor,386.5K,0.35%,Hong Kong,Shopping,116K
98,Peter Tam.K.T 베드로·담가준 @petertamkt,382.3K,0.3%,Hong Kong,Photography Food Chef,114.7K
99,Lee.K @leekillust,378.9K,1.49%,Hong Kong,Arts and Crafts Drawing Illustrator,113.7K
100,Harimao Lee | Hong Kong 🇭🇰 @harimaolee,375.7K,1.6%,Hong Kong,Photography Travel Hair & Beauty Photographer,112.7K
