#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
80,Imad Hyayouch @imadhyayouch,5K,0.44%,Morocco,Sports,1.5K
81,Misstech111 Tech Reviewer @misstech111,5K,0.56%,Morocco,Education Product Education,1.5K
82,Youssef Halim @youssef.halimm,5K,2.81%,Morocco,Entertainment & Music Education,1.5K
83,Maghreb voices @maghrebvoices,4.9K,0.04%,Morocco,Education Entertainment & Music,1.5K
84,Ghizlane Rahbany @ghizlane.xo,4.9K,-,Morocco,Entertainment & Music,1.5K
85,Amira Mourtaday أميرة المرتضي @amira.mourtaday,4.9K,6.53%,Morocco,Education Fitness & Health,1.5K
86,Sabri Ayoub @sabri_ayoub__,4.9K,-,Morocco,Entertainment & Music,1.5K
87,Ahmed KABBAJ @ahmed_elkabbaj,4.9K,1.11%,Morocco,Photography Travel,1.5K
88,Taha bedraoui @taha.vlogss,4.8K,-,Morocco,Entertainment & Music Funny,1.4K
89,𝔞𝔢𝔷𝔞𝔡𝔡𝔶 🇲🇦 @aezaddy,4.8K,4.83%,Morocco,Entertainment & Music,1.4K
90,IT.BROKING @it.broking,4.8K,0.88%,Morocco,Finance,1.4K
91,Boutayna Khalil @boutayna_khalil,4.6K,1.67%,Morocco,Fashion & Accessories,1.4K
92,Ayoub Abounnasr أيوب أبونصر @ayoub.abounnasr,4.6K,0.72%,Morocco,Acting & Drama,1.4K
93,Abdellah Abujad @abdellahabujad,4.4K,0.12%,Morocco,Education,1.3K
94,Draganov 🌎 @mr.draganov,4.4K,-,Morocco,Entertainment & Music,1.3K
95,Miryam Labiad 🇲🇦 @mimialeblanc,4.4K,0.64%,Morocco,Fashion & Accessories Arts & Crafts,1.3K
96,𝑫𝑰𝑮𝑰𝑻𝑨𝑳 𝑰𝑵𝑭𝑳𝑼𝑬𝑵𝑪𝑬𝑹 @ghalia.salhi,4.3K,0.47%,Morocco,Fashion & Accessories,1.3K
97,mhamad karaki | محمد كركي @mhamad_karaki,4.2K,0.14%,Morocco,Sports Education,1.3K
98,NESSYOU - نيسيو @ne2s_u,4K,2.25%,Morocco,Entertainment & Music,1.2K
99,🇲🇦 Mohammed Taharast محمد تهراست 🇲🇦 @taharastmed,4K,0.4%,Morocco,Entertainment & Music,1.2K
100,Mirelle Tome @mirelletome,3.9K,0.07%,Morocco,Travel,1.2K
