#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
70,rajoua es_sahely @rajoua.officiel,1.9M,0.79%,Morocco,Entertainment and Music family Arts and Crafts Fashion and Accessories,564.9K
71,Bilal El Khannouss @bilalekns_34,1.9M,14.78%,Morocco,Sports,559.4K
72,JAYLANN ✨ @jaylann_official,1.9M,0.65%,Morocco,Art,556.7K
73,AMINE RADI @radi_amine,1.9M,2.25%,Morocco,Entertainment and Music Celebrity Lifestyle Celebrities,556K
74,AHLAM ZAIMI احلام الزعيمي @ahlamzaimiofficiel,1.8M,0.32%,Morocco,Fashion and Accessories Travel family Beauty and Self Care,549.5K
75,Ikram El Abdia | إكرام العبدية @ikramelabdia,1.8M,0.65%,Morocco,Entertainment and Music Music,548.6K
76,Med Bassou @bassou_mohammed,1.8M,0.37%,Morocco,Entertainment and Music Celebrity Actors Modeling,547.8K
77,mariees marocaines @mariees_marocaines1,1.8M,0.84%,Morocco,Romance and Wedding,542.8K
78,@maghrebia_hora,1.8M,0.74%,Morocco,Fashion and Accessories Marketing and Advertising,530.7K
79,Rabab Azmani @rababazmani,1.7M,0.54%,Morocco,Entertainment and Music Fashion and Accessories Moms Modeling,520.3K
80,Samia Akariou @samia_akariou,1.7M,0.32%,Morocco,Acting and Drama Lifestyle Modeling,519.7K
81,manal lemzamzam - منال لمزمزم @manwela.cherkaoui,1.7M,1.03%,Morocco,Fashion and Accessories Beauty and Self Care DIY and Life Hacks Lifestyle,519.6K
82,🇲🇦✨Stars Moroccan | ستارز موروكان✨🇲🇦 @stars_moroccan,1.7M,0.25%,Morocco,,514.6K
83,fatima zahra laaroussi @fatimazahralaaroussi,1.7M,0.22%,Morocco,Entertainment and Music,506.9K
84,Raja Meziane @raja_meziane,1.7M,1.26%,Morocco,Education Music Actors Singer,505.1K
85,Sofia Saidi @sofiasaidiofficiel,1.6M,1.58%,Morocco,,493.5K
86,ILY إيلي 🇲🇦 @iam.ily,1.6M,1.89%,Morocco,Romance and Wedding,490K
87,𝐡𝐢𝐛𝐚 𝐳𝐚𝐢𝐦 | هبة زعيم @hiba.zaim1,1.6M,4.08%,Morocco,Fashion and Accessories,485.7K
88,Nordin Amrabat @n_amrabat_official,1.6M,4.9%,Morocco,Soccer,485.3K
89,Maryem Bakouche مريم باكوش @maryembakouche1,1.6M,0.99%,Morocco,Acting and Drama Celebrity Modeling,482.7K
90,Hind ziadi - هند زيادي @hindziadi,1.6M,6.72%,Morocco,Entertainment and Music Music,469.9K
91,🇫🇷 🇲🇦🇪🇬 MARINE EL HIMER @marinelhimer,1.5M,1.91%,Morocco,Fashion and Accessories Lifestyle Modeling,457.3K
92,Ahmed Chawki @chawki_official,1.5M,0.38%,Morocco,Art,456.3K
93,Hazeb Taoufik 🇲🇦 @donbiggofficial,1.5M,1.5%,Morocco,Entertainment and Music Music Producers Singer,453.4K
94,Hassan El Fad @elfadhassan,1.5M,0.82%,Morocco,,443.2K
95,Soukayna naciri🍃سكينـة الناصري @soukayna_naciri_official,1.5M,0.3%,Morocco,Beauty,438.5K
96,سكينة soukaina @souky_s_life,1.4M,4.58%,Morocco,Beauty and Self Care Fashion and Accessories Business,430.3K
97,♪ . ♬ ▪ Mido Belahbib ▪♬ .♪ @mido.belahbib,1.4M,1.55%,Morocco,Entertainment and Music,416.7K
98,سمية العماري | soumaya aomari @soma_officiel,1.4M,0.54%,Morocco,Fashion Beauty Soccer,416.1K
99,𝕄𝕦𝕟𝕚𝕣 𝕄𝕠𝕙𝕒𝕞𝕖𝕕𝕚 @muny1,1.4M,5.68%,Morocco,Sports Soccer,411.1K
100,Le roi Mohamed 6 ️️️ @le_roi_mohamed6,1.4M,0.9%,Morocco,Singer Music,410.1K
