#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
49,Joshua Tyrell @joshtyrell,583.3K,0.46%,Switzerland,Entertainment and Music,175K
50,Nadège Lacroix @lacroixnadege,580.7K,1.27%,Switzerland,Acting and Drama Fashion and Accessories Home and Garden Lifestyle,174.2K
51,let your soul glow @luanasilva,578.9K,0.64%,Switzerland,family Travel Events Lifestyle,173.7K
52,Denis Zakaria @deniszakaria,555.4K,4.19%,Switzerland,Sports Soccer,166.6K
53,Sylvia Michel 🇨🇭 @michelphotographych,553.5K,0.86%,Switzerland,Pets Nature,166K
54,Beatrice Egli @beatrice_egli_offiziell,549K,1.11%,Switzerland,Entertainment and Music Music Lifestyle,164.7K
55,DE HERTIST @zekisworld,548.8K,10.76%,Switzerland,Celebrity,164.6K
56,Chef Emrah Fandaklı @emrahfandakli,538.6K,1.15%,Switzerland,Food Business and Finance Food and Drink,161.6K
57,xavierdelerue @xavierdelerue,533.6K,1.5%,Switzerland,Travel Adventure Bikes,160.1K
58,Zürich🇨🇭Balayage / Airtouch / Educator @alennmj,523K,0.37%,Switzerland,Beauty and Self Care Styling Hair Salons,156.9K
59,Sandra Rodrigues Pinto @entre_dois,479.3K,2.12%,Switzerland,Fashion and Accessories Home and Garden Styling Lifestyle,143.8K
60,Leticia Lopes @leticialopesbsb,474.3K,1.03%,Switzerland,Fashion and Accessories Marketing and Advertising,142.3K
61,Mr. Gary @switzerland.holiday,472.1K,0.33%,Switzerland,,141.6K
62,Dunja Bitar @dunjabitar,466.2K,3.46%,Switzerland,Pets Fitness and Health,139.9K
63,𝗟𝗲𝗮𝗿𝘁 @1earti,460.3K,0.1%,Switzerland,,138.1K
64,Elvira Legrand @elviralegrand,455.2K,3.26%,Switzerland,Entertainment and Music Lifestyle Celebrities,136.5K
65,NICOLE STEINER @nicole.flipz,454.6K,1.5%,Switzerland,Sports,136.4K
66,GLORY @gloriajoelle,454.2K,0.4%,Switzerland,Fashion Lifestyle,136.3K
67,Vincenzo Nibali @vincenzonibali,450.9K,1.23%,Switzerland,Sports Bikes,135.3K
68,Belinda Bencic @belindabencic,437.8K,0.89%,Switzerland,Sports Tennis,131.3K
69,Manuel Obafemi Akanji @obafemi_36,434.7K,9.59%,Switzerland,Sports,130.4K
70,Noa Dorian @noa_dorian,430.4K,5.12%,Switzerland,Fashion and Accessories Lifestyle,129.1K
71,Daisy Gilardini @daisygilardini,424.2K,0.58%,Switzerland,Nature Adventure,127.3K
72,Nargiza Wisbey @nargo.star,422.8K,0.01%,Switzerland,,126.8K
73,IamColour @thecolourmemam,422.3K,2.72%,Switzerland,Beauty and Self Care,126.7K
74,คลับฮา💨 (ch) @clubha,418.9K,0.89%,Switzerland,Entertainment and Music,125.7K
75,Amir Asani @amir_asani13,418.8K,1.73%,Switzerland,Nature Travel,125.6K
76,Michèle Krüsi @thefashionfraction,418.3K,0.21%,Switzerland,Fashion and Accessories Business and Finance Lifestyle Celebrities,125.5K
77,ELISA B @elisabellareal,417.1K,0.05%,Switzerland,Fashion and Accessories Bikini Lifestyle,125.1K
78,NICK @nick_hartm,410.7K,3.58%,Switzerland,Home and Garden Fashion and Accessories Lifestyle Modeling,123.2K
79,𝘈𝘺𝘤𝘢𝘯 𝘚𝘦𝘯𝘤𝘢𝘯 @aycansencan,410.3K,0.52%,Switzerland,Fashion and Accessories Music Lifestyle Styling,123.1K
80,Yukiko Tanzi @foodie.yuki,407.4K,1.87%,Switzerland,Food Pets Recipes Vegan,122.2K
81,PhD & Business coach 🇺🇦🇺🇸🇨🇭 @irengoryn,404.3K,0.68%,Switzerland,,121.3K
82,Wesley Duong 🇨🇭 #chinesestyle @wesleyduong,400.1K,5.91%,Switzerland,Arts and Crafts,120K
83,Malwyn Burkhalter @naswyn,399.5K,0.69%,Switzerland,Entertainment and Music,119.9K
84,Shunsuke @shunsukecos,398.7K,15.27%,Switzerland,Fashion and Accessories Arts and Crafts Animation and Cosplay Celebrity,119.6K
85,Nicolas Huber @hubercop,390.7K,0.94%,Switzerland,Sports,117.2K
86,Anna Goncharova @hanna_redhead_fox,388.2K,1.22%,Switzerland,Fashion and Accessories Parenting Lifestyle,116.5K
87,Denisa S. 🧜‍♀️ @denisa.marie46,386.5K,0.59%,Switzerland,Fashion and Accessories Lifestyle,115.9K
88,Marco Odermatt @marcoodermatt,379.5K,8.75%,Switzerland,Video Gaming,113.9K
89,Michelle Bieri @michellebieri_,377.4K,5.88%,Switzerland,Fitness and Health Fashion and Accessories Product Education Coaching,113.2K
90,☀️Zsuzsanna W.🦋 @ladyenergyzsw,373.6K,1.55%,Switzerland,Fitness and Health family Bikini Coaching,112.1K
91,@ales2ndro here. @aless2ndro,370.9K,4.37%,Switzerland,Entertainment and Music Lifestyle,111.3K
92,Benjamin.M @benjaminmachet,370.5K,1.82%,Switzerland,Travel Lifestyle,111.2K
93,Njomëza Kastrati @couple.rn,368K,7.2%,Switzerland,Fashion and Accessories,110.4K
94,Amal Ben Abdallah @amoulalyly,367.2K,2.03%,Switzerland,Travel Modeling,110.2K
95,Debora Gabriella Cicciolina @deboragabriella_,366.4K,0.97%,Switzerland,Beauty and Self Care Lifestyle Health & Fitness Food & Drink,109.9K
96,Charles Legrand 🇨🇭 @legrandcharles,366.3K,2.23%,Switzerland,Fashion and Accessories Lifestyle,109.9K
97,𝗚𝗟𝗢𝗥𝗬 𝗖𝗢𝗟𝗟𝗔𝗚𝗘𝗡 (TH) @glory_officials,364K,0.09%,Switzerland,Food Modeling Lifestyle,109.2K
98,Zoë Pastelle @zoepastelle,360.8K,0.87%,Switzerland,Nature Arts and Crafts Acting and Drama Celebrity,108.2K
99,Carmen Ramona Bieri 🇨🇭 @carmenbieri_,360.3K,2.09%,Switzerland,Sports Fitness and Health,108.1K
100,Карина @matildamylove,358.2K,0.86%,Switzerland,Travel Fashion and Accessories Music,107.5K
