#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
32,Laura Raffo @lauraraffo,3.6K,-,Uruguay,Education Finance,1.1K
33,creacionesromat @creacionesromat,3.5K,-,Uruguay,Arts & Crafts,1.1K
34,CICI BLACK @ciciblackuy,3.5K,-,Uruguay,Beauty & Self Care,1K
35,CLIPPER •Josefina Tomás A @clipper.jta,3.5K,0.26%,Uruguay,Acting & Drama Entertainment & Music,1K
36,Margo Baridon @margobaridon,3.2K,0.16%,Uruguay,Fashion & Accessories,945
37,La Reina Comunales 🥊👑🎧 @ceciliacomunales,3.1K,0.4%,Uruguay,Sports Modeling,942
38,Martina Rial @martina.rial,3.1K,2.01%,Uruguay,Fashion & Accessories,933
39,@stones.uy,3K,0.32%,Uruguay,Home & Garden,906
40,Ovo Punta del Este @ovopuntadeleste,3K,-,Uruguay,Entertainment & Music,897
41,Chris Namús @chrisnamus,2.9K,0.77%,Uruguay,Sports,879
42,📷 Palmera @palmerafotografia,2.9K,1.7%,Uruguay,Photography,861
43,Serene Teh @saggyarmpit,2.8K,0.28%,Uruguay,Arts & Crafts Animation & Cosplay,852
44,Micaela cohen @mickyycohen,2.8K,0.38%,Uruguay,Travel,846
45,F&F Hostel - Punta Del Este @fyfhostel,2.8K,0.18%,Uruguay,Travel,843
46,ANUSHKA ELLIOT Boutique @anushkaelliot,2.8K,-,Uruguay,Fashion & Accessories,828
47,Mery Bogosian @meryfactoryg,2.8K,-,Uruguay,Arts & Crafts Beauty & Self Care,828
48,Roberto Moar @roberto_moar,2.8K,0.7%,Uruguay,Sports Entertainment & Music News & Politics,825
49,Andy Viera @annviera44,2.7K,1.31%,Uruguay,Fashion & Accessories,807
50,DELFINA @delchirigliano,2.5K,0.24%,Uruguay,Entertainment & Music,750
51,ᴇᴍɪ ʟᴇᴍᴜꜱ ⚡️ @emilemus,2.4K,0.21%,Uruguay,Romance & Wedding Photography,711
52,Lucas Madrid @lukimadrid,2K,0.54%,Uruguay,Sports,606
53,Piero Vittori Locatelli @pierovittorilocatelli,1.9K,-,Uruguay,Arts & Crafts Education,558
54,Washington Andrade @wbarrosmakeup,1.9K,0.97%,Uruguay,Beauty & Self Care,555
55,𝝙𝗡𝗗𝗬 𝗩𝗜𝗟𝝙 @andyyvila,1.8K,0.62%,Uruguay,Entertainment & Music,546
56,Bianca @biancastoreuy,1.8K,0.02%,Uruguay,Fashion & Accessories,543
57,agus varela @agusvarela,1.8K,0.29%,Uruguay,Travel,525
58,✶ I L I A N A ✶ @iliana.ink,1.7K,0.38%,Uruguay,Arts & Crafts Beauty & Self Care,507
59,ᴍᴀɪ ᴍᴜʀᴀᴋᴀᴡᴀ🧸🌙 @muramai_2,1.6K,0.85%,Uruguay,Arts & Crafts Photography,486
60,Gustavo Lust @tavlust,1.6K,0.5%,Uruguay,Entertainment & Music,474
61,Rafael Mautone De Souza 🇺🇾 @rafamautone,1.5K,-,Uruguay,Art & Crafts,462
62,LM (STEFAINA) @stefainaofficial,1.5K,0.18%,Uruguay,Entertainment & Music,456
63,CHARLY SOSA @charlysosaoficial,1.5K,0.67%,Uruguay,Entertainment & Music Romance & Wedding,456
64,Romina Introini @romilux,1.5K,0.13%,Uruguay,Fashion & Accessories,450
65,Viejo Barreiro @viejobarreiro,1.5K,-,Uruguay,Entertainment & Music,441
66,We are eM|Me ® @emme_we_are,1.4K,0.07%,Uruguay,Fashion & Accessories Romance & Wedding,405
67,Manuela Bervejillo @manumi_,1.4K,0.22%,Uruguay,Fashion & Accessories,405
68,Horacio @horaciobq,1.3K,0.19%,Uruguay,Fashion & Accessories,402
69,S A N T I A G O M A D R I D @madvenna,1.3K,0.49%,Uruguay,Outdoor Activity,399
70,Juan José Sánchez @juan_sanchez1315,1.3K,1.28%,Uruguay,Education Health & Fitness,396
71,Bigote - Bar & Delivery @bigotebar,1.3K,0.22%,Uruguay,Food,390
72,Lady Nany Art | Scrapbook @ladynanyart,1.3K,0.27%,Uruguay,Arts & Crafts,381
73,αnαhí ❤️‍🔥 @anahilange_,1.3K,0.85%,Uruguay,Entertainment & Music Life & Society,378
74,Ironhide Game Studio @ironhidegames,1.2K,1.26%,Uruguay,Games,357
75,Sol 💮 @solkorra,1.2K,2.42%,Uruguay,Animation & Cosplay,345
76,Fede Pérez @fede_perez,1.1K,2.79%,Uruguay,Fitness & Health Product Education,333
77,𝗣𝗨𝗦𝗛𝗜 @pushi.uy,1.1K,0.79%,Uruguay,Entertainment & Music,327
78,Mauro Cappelletti @maurook,1K,0.15%,Uruguay,Photography Nature,306
79,Luziana Perna @l__perna,1K,0.29%,Uruguay,Fashion & Accessories,306
80,Paysandú Shopping @paysandushopping,1K,-,Uruguay,Product Showcase,306
81,Sole Moldes @solemoldes,1K,0.27%,Uruguay,Education family,303
82,Viajeros Sin Fronteras @viajerosuy,1K,-,Uruguay,Education Travel,303
