#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
64,Sarah💚 @saraheplesner,139.8K,-,Denmark,,41.9K
65,Aija @aija_vil,138.3K,-,Denmark,,41.5K
66,LouLiving @louisebjerre,137.8K,-,Denmark,Fashion and Accessories,41.3K
67,Tiny_Jekylland_ @lichts_friends,130.6K,-,Denmark,,39.2K
68,Tobias Vermund💎 @let_me_dream,128.7K,-,Denmark,Sports,38.6K
69,"Tak for 1,5M likes @nicklaskany",127K,-,Denmark,Automotive,38.1K
70,Lady Natalia @sermamayviajera,121.8K,-,Denmark,,36.5K
71,CAMILLA FREDERIKKE @camillafrederikke,117.9K,-,Denmark,,35.4K
72,King of Cringe Content @joshibyjoshi,108.7K,-,Denmark,Entertainment and Music,32.6K
73,Mathilde Olsen @mathildeolsennn,106.2K,0.4%,Denmark,Fashion and Accessories,31.9K
74,Abdi Shawarma @abdi.shawarma,103.8K,0.7%,Denmark,,31.1K
75,KavitaKhadka @kabita_khadka,103K,0.1%,Denmark,,30.9K
76,Ditte Jochumsen @dittepip,98.7K,-,Denmark,,29.6K
77,🤠 @pink_fluffy.socks,97.7K,-,Denmark,,29.3K
78,ชื่อ กานต์นะ🪴🩺👩🏻‍⚕️ @lalita.kan_27,97.6K,-,Denmark,,29.3K
79,<33 @landaalfred15,96.3K,121%,Denmark,,28.9K
80,Ericka Jane @erickajane,95.8K,-,Denmark,,28.7K
81,Frederikke Lafrenz @fredelafrenz,94.5K,1.3%,Denmark,Funny,28.4K
82,Flemming Jensen @flemmingjensen23,89.1K,0.1%,Denmark,Entertainment and Music,26.7K
83,Op’s🥷🏽 @opalsiefert,84K,-,Denmark,,25.2K
84,💝هدير💝 @hadir_mohamed123,78K,-,Denmark,,23.4K
85,Lezan&hamud @lezanhamud,78K,-,Denmark,,23.4K
86,Rasmus Brohave @brohaven,76.8K,0.6%,Denmark,,23K
87,Dorthe @deebytes,72.2K,-,Denmark,Life and Society,21.7K
88,Reddrix 🇩🇰🇵🇭 @reddrix,70.7K,-,Denmark,Entertainment and Music,21.2K
89,Djurs Sommerland @djurssommerland,69.6K,-,Denmark,,20.9K
90,Brumus @brumus,64.7K,0.3%,Denmark,,19.4K
91,Mina Serene🕊 @minaserene,61.3K,0.2%,Denmark,,18.4K
92,Frederikke Borst Hansen @frederikkeborst,58.1K,0.2%,Denmark,,17.4K
93,Shahzad @shl_dk,57.4K,-,Denmark,,17.2K
94,Bendy Boo @monobearxd,56.3K,-,Denmark,Animation and Cosplay,16.9K
95,Naklito👑 @m_nakli,52.6K,0.2%,Denmark,Business and Finance,15.8K
96,Patty @pattycosplay,52.2K,-,Denmark,,15.7K
97,AMANDA ELONGA STAALSØ 🇩🇰🇨🇩 @amanda_staalsoe,48.8K,-,Denmark,Sports Fitness and Health,14.6K
98,𝑵𝑰𝒍𝒐𝒋𝒂𝒏 ༒︎❤︎༒︎ 𝐝𝐞𝐧𝐮 @lovelynilo2,47.9K,-,Denmark,,14.4K
99,Magnus Carl @magnus_carl_,47.7K,-,Denmark,,14.3K
100,Majbritt Due Christi @tantemajbritt,46.7K,-,Denmark,Funny,14K
