#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
27,Vladimir Guerrero @supervlad27,43.3K,0.46%,Dominican Republic,Sports,13K
28,G A B R i E L A @gabidesangles,41.9K,0.47%,Dominican Republic,Acting & Drama Entertainment & Music,12.6K
29,El Nuevo Diario @elnuevodiariord,39.8K,0.06%,Dominican Republic,News & Media,11.9K
30,RCNoticias by Roberto Cavada @rcavada,39.5K,0.01%,Dominican Republic,Education Entertainment & Music,11.9K
31,Juan Luis Liranzo @drliranzo,38.7K,0.16%,Dominican Republic,Health,11.6K
32,Aguilas Cibaeñas @aguilasbbc,36.6K,0.51%,Dominican Republic,Sports,11K
33,Dimelo LeoRD 🇩🇴 @leordproduciendo,36.1K,0.39%,Dominican Republic,Entertainment & Music,10.8K
34,BEBA ROJAS @beba_rojas,36K,0.16%,Dominican Republic,Acting & Drama Education Entertainment & Music Life & Society,10.8K
35,Luz Garcia @luzgarciatv,35.5K,0.19%,Dominican Republic,Entertainment & Music,10.6K
36,Laura Cardenes @lauracardenes,34.6K,0.64%,Dominican Republic,Religion,10.4K
37,Vida Gaviria T - Modomama @modomama,33.3K,0.05%,Dominican Republic,family Education,10K
38,Aquiles Correa @aquilescorrea1,32.6K,0.11%,Dominican Republic,Entertainment & Music Funny,9.8K
39,Carolina Mejía @carolinamejiagomez,32.3K,0.33%,Dominican Republic,Politics,9.7K
40,Caribbean Cinemas RD @caribbeancinemasrd,32.1K,0.26%,Dominican Republic,Entertainment & Music,9.6K
41,José Castillo | Viajes en República Dominicana @aquamanrd,29.9K,0.22%,Dominican Republic,Outdoor Activity Travel,9K
42,bocao @bocao,29.8K,0.27%,Dominican Republic,Food,8.9K
43,Glency Feliz @glencyfeliz,29.8K,0.17%,Dominican Republic,Fashion & Accessories,8.9K
44,Club Atlético Licey inc. @tigresdellicey,29.5K,0.33%,Dominican Republic,Sports,8.8K
45,El Mañanero @mananerord,29K,0.23%,Dominican Republic,Entertainment & Music,8.7K
46,Fernando Villalona @elmayimbe,28.8K,0.24%,Dominican Republic,Entertainment & Music Romance & Wedding,8.7K
47,Presidencia R. Dominicana @presidenciard,27K,-,Dominican Republic,Politics,8.1K
48,Pamela Feliz @pinkbesos_,26.7K,0.21%,Dominican Republic,Beauty & Self Care Fashion & Accessories,8K
49,FELIX RODRIGUEZ 🇩🇴 @felixfire,26.6K,0.5%,Dominican Republic,Entertainment & Music,8K
50,Carlos Rubio @crubiomartinezu,26.1K,0.05%,Dominican Republic,Finance,7.8K
51,Jacqueline Henriquez @jacquelinchefrd,25.6K,0.45%,Dominican Republic,Food,7.7K
52,Yerinson Jesus Aybar @mampula_matine,24.4K,0.9%,Dominican Republic,Entertainment & Music Funny,7.3K
53,Monicastylemuse @monicastylemuse,24.3K,0.53%,Dominican Republic,Fashion & Accessories Photography,7.3K
54,Carolina Baez @carobaezb,23.8K,0.03%,Dominican Republic,Food Fitness & Health,7.1K
55,Rosmery Herrand @rosmeryhdc,23.1K,0.86%,Dominican Republic,Acting & Drama,6.9K
56,Wellintong Cristian Freites Tavarez @cristianfreitess,23K,0.51%,Dominican Republic,,6.9K
57,Julissa Bermudez @officialjulissab,22.8K,0.29%,Dominican Republic,Beauty & Self Care Fashion & Accessories Arts & Crafts Acting & Drama,6.9K
58,Arte y Medio @arteymediord,22K,0.03%,Dominican Republic,Entertainment & Music,6.6K
59,KFC República Dominicana @kfcrepdom,21.2K,0.09%,Dominican Republic,Food,6.3K
60,Banco Popular Dominicano @popularenlinea,20.4K,-,Dominican Republic,Finance,6.1K
61,Juliana Oneal 🎶 La Guerrera @mambodejuliana,19.9K,0.19%,Dominican Republic,Entertainment & Music Health & Fitness,6K
62,Albert 06 El Veterano🇩🇴 @albert06artista,19.8K,0.34%,Dominican Republic,Entertainment & Music,5.9K
63,Papa John's Rep Dom @papajohnsrd,19.2K,0.04%,Dominican Republic,Food,5.8K
64,Cachicha TV @cachichatv,19.1K,0.17%,Dominican Republic,Entertainment & Music,5.7K
65,J E A N 🐼 V I L L A N U E V A @elpandaqueanda,19K,0.22%,Dominican Republic,Entertainment & Music,5.7K
66,SAMBIL Santo Domingo @tusambildo,18.7K,0.07%,Dominican Republic,Product Showcase Entertainment & Music,5.6K
67,Rene Castillo @renecastillotv,18.7K,0.43%,Dominican Republic,Acting & Drama Entertainment & Music family,5.6K
68,Liza Blanco De López @lizablancog,18.6K,0.09%,Dominican Republic,Fashion & Accessories Beauty & Self Care,5.6K
69,Color Vision (Canal 9) @colorvisionc9,18.5K,0.07%,Dominican Republic,Entertainment & Music,5.6K
70,El Caribe RD @elcariberd,18.5K,0.14%,Dominican Republic,News & Media,5.5K
71,W I L L I E G O M E Z 🇩🇴 @williegomez,18.3K,0.54%,Dominican Republic,Entertainment & Music,5.5K
72,yuly lopez @la_mas_dura_de_rd_,18.2K,0.25%,Dominican Republic,Entertainment & Music,5.4K
73,LosMocanos @losmocanos,18K,0.03%,Dominican Republic,News Life & Society,5.4K
74,Aliss Dominicana @alissdominicana,17.6K,0.38%,Dominican Republic,Fashion & Accessories,5.3K
75,Erika Holguin 🇩🇴 @erikaholguinn,17.5K,0.78%,Dominican Republic,Fitness & Health,5.3K
76,Pᥲmᥱᥣᥲ Rodrίgᥙᥱz @pamelarodriguzz,17.5K,0.3%,Dominican Republic,Fashion & Accessories,5.3K
77,Elvis Martinez 🐐 @elvismartinezeljefe,16.5K,0.26%,Dominican Republic,Entertainment & Music,5K
78,Vany Vicious✨ @officialvanyvicious,16.4K,-,Dominican Republic,Education Entertainment & Music Romance & Wedding,4.9K
79,Ronald Restituyo @ronaldrestituyo,16.1K,0.48%,Dominican Republic,Arts & Crafts,4.8K
80,🇩🇴Chef Carolina Arias🇩🇴 @chefcarolinaarias,16.1K,0.04%,Dominican Republic,Food,4.8K
81,Larimar Fiallo @larimarfiallo,15.9K,0.44%,Dominican Republic,family Fashion & Accessories Travel,4.8K
82,Alicia Ortega @aliciaortegah,15.9K,0.01%,Dominican Republic,Journalism News & Politics family Life & Society,4.8K
83,Antena Noticias 7 - AN7 @anoticias7,15.6K,0.03%,Dominican Republic,News & Politics,4.7K
84,Sensato @sensato,15.4K,0.26%,Dominican Republic,Entertainment & Music,4.6K
85,Carlos De La Mota @carlosdelamota,15.3K,0.08%,Dominican Republic,Acting & Drama,4.6K
86,"Carlos""Spiff Tv""Suarez 🇩🇴x🇵🇷 @spifftv",15K,-,Dominican Republic,Entertainment & Music,4.5K
87,Armando Ariel Henríquez Grullón @kennygrullon,14.9K,0.17%,Dominican Republic,Acting & Drama,4.5K
88,@kiskeya.life,14.8K,0.47%,Dominican Republic,Travel Entertainment & Music,4.4K
89,Aura Cruz @aurarod,14.8K,0.33%,Dominican Republic,Finance,4.4K
90,UASD @universidaduasd,14.8K,0.43%,Dominican Republic,Education Life & Society,4.4K
91,Alejandra Gil @alejateconale,14.3K,0.44%,Dominican Republic,Travel,4.3K
92,Joseguillermo Cortines @joseguillermo,14.3K,0.1%,Dominican Republic,family Auto and Vehicles Fashion & Accessories,4.3K
93,Doralys Britto @doralysbritto,14.2K,0.09%,Dominican Republic,Beauty & Self Care Fashion & Accessories Upskilling,4.3K
94,María Isabel Contreras Mayí • Viajes y Turismo @mochileraporelmundo,14K,0.42%,Dominican Republic,Travel Outdoor Activity,4.2K
95,✨🌱🍄 @juicebaeinthewild,14K,0.07%,Dominican Republic,Food Nature Health,4.2K
96,Rodrigo Rodriguez / Director🇩🇴 @rodrigofilms,14K,0.71%,Dominican Republic,Arts & Crafts,4.2K
97,Jennifer Betancourt @jenniferleebetancourt,13.9K,0.31%,Dominican Republic,Romance & Wedding Travel,4.2K
98,Hey Santana @heysantanayt,13.6K,0.2%,Dominican Republic,Entertainment & Music,4.1K
99,Deisy Suarez-Giles @deisysuarez,13.5K,0.07%,Dominican Republic,Beauty & Self Care Health & Fitness,4K
100,Noticias Telemicro @ntelemicro5,13.4K,0.11%,Dominican Republic,Entertainment & Music Product Showcase,4K
