#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
43,Sandra Berrocal @sanberrocal,2.3M,0.38%,Dominican Republic,family Romance and Wedding,695.4K
44,Mama Tarima 🇩🇴🔥♏️😈 @laperversa_17,2.3M,4.6%,Dominican Republic,,689.3K
45,Dra. Tania Medina @drataniamedina,2.3M,0.29%,Dominican Republic,Beauty and Self Care,685.1K
46,Jose Reyes “ La Melaza “ @lamelaza_7,2.2M,1.59%,Dominican Republic,Entertainment and Music,663.2K
47,Juan Luis Liranzo @drliranzo,2.2M,0.66%,Dominican Republic,Actors Music,646.8K
48,EL MVP 🏆 @pushocpw,2.1M,1.05%,Dominican Republic,Entertainment and Music Actors,635.1K
49,Vincent Carmona Arias @eldotolnastra,2.1M,0.25%,Dominican Republic,Art Actors,619.4K
50,LA AUTORIDAD 👮🏽‍♂️ @ninofreestyle,2.1M,0.62%,Dominican Republic,Art,618.5K
51,Jenn Quezada @jennquezada,2M,1.22%,Dominican Republic,Entertainment and Music Business and Finance Actors Modeling,609.4K
52,YOUNG SWAGON 🇩🇴 @youngswagon,2M,7.32%,Dominican Republic,Actors,606K
53,El NEGRO ESTA CLARO @negroestaclaro,2M,0.7%,Dominican Republic,Automotive Actors,590.9K
54,Aneurys mateo @cekyviciny,1.9M,0.24%,Dominican Republic,Entertainment and Music Actors,576K
55,Tonio Skits @tonioskits,1.8M,2.15%,Dominican Republic,Parenting Entertainment Music Singer,540K
56,Shanny Lam @shannylam8,1.8M,1.1%,Dominican Republic,Fashion and Accessories Actors Virtualization,538.7K
57,Andreza @japa.chimenes,1.8M,5.27%,Dominican Republic,family,529.1K
58,Yomel El Meloso🍈(EL POTI 🍆) @yomelmeloso,1.7M,2.7%,Dominican Republic,Art Actors,524.8K
59,Leidy Leidy💋 @therealleidyleidy,1.7M,1.8%,Dominican Republic,,524.6K
60,Carlos Durán @showcarlosduran,1.7M,2.3%,Dominican Republic,Entertainment and Music Automotive Actors,500.7K
61,Luz Garcia @luzgarciatv,1.6M,0.19%,Dominican Republic,Entertainment and Music Actors Virtualization Journalists,486.6K
62,Luinny Corporan @luinnycorporan,1.6M,0.83%,Dominican Republic,Entertainment and Music Actors,469.1K
63,AMELIA VEGA @ameliavega,1.6M,11.52%,Dominican Republic,Entertainment and Music family Music Moms,466.9K
64,Luis Abinader @luisabinader,1.5M,1.12%,Dominican Republic,Finance Education Politics,463.7K
65,LIRICO EN LA CASA @liricoenlacasa,1.5M,0.24%,Dominican Republic,Events Actors Music,458.8K
66,Nancy Alvarez @dranancyalvarez,1.5M,0.1%,Dominican Republic,Education Upskilling Romance and Wedding Virtualization,442.3K
67,Ｔ Ｕ Ｅ Ｓ Ｋ Ａ @tueska,1.5M,0.05%,Dominican Republic,Pets Events Actors,440.3K
68,Vera Carolina Brito Roys @carobritor,1.5M,0.9%,Dominican Republic,Business and Finance Actors,439.7K
69,Santanabarbershop @santanabarbershop7,1.4M,0.04%,Dominican Republic,Beauty and Self Care Careers Styling School,428.7K
70,Mark B 🇩🇴 @markbmusic,1.4M,0.16%,Dominican Republic,Music Producers Actors,417.8K
71,Ibelka Ulerio @ibelkaulerio,1.4M,0.03%,Dominican Republic,family Fitness and Health Entertainment and Music Actors,409.4K
72,SICOPATA DICHO X LO SICOPATA 👹 @elfechotrotiao,1.4M,0.22%,Dominican Republic,Art,409K
73,Hony Estrella @hony_estrella,1.3M,1.1%,Dominican Republic,,389.2K
74,ARLENE MC @arlene.mc,1.3M,4.83%,Dominican Republic,Art Music Actors Singer,386.8K
75,Pamela Sued Chávez @pamsued,1.3M,0.45%,Dominican Republic,Entertainment and Music Actors Humor Celebrities,386.4K
76,La Unica Diva De La 📺 @divajessurum,1.3M,0.1%,Dominican Republic,Education Actors,383.2K
77,Djmariposa RD @djmariposard,1.3M,0.49%,Dominican Republic,Entertainment and Music Actors Journalists,381.1K
78,Fernando Tatis Jr @fernando_tatis21,1.3M,12.3%,Dominican Republic,,376.2K
79,Roberto Ángel Salcedo @robertoangel01,1.2M,0.04%,Dominican Republic,Entertainment and Music Actors,356.2K
80,TheNino @theninoyt,1.2M,1.87%,Dominican Republic,Art,352.7K
81,Yinett Baez 👸🏻LAMUŃECA👸🏻 @yinettbaez,1.2M,1.4%,Dominican Republic,Fashion and Accessories Actors,350.3K
82,TATIANA DURAN @ktatiana_duran,1.2M,1.15%,Dominican Republic,Fitness and Health,346.9K
83,Santiago Matias Alofoke @pr1ncematias,1.1M,3.08%,Dominican Republic,Entertainment and Music,342.4K
84,Dra.Yaquely Cabrera Ortega👑 @yaquelycabrera,1.1M,0.18%,Dominican Republic,Health and Medical Services,341.8K
85,Ramón Tolentino @ramon_tolentino1,1.1M,0.6%,Dominican Republic,,336.2K
86,Dania Ramirez @daniajramirez,1.1M,0.45%,Dominican Republic,family Acting and Drama Parenting News,334.7K
87,♾ BjP ♾ @blackjonaspointelnegro,1.1M,0.51%,Dominican Republic,Entertainment and Music Parenting Music Actors,334.6K
88,Aliany Garcia @aliany_g,1.1M,0.35%,Dominican Republic,Art,329.4K
89,Iamdra Fermín @iamdrafermin,1.1M,0.62%,Dominican Republic,family Education Video Gaming Actors,328.6K
90,Carolina Baez @carobaezb,1.1M,0.13%,Dominican Republic,Food Fitness and Health News Chef,327.2K
91,Manny Cruz @mannycruzrd,1.1M,1.92%,Dominican Republic,Entertainment and Music Music Actors Humor,324.6K
92,Nuria Piera @nuriapiera,1.1M,1.48%,Dominican Republic,Education News TV Host Journalists,322.2K
93,CH🔺EL 🎶 PRODUCIENDO @chaelproduciendo,1.1M,0.58%,Dominican Republic,Entertainment and Music Celebrity,320.5K
94,Haraca Kiko @haracakikooficial,1.1M,3.17%,Dominican Republic,Entertainment and Music,318.5K
95,Val Mercado @val.mercado,1.1M,0.58%,Dominican Republic,Fashion and Accessories Beauty and Self Care Entertainment Music,318.3K
96,CHiNO RB @elchino_rb,1.1M,3.13%,Dominican Republic,Video Gaming,315.8K
97,Fausto Mata @faustomata5,1M,0.15%,Dominican Republic,Entertainment and Music Acting and Drama Funny Romance and Wedding,314.9K
98,🦋DALISA ALEGRÍA🦋 @dalisaalegria,1M,1.04%,Dominican Republic,Actors,310.2K
99,J O S É R A M O S 🇩🇴🍉 @joseramosfit,1M,1.24%,Dominican Republic,Fitness and Health,304.8K
100,🤴🏾 𝑹𝒂𝒚𝒎𝒐𝒏𝒅 𝒚 𝒎𝒊𝒈𝒖𝒆𝒍 🤴🏾 @miguelyraymond,989.2K,0.4%,Dominican Republic,Fashion and Accessories Celebrity TV Shows Actors,296.7K
