rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
257,samkelly322,Samantha Kelly,2600000.0,3800000.0,480500.0,942.0,931.0,tiktok,november,2022
258,paralympics,paralympics,2700000.0,2500000.0,300200.0,1700.0,2800.0,tiktok,november,2022
259,joe.bartolozzi,Joe Bartolozzi,20500000.0,2400000.0,395600.0,2800.0,725.0,tiktok,november,2022
260,sebasmorenooo,Sebastian Moreno 📸,5800000.0,3200000.0,360400.0,1900.0,936.0,tiktok,november,2022
261,ferchugimenez,Fernanda,8100000.0,3100000.0,552500.0,879.0,1000.0,tiktok,november,2022
262,libardoisaza,Libardo Isaza,20000000.0,3900000.0,631800.0,1000.0,308.0,tiktok,november,2022
263,nhuchuu0909,Như Chuu 🎀,1700000.0,6200000.0,352400.0,1200.0,313.0,tiktok,november,2022
264,shamichef21,Shamichef,2200000.0,4099999.9999999995,123200.0,1400.0,4900.0,tiktok,november,2022
265,agnesmelo_oficial,Agnes Melo,6000000.0,3700000.0,410900.0,1100.0,1000.0,tiktok,november,2022
266,justmaiko,Michael Le,52300000.0,5200000.0,550400.0,639.0,469.0,tiktok,november,2022
267,lachama4_ff,LA CHAMA ᴰ,10100000.0,3600000.0,500600.0,1300.0,436.0,tiktok,november,2022
268,mandrake1984real,Giuseppe Mandrake Ninno,1500000.0,1900000.0,236500.0,892.0,6100.0,tiktok,november,2022
269,brookemonk_,Brooke Monk,25000000.0,3900000.0,392500.0,1300.0,759.0,tiktok,november,2022
270,asmrblindbags21,Asmr blind-bags,2300000.0,3700000.0,305300.0,2300.0,563.0,tiktok,november,2022
271,newt,newt,9900000.0,2600000.0,507300.0,1300.0,1100.0,tiktok,november,2022
272,jackjos3ph,Jack Joseph,3400000.0,2000000.0,273900.0,2000.0,3900.0,tiktok,november,2022
273,jonata_26,Jonata,6400000.0,3000000.0,453000.0,689.0,1600.0,tiktok,november,2022
274,laurasalazar_s,Doc Laura Salazar,1800000.0,1700000.0,318700.0,1300.0,4400.0,tiktok,november,2022
275,andy.and.michelle,Andy & Michelle,5600000.0,2900000.0,371200.0,695.0,2100.0,tiktok,november,2022
276,jesusnalgas,JESUSNALGAS,3600000.0,1700000.0,244300.0,3200.0,4200.0,tiktok,november,2022
277,porojin,Chammy 🦁,1400000.0,3300000.0,648600.0,883.0,510.0,tiktok,november,2022
278,eldiegobonilla,Diego Bonilla 💎,2700000.0,5600000.0,261600.00000000003,709.0,1300.0,tiktok,november,2022
279,iury.ofc,Iury Silva,3300000.0,4099999.9999999995,250300.0,865.0,2000.0,tiktok,november,2022
280,jackktierney,Jack Lawrenson-Jones,28700.0,2000000.0,458200.0,1600.0,1600.0,tiktok,november,2022
281,www.luluca,luluca 💗,2600000.0,1800000.0,202100.0,5900.0,2500.0,tiktok,november,2022
282,arigameplays,AriGameplays,23600000.0,2900000.0,415800.0,1600.0,897.0,tiktok,november,2022
283,kervo.dolo,Kervo.dolo,10400000.0,1700000.0,344500.0,1500.0,3600.0,tiktok,november,2022
284,jamescharles,James Charles,37500000.0,3300000.0,317000.0,1700.0,1100.0,tiktok,november,2022
285,datdo0803,Đỗ Đạt,7700000.0,3600000.0,398200.0,1400.0,619.0,tiktok,november,2022
286,miguelito_peru,Miguel Alessandro,2400000.0,2400000.0,183300.0,1200.0,5400.0,tiktok,november,2022
287,sabrinacarpenter,Sabrina Carpenter,13100000.0,2900000.0,361700.0,1700.0,1000.0,tiktok,november,2022
288,soy_marcela4,Soy_marcela,5200000.0,1800000.0,332600.0,1000.0,3800.0,tiktok,november,2022
289,adifishy,adi,3400000.0,10700000.0,291000.0,427.0,471.0,tiktok,november,2022
290,leannafirestone,leanna,691600.0,1700000.0,277200.0,1900.0,4000.0,tiktok,november,2022
291,outtpig,OuttPig,2300000.0,1500000.0,341100.0,2500.0,2900.0,tiktok,november,2022
292,jennialarcon_,Jenni Alarcon,3700000.0,2600000.0,452300.0,1300.0,1000.0,tiktok,november,2022
293,larrywheels,Larrywheels,2100000.0,3000000.0,305600.0,1100.0,1900.0,tiktok,november,2022
294,bestgodmode,GOD MODE MOMENTS🌀,2100000.0,4099999.9999999995,570600.0,595.0,583.0,tiktok,november,2022
295,kallmekris,Kris HC,47100000.0,2400000.0,292300.0,2600.0,1300.0,tiktok,november,2022
296,retomiguel,Jen & Miguel,3200000.0,2400000.0,279600.0,582.0,3500.0,tiktok,november,2022
297,pokmindset,POKMINDSET,2200000.0,4500000.0,408800.0,786.0,708.0,tiktok,november,2022
298,tatizaqui,TATI ZAQUI,8100000.0,4099999.9999999995,212900.0,2700.0,376.0,tiktok,november,2022
299,winnermaxyt,WinnerMax,6200000.0,4000000.0,318200.0,1100.0,1000.0,tiktok,november,2022
300,tarcisioxx_,Thiago Tarcisio,3100000.0,1800000.0,39600.0,35200.0,1900.0,tiktok,november,2022
301,rl.carbona,rl carbona,1300000.0,2700000.0,404900.0,758.0,1600.0,tiktok,november,2022
302,ninogashi,NinoGashi,1600000.0,2000000.0,166200.0,2800.0,5000.0,tiktok,november,2022
303,its.michhh,Michel Chavez,33299999.999999996,3600000.0,432900.0,1400.0,250.0,tiktok,november,2022
304,larissagloor,𝗟𝗮𝗿𝗶𝘀𝘀𝗮 𝗚𝗹𝗼𝗼𝗿,3800000.0,2200000.0,424700.0,1900.0,886.0,tiktok,november,2022
305,nonnapiaa,Nonna Pia,3000000.0,1800000.0,177800.0,3900.0,4100.0,tiktok,november,2022
306,carloandsarah,carloandsarah,4200000.0,2600000.0,324800.0,1100.0,2000.0,tiktok,november,2022
307,sapphie_the_pomsky,Sapphie the Pomsky,3200000.0,2600000.0,220000.0,1000.0,3400.0,tiktok,november,2022
308,samanthayve,samantha eve 🤠,6700000.0,4600000.0,249600.0,1700.0,552.0,tiktok,november,2022
309,jimenibby,jimenibby,1600000.0,2300000.0,404600.0,2000.0,693.0,tiktok,november,2022
310,robegrill,robegrill,11400000.0,3000000.0,340600.0,578.0,1900.0,tiktok,november,2022
311,rafaelsantos,Rafael Santos,18900000.0,2700000.0,425000.0,1500.0,637.0,tiktok,november,2022
312,montpantoja,Montpantoja,36400000.0,3200000.0,449900.0,1200.0,520.0,tiktok,november,2022
313,jordanavucetic,jordanavucetic,3000000.0,1700000.0,390300.0,3200.0,606.0,tiktok,november,2022
314,yazidzohri,Yazid Zohri,2800000.0,3200000.0,237900.0,2400.0,816.0,tiktok,november,2022
315,suillaud,suillaud,1100000.0,1200000.0,321700.0,3100.0,3000.0,tiktok,november,2022
316,livvy,Olivia Dunne,6200000.0,2500000.0,312300.0,2000.0,1100.0,tiktok,november,2022
317,dannero,Dannero,7500000.0,3000000.0,265900.0,1600.0,1400.0,tiktok,november,2022
318,jjeverettrose,Jake Joseph Everett-Rose,4200000.0,2300000.0,367700.0,1400.0,1500.0,tiktok,november,2022
319,cierraramirezofficial,Cierra Ramirez,1300000.0,2400000.0,520799.99999999994,998.0,921.0,tiktok,november,2022
320,datvilla94,🔥Đạt Villa🔥,7200000.0,1900000.0,158900.0,5600.0,2500.0,tiktok,november,2022
321,shayvise,Shayvise,4000000.0,2700000.0,459200.0,1500.0,401.0,tiktok,november,2022
322,lyodrabeneran,Lyodra Ginting,2200000.0,2100000.0,286600.0,1200.0,2700.0,tiktok,november,2022
323,dudeperfect,Dude Perfect,17200000.0,4700000.0,544800.0,396.0,531.0,tiktok,november,2022
324,jordanbardella,Jordan Bardella,292200.0,1700000.0,178900.0,4600.0,3200.0,tiktok,november,2022
325,gusyterequijas,Gus Quijas,2700000.0,2800000.0,393300.0,864.0,1300.0,tiktok,november,2022
326,e_l_k_s_a_7_a,🔱 الكساحه 🔱,7500000.0,2200000.0,245400.0,2400.0,1900.0,tiktok,november,2022
327,oscar_mezar,Oscar Meza,6200000.0,3700000.0,352100.0,664.0,1100.0,tiktok,november,2022
328,mimiyouu,Mimi YOU,497500.0,2300000.0,211400.0,1800.0,2900.0,tiktok,november,2022
329,marshelwidianto,Marshel Widianto,2500000.0,2900000.0,222900.0,2600.0,969.0,tiktok,november,2022
330,atretaequedahonorarios,Pedro Almeida,121700.0,1700000.0,119400.0,4900.0,6300.0,tiktok,november,2022
331,jubiandxian,jubiandxian,6100000.0,2600000.0,380200.0,1200.0,1200.0,tiktok,november,2022
332,helen_christie,Helen Christie,1200000.0,3000000.0,514900.0,792.0,665.0,tiktok,november,2022
333,mrnigelng,Nigel Ng (Uncle Roger),6400000.0,2700000.0,313800.0,855.0,1900.0,tiktok,november,2022
334,landonbarkerr,Landon Barker,4300000.0,3200000.0,397800.0,1400.0,368.0,tiktok,november,2022
335,timmy2cans,Timmy2Cans,1600000.0,2500000.0,229800.0,1000.0,2800.0,tiktok,november,2022
336,fedevigevani,Fede Vigevani,15000000.0,3400000.0,232900.0,2300.0,541.0,tiktok,november,2022
337,dafnnejm,dafnne ☻,4400000.0,2500000.0,468700.0,1300.0,565.0,tiktok,november,2022
338,thecordlefamily,Hunter & Devin,3200000.0,2600000.0,379700.0,869.0,1400.0,tiktok,november,2022
339,bu3qeel,abu aqeel 🙆🏻‍♀️,1100000.0,3300000.0,137300.0,2500.0,2400.0,tiktok,november,2022
340,reemandbarbary,Reem و Barbary,3800000.0,3600000.0,261600.00000000003,918.0,1400.0,tiktok,november,2022
341,realmadrid,Real Madrid C.F.,22300000.0,2700000.0,321800.0,1100.0,1400.0,tiktok,november,2022
342,flossybaby,flossybaby,4200000.0,2100000.0,362400.0,1400.0,1400.0,tiktok,november,2022
343,pkllipe,Pk,19600000.0,2000000.0,405400.0,1400.0,1300.0,tiktok,november,2022
344,trevorwallace,trevor wallace,9100000.0,2000000.0,313600.0,755.0,2700.0,tiktok,november,2022
345,jairitosolano,jairito,1900000.0,4900000.0,330700.0,589.0,737.0,tiktok,november,2022
346,6ar6ie6,BARBIE THREE SIX,1800000.0,2600000.0,345300.0,1500.0,871.0,tiktok,november,2022
347,minami.0819,🦄💙MINAMI💙🦄,1800000.0,1300000.0,160900.0,8500.0,1700.0,tiktok,november,2022
348,huddy,Huddy,32200000.000000004,2100000.0,264000.0,2700.0,1300.0,tiktok,november,2022
349,iimaya1,Maya Majed,1700000.0,2900000.0,158600.0,2000.0,2600.0,tiktok,november,2022
350,anas_fikry,Anas fikry,12300000.0,2700000.0,183600.0,2300.0,2000.0,tiktok,november,2022
351,keeganevansphoto,Keegan Evans,1200000.0,2500000.0,372900.0,1200.0,1000.0,tiktok,november,2022
352,sonyakisa8,Cat Sonya,17900000.0,3800000.0,180700.0,679.0,2300.0,tiktok,november,2022
353,mattiastanga,Mattia Stanga,2800000.0,1400000.0,223100.0,1200.0,5400.0,tiktok,november,2022
354,charlieputh,Charlie Puth,20700000.0,2200000.0,285200.0,2200.0,1100.0,tiktok,november,2022
355,abbieherbert,AbbieHerbert,14200000.0,4300000.0,459100.0,671.0,372.0,tiktok,november,2022
356,keirariff,Keira,5400000.0,2400000.0,521400.0,832.0,813.0,tiktok,november,2022
357,joshpeck,Josh Peck,7800000.0,2900000.0,369700.0,627.0,1300.0,tiktok,november,2022
358,nottclay,nottclay,2200000.0,976400.0,182900.0,1500.0,10000.0,tiktok,november,2022
359,ayudewi070,AyuDewi,1300000.0,4400000.0,186000.0,1300.0,1200.0,tiktok,november,2022
360,nottheworstcleaner,Not the Worst Cleaner,5000000.0,3000000.0,359400.0,1400.0,484.0,tiktok,november,2022
361,sweizayne,Iana McCalebb,1800000.0,1100000.0,242700.0,2900.0,4600.0,tiktok,november,2022
362,incorrectlyroce,Roce Ordoñez,9000000.0,2600000.0,418400.0,851.0,990.0,tiktok,november,2022
363,halinhofficial,Ha Linh Official,2900000.0,3000000.0,302900.0,1800.0,431.0,tiktok,november,2022
364,virginiafonseca,Virginia,34800000.0,2800000.0,393300.0,1100.0,720.0,tiktok,november,2022
365,brentrivera,Brent Rivera,45500000.0,2100000.0,306800.0,2700.0,382.0,tiktok,november,2022
366,murphslife,Aaron Murphy,5900000.0,1700000.0,198700.0,1800.0,4000.0,tiktok,november,2022
367,erictro,Eric Tro,4800000.0,4200000.0,417500.0,605.0,503.0,tiktok,november,2022
368,melfouad,Melfouad,1500000.0,1900000.0,126700.0,1800.0,6400.0,tiktok,november,2022
369,itspuffpuff,Puff Puff,4000000.0,1400000.0,80400.0,1400.0,16300.0,tiktok,november,2022
370,iben_ma,Iben M.A.,9200000.0,2700000.0,207500.0,3200.0,280.0,tiktok,november,2022
371,hesfinatia,PINAT🍅|| IG: @hesfinatia,9300000.0,3800000.0,399600.0,1000.0,262.0,tiktok,november,2022
372,rucenuenda1,Ruce Nuenda,2500000.0,2500000.0,367800.0,1600.0,443.0,tiktok,november,2022
373,joshtgodfrey,Josh Godfrey,785300.0,1700000.0,178800.0,2900.0,3500.0,tiktok,november,2022
374,thecoreyb,Corey B,9000000.0,1200000.0,174600.0,977.0,8000.0,tiktok,november,2022
375,isaias,Isaías,11500000.0,1800000.0,266700.0,1800.0,2200.0,tiktok,november,2022
376,3dshane,Shanef3d,432600.0,2500000.0,248800.0,1000.0,2100.0,tiktok,november,2022
377,dilanjaniyar,Emang namanya Dilan,2100000.0,3000000.0,263600.0,1900.0,445.0,tiktok,november,2022
378,insertrichie,Insert Richie,4400000.0,2700000.0,217800.0,767.0,2400.0,tiktok,november,2022
379,chourouk.model_official,Chourouk_model_official,5700000.0,3300000.0,173500.0,626.0,2600.0,tiktok,november,2022
380,keniaos,KeniaOs,16000000.0,1700000.0,319500.0,2300.0,1000.0,tiktok,november,2022
381,lana_mohd89,𝑳𝑨𝑵𝑨 🦋,6000000.0,2200000.0,174200.0,2800.0,1900.0,tiktok,november,2022
382,matt_and_abby,Matt & Abby,4700000.0,3000000.0,382900.0,520.0,1100.0,tiktok,november,2022
383,c4tluvr666,Kennedy Walsh,2800000.0,1800000.0,440200.0,1000.0,1200.0,tiktok,november,2022
384,chinguamiga,Chingu Amiga,20500000.0,3000000.0,399500.0,1100.0,384.0,tiktok,november,2022
385,iamdtg,DTG,2700000.0,1600000.0,182600.0,1500.0,4500.0,tiktok,november,2022
386,keemokazi,KEEMOKAZI,31200000.0,3300000.0,350100.0,1200.0,313.0,tiktok,november,2022
387,yogabukanhyuga,yogabukanhyuga,199100.0,2400000.0,231600.0,639.0,2600.0,tiktok,november,2022
388,dermdoctor,DermDoctor | Dr. Shah,17300000.0,4800000.0,221200.0,711.0,941.0,tiktok,november,2022
389,twistedpennywise,TwistedPennywise,17600000.0,2500000.0,260600.00000000003,1300.0,1400.0,tiktok,november,2022
390,2m.elgany,🇲🇦(محمود&مريم)🇪🇬 هيستيريا,1200000.0,2600000.0,144000.0,1800.0,2800.0,tiktok,november,2022
391,morganveraa,Morgan Vera,6200000.0,3500000.0,328500.0,773.0,709.0,tiktok,november,2022
392,therealhammytv,TheRealHammyTV,15700000.0,3000000.0,164100.0,533.0,2900.0,tiktok,november,2022
393,leal_stephany,Stephany Leal,13600000.0,1900000.0,376100.0,452.0,1900.0,tiktok,november,2022
394,quenblackwell,quenblackwell,7900000.0,1800000.0,271100.0,2400.0,1200.0,tiktok,november,2022
395,alwifahry,alwi fahry,10900000.0,1900000.0,242000.0,2000.0,1600.0,tiktok,november,2022
396,namemnjtv12,MNJ TV(ตัวจริง),7600000.0,3300000.0,285600.0,1400.0,346.0,tiktok,november,2022
397,attahalilintar,Atta Halilintar,12800000.0,2800000.0,258100.00000000003,1300.0,1000.0,tiktok,november,2022
398,julesleblanc,jules,18900000.0,2400000.0,561000.0,1000.0,186.0,tiktok,november,2022
399,iamdikeh,Dikeh,4900000.0,1900000.0,248700.0,2400.0,1100.0,tiktok,november,2022
400,dennismik,DENNISMIK💫,5500000.0,4099999.9999999995,212200.0,736.0,1100.0,tiktok,november,2022
401,vilmeijuga,VILMEI✨,20400000.0,2100000.0,183800.0,2200.0,2000.0,tiktok,november,2022
402,dudamaryah,dudamaryah,6400000.0,1800000.0,325600.0,1100.0,1600.0,tiktok,november,2022
403,mdmotivator,Zachery Dereniowski,11100000.0,2600000.0,388300.0,1200.0,382.0,tiktok,november,2022
404,andreaaybar1995,Andrea Aybar,3500000.0,3900000.0,270300.0,1300.0,252.0,tiktok,november,2022
405,lizzza,Liza Koshy,30300000.0,2300000.0,337100.0,1300.0,801.0,tiktok,november,2022
406,itsasiaelaine,Asia E Smith,176800.0,1100000.0,125500.0,3300.0,8300.0,tiktok,november,2022
407,pedroarcafra,PEDRO ARCAFRA,2900000.0,934200.0,63900.0,768.0,25900.0,tiktok,november,2022
408,thebrandonrobert,Brandon Robert,11500000.0,2300000.0,198500.0,1900.0,1600.0,tiktok,november,2022
409,madelineargy,madz,3000000.0,2500000.0,454100.0,933.0,468.0,tiktok,november,2022
410,nathaliavalente,Nathalia,14400000.0,2800000.0,303000.0,1400.0,488.0,tiktok,november,2022
411,airrack,Eric Decker,1300000.0,3400000.0,418500.0,857.0,252.0,tiktok,november,2022
412,zodiac.boyfriend,Zodiac Boyfriend🪐🔮,2400000.0,1600000.0,207300.0,2100.0,2600.0,tiktok,november,2022
413,yurielkysojeda,Yurielkys Ojeda 🕷,15500000.0,2200000.0,280800.0,995.0,1500.0,tiktok,november,2022
414,brittikitty,Brittany & Lily,14700000.0,2300000.0,346900.0,1000.0,926.0,tiktok,november,2022
415,jiembasands,Jiemba Sands,4800000.0,1500000.0,245300.0,1100.0,3200.0,tiktok,november,2022
416,ireniusx,ireniusx,6500000.0,2100000.0,381200.0,960.0,1000.0,tiktok,november,2022
417,1iamdesibanks,Desi Banks,1700000.0,1200000.0,195500.0,1300.0,5400.0,tiktok,november,2022
418,noeldeyzel_bodybuilder,Noel Deyzel🇿🇦,5800000.0,1900000.0,308800.0,1300.0,1400.0,tiktok,november,2022
419,mieayamthebstt,Unaa🍜,16700000.0,2800000.0,278900.0,1300.0,653.0,tiktok,november,2022
420,sabrenorris,Sabre Norris,3700000.0,2200000.0,205700.0,3000.0,346.0,tiktok,november,2022
421,beca,beca,26800000.0,2100000.0,254200.0,1900.0,947.0,tiktok,november,2022
422,dilanjaniyar_2,Emang Dilan namanya,2600000.0,2600000.0,328900.0,1300.0,468.0,tiktok,november,2022
423,nnatalieaguilar,natalie & the aguilars,5400000.0,3300000.0,467400.0,450.0,547.0,tiktok,november,2022
424,tifannylm,⚡️TEF,9000000.0,3500000.0,443700.0,604.0,370.0,tiktok,november,2022
425,zeinazeee,Zeina Zee,4099999.9999999995,3700000.0,225400.0,1000.0,807.0,tiktok,november,2022
426,thebenjishow,benji,6000000.0,2100000.0,287400.0,883.0,1600.0,tiktok,november,2022
427,the.sign.guy,Austin Mollno,5100000.0,3500000.0,405000.0,872.0,176.0,tiktok,november,2022
428,nick.digiovanni,nick.digiovanni,9400000.0,2800000.0,398300.0,890.0,438.0,tiktok,november,2022
429,lkzinhu,LK,18000000.0,2400000.0,337700.0,937.0,889.0,tiktok,november,2022
430,nilered,NileRed,10600000.0,1600000.0,351800.0,1400.0,1200.0,tiktok,november,2022
431,n.vv3,ناصر || 🇸🇦 alsubaie,4800000.0,2200000.0,145600.0,2100.0,2600.0,tiktok,november,2022
432,mispastelitos_,Mis Pastelitos,10200000.0,2600000.0,389500.0,620.0,827.0,tiktok,november,2022
433,lordtrunks,Lord Trunks,4500000.0,2100000.0,240400.0,1500.0,1400.0,tiktok,november,2022
434,taliyaandgustavo,TALIYA & GUSTAVO,2500000.0,3100000.0,297000.0,701.0,868.0,tiktok,november,2022
435,dimelonegritow,El negrito🧑🏾‍🦱,1500000.0,2000000.0,249400.0,723.0,2100.0,tiktok,november,2022
436,tessa_dgen,Анастасия,2700000.0,1900000.0,103100.0,2500.0,4800.0,tiktok,november,2022
437,maytree_music,Maytree 메이트리,11300000.0,2600000.0,214900.0,1600.0,1000.0,tiktok,november,2022
438,kimandnorth,Kim and North,9600000.0,4600000.0,332000.0,0.0,945.0,tiktok,november,2022
439,karenbarreraoficial,Karen Barrera,16300000.0,3500000.0,335600.0,484.0,724.0,tiktok,november,2022
440,venomlive85,🕸 VENOM 🕸,1100000.0,2900000.0,217900.0,1800.0,410.0,tiktok,november,2022
441,abu_julia_official,Abu Julia أبو جوليا,3300000.0,2000000.0,123600.0,1000.0,4700.0,tiktok,november,2022
442,initiaraandini,tiara andini,5200000.0,2500000.0,267200.0,1400.0,730.0,tiktok,november,2022
443,krisjenner,Kris,3500000.0,1600000.0,237700.0,2200.0,1500.0,tiktok,november,2022
444,bek1as,Bektas,243600.0,1700000.0,201400.0,1200.0,2900.0,tiktok,november,2022
445,lucasvarelaaaa,Lucas varela,3000000.0,1600000.0,264000.0,436.0,3000.0,tiktok,november,2022
446,madonna,madonna,3000000.0,3100000.0,71500.0,4200.0,2100.0,tiktok,november,2022
447,mondeenise,Monica🖤,1400000.0,1200000.0,188900.0,5200.0,904.0,tiktok,november,2022
448,vanbanger,tyler,958600.0,1400000.0,220100.0,1900.0,2700.0,tiktok,november,2022
449,thelondoncharles,London Charles,6100000.0,2100000.0,365000.0,1000.0,749.0,tiktok,november,2022
450,farhanrn__,FARHAN,5400000.0,2400000.0,343600.0,1100.0,591.0,tiktok,november,2022
451,taylorrandsoph,TAYLOR & SOPHIA,2800000.0,1800000.0,250600.0,1300.0,1800.0,tiktok,november,2022
452,pakoyaso_,Pakoyaso,13800000.0,2400000.0,327800.0,1000.0,725.0,tiktok,november,2022
453,ali.klose11,علي كلوزه,2200000.0,1800000.0,213400.0,2600.0,919.0,tiktok,november,2022
454,katclark86,Kat Clark,3100000.0,2600000.0,392400.0,1200.0,161.0,tiktok,november,2022
455,official_gidle,(G)I-DLE·(여자)아이들,3400000.0,2100000.0,345100.0,1300.0,643.0,tiktok,november,2022
456,diegodiego_,Diego Cruz,8300000.000000001,1300000.0,208900.0,2500.0,2500.0,tiktok,november,2022
457,snerixx,Sam Erix,8500000.0,1400000.0,334200.0,1600.0,1300.0,tiktok,november,2022
458,fedez,fedez,5900000.0,1800000.0,225300.0,1600.0,1800.0,tiktok,november,2022
459,kulinaria.recetas,AGUS LIPORACE,4200000.0,2200000.0,249500.0,340.0,2100.0,tiktok,november,2022
460,itsmatheuscosta,Matheus Costa,5100000.0,1700000.0,219200.0,1700.0,1900.0,tiktok,november,2022
461,leen_mohd98,LEEN🌸,4000000.0,2400000.0,150400.0,2000.0,1700.0,tiktok,november,2022
462,rayssabuq,Rayssa Buq,7600000.0,2000000.0,164100.0,1600.0,2500.0,tiktok,november,2022
463,rondamichael,michael ronda,4000000.0,2500000.0,285500.0,692.0,1200.0,tiktok,november,2022
464,lisefalfio,Lisef Alfio,1600000.0,2100000.0,160700.0,596.0,3400.0,tiktok,november,2022
465,fredziownik_art,Franek Bielak,12600000.0,3600000.0,194000.0,1400.0,504.0,tiktok,november,2022
466,sonrixs_,Sonrixs,14800000.0,3300000.0,397000.0,661.0,351.0,tiktok,november,2022
467,unnecessaryinventions,Unnecessary Inventions,6000000.0,1600000.0,314000.0,1800.0,814.0,tiktok,november,2022
468,_mrs.grey,_mrs.grey,127100.0,1400000.0,357900.0,1500.0,1200.0,tiktok,november,2022
469,ailutokman,Ailu Tokman | RECETAS FÁCILES,3700000.0,1600000.0,201900.0,323.0,3800.0,tiktok,november,2022
470,adrianbliss,Adrian Bliss,7600000.0,2000000.0,332700.0,724.0,1300.0,tiktok,november,2022
471,tiger050794,Son Tung M-TP,3900000.0,1600000.0,236500.0,3000.0,445.0,tiktok,november,2022
472,zainah.mb,Zainah & Minnie,2000000.0,1500000.0,278500.0,818.0,2300.0,tiktok,november,2022
473,noguidnce,NO GUIDNCE,2400000.0,2300000.0,387700.0,990.0,481.0,tiktok,november,2022
474,good.boy.ollie,Good Boy Ollie,5000000.0,1200000.0,254400.0,1400.0,2900.0,tiktok,november,2022
475,basementgang,Basement Gang,5800000.0,1600000.0,306600.0,947.0,1700.0,tiktok,november,2022
476,averycyrus,Avery Cyrus,8199999.999999999,3400000.0,273400.0,739.0,658.0,tiktok,november,2022
477,fujiiian,Fuji,16600000.000000002,3000000.0,274000.0,809.0,763.0,tiktok,november,2022
478,chilinypikinoficial,Chilinypikinoficial,4099999.9999999995,3600000.0,184700.0,518.0,1400.0,tiktok,november,2022
479,aaaniiqqq,aniqsuhair,284200.0,1800000.0,205100.0,1400.0,2100.0,tiktok,november,2022
480,germangarmendia,German Garmendia,18800000.0,1900000.0,327700.0,1500.0,522.0,tiktok,november,2022
481,fayneee,Unaverage Student,3000000.0,2300000.0,165000.0,2100.0,1200.0,tiktok,november,2022
482,baylenlevine,Baylen Levine,4700000.0,1300000.0,219700.0,3500.0,942.0,tiktok,november,2022
483,bigtugg,Tucker Lindgren,2100000.0,1000000.0,275700.0,1700.0,3000.0,tiktok,november,2022
484,nelyrall,NELYRALL,7200000.0,1300000.0,191800.0,1500.0,3600.0,tiktok,november,2022
485,calebwsimpson,CALEB SIMPSON,5600000.0,3200000.0,303800.0,653.0,651.0,tiktok,november,2022
486,avascreams,ava,1000000.0,1400000.0,323600.0,2300.0,542.0,tiktok,november,2022
487,kfc_es,KFC España,3900000.0,1400000.0,166500.0,2600.0,2600.0,tiktok,november,2022
488,tommyinnit,Tommy,11900000.0,1100000.0,247200.0,3400.0,1200.0,tiktok,november,2022
489,mattsturniolo,Matt,3600000.0,1500000.0,235900.0,2600.0,893.0,tiktok,november,2022
490,capa_in_visible,Capa Invisible,1200000.0,1500000.0,326600.0,1200.0,1300.0,tiktok,november,2022
491,isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,1900000.0,870000.0,156700.0,3800.0,5300.0,tiktok,november,2022
492,supremepatty_,Supreme Patty,471500.0,2700000.0,238300.0,1400.0,548.0,tiktok,november,2022
493,dovecameron,Dove Cameron,12300000.0,1800000.0,338200.0,1400.0,712.0,tiktok,november,2022
494,jhothsa,jhothsa,14000000.0,1400000.0,227200.0,1500.0,2500.0,tiktok,november,2022
495,annamcnulty,Anna McNulty,8100000.0,2400000.0,240900.0,1300.0,793.0,tiktok,november,2022
496,cirowhites1.0,CiroWhites,2500000.0,1600000.0,304400.0,604.0,1900.0,tiktok,november,2022
497,grannybibbins,Granny,636400.0,980200.0,197300.0,874.0,5500.0,tiktok,november,2022
498,niziu_official,NiziU,2600000.0,2700000.0,143600.0,1300.0,1900.0,tiktok,november,2022
499,nada_m7amed,دودا🦹🏻🤍,6500000.0,1600000.0,219300.0,753.0,2700.0,tiktok,november,2022
500,marsaimartin,Marsai,3800000.0,1400000.0,371800.0,1500.0,814.0,tiktok,november,2022
501,vidhia_r,🐇Vidhi_R🐇,7500000.0,1400000.0,168800.0,3600.0,1700.0,tiktok,november,2022
502,joaoferdnan,João Ferdnan,8400000.0,1200000.0,173400.0,2200.0,3700.0,tiktok,november,2022
503,clawmachine_mokkai,もっかいちゃんねる,267400.0,5300000.0,111100.0,705.0,1400.0,tiktok,november,2022
504,yasincengiz38,YasinCengiz,3300000.0,2000000.0,137700.0,1400.0,3000.0,tiktok,november,2022
505,angryreactions,Oneya D’Amelio,26700000.0,1400000.0,236700.0,3200.0,449.0,tiktok,november,2022
506,logfive,Logan,2700000.0,1600000.0,243300.0,1100.0,2000.0,tiktok,november,2022
507,just.hamilton,Just Hamilton,3100000.0,1300000.0,260600.00000000003,939.0,2600.0,tiktok,november,2022
508,deshawnharrisss,Deshawn ✪,2100000.0,1100000.0,190900.0,1400.0,4200.0,tiktok,november,2022
509,mackenziesol,mackenzie sol,12200000.0,2200000.0,160300.0,432.0,3000.0,tiktok,november,2022
510,katstickler,Kat,9400000.0,3000000.0,339400.0,736.0,456.0,tiktok,november,2022
511,julisavioli,Juli Savioli,6800000.0,2300000.0,266600.0,1200.0,707.0,tiktok,november,2022
512,faiqfreestyle,Faiq Freestyle,1100000.0,2200000.0,234900.0,1000.0,1300.0,tiktok,november,2022
