#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
33,@aldanahbeauty,27.1K,0.22%,Kuwait,Fashion & Accessories,8.1K
34,Kuwait Finance House @kfhgroup,26.9K,0.6%,Kuwait,Finance,8.1K
35,الحقيقة @alhakea,26.7K,0.01%,Kuwait,News & Politics,8K
36,بنك بوبيان @bankboubyan,26.4K,1.01%,Kuwait,Finance,7.9K
37,Fahed AlYehya @thedietninja,25.6K,0.02%,Kuwait,Fitness & Health,7.7K
38,افنانيتو - أفنان أباالخيل🇰🇼 @afnanetoo,25K,0.05%,Kuwait,Product Education Product Showcase,7.5K
39,The Avenues @the_avenues,24.8K,0.21%,Kuwait,Fashion & Accessories,7.4K
40,🇰🇼 كادي روزا @cadirosa,24K,0.23%,Kuwait,Fitness & Health Photography,7.2K
41,AlziadiQ8 | الزيادي @alziadiq8,22.8K,0.03%,Kuwait,Education Entertainment & Music Life & Society,6.8K
42,Cinescape | سينسكيب @cinescapekuwait,22.1K,0.05%,Kuwait,Entertainment & Music Film,6.6K
43,Fajer Alsaeed 🇰🇼 @alsaeedfajer,21.9K,0.14%,Kuwait,Arts & Crafts,6.6K
44,stc Kuwait @stc_kwt,21.5K,0.88%,Kuwait,Product Education,6.4K
45,Dr Mohammed Alkandari د. محمد الكندري @dr_m_alkandari,21.4K,0.52%,Kuwait,Animals Arts & Crafts Education Entertainment & Music,6.4K
46,كويت نيوز @kuwaitnews,20.7K,0.03%,Kuwait,News & Politics,6.2K
47,عبدالرحمن القديري @dev7e,20.4K,0.22%,Kuwait,DIY & Life Hacks Product Education,6.1K
48,مجموعة الراي الإعلامية @alraimediagroup,20.3K,0.04%,Kuwait,News & Media,6.1K
49,OXYGEN GYMS | اوكسجين جيم @o2_gyms,19.7K,0.17%,Kuwait,Fitness & Health,5.9K
50,💯 Mansour Al Hajeri | منصور ال زايد @m.h4jri,19.6K,10.48%,Kuwait,Product Education,5.9K
51,منذر المزكي الشامسي @m_almuzaki,18.9K,0.09%,Kuwait,Entertainment & Music,5.7K
52,emarketkw.com - اي ماركت @emarketkw,18.7K,0.03%,Kuwait,Product Showcase,5.6K
53,الجريدة @aljarida,17.4K,0.07%,Kuwait,News & Politics,5.2K
54,BASEL KHAJAH باسل خاجة @gvoice.dub,16.9K,0.09%,Kuwait,Music Animation & Cosplay,5.1K
55,Ghadeer Sultan - غدير سلطان @ghdor.sultan,16.3K,0.09%,Kuwait,Beauty & Self Care Education Product Education Product Showcase,4.9K
56,Sondos Alqattan سندس القطان @sondos_aq,16.2K,0.12%,Kuwait,Beauty & Self Care,4.9K
57,خبر عاجل كويتي (صحيفة الراية) @3ajeel_q8,16K,0.05%,Kuwait,News & Media,4.8K
58,عبدالله مجبل المطوع @dr_abdullah_almutawa,15.9K,0.32%,Kuwait,Fitness & Health,4.8K
59,® شركة عصير تايم @39ertime,15.7K,0.08%,Kuwait,Entertainment & Music,4.7K
60,Kuwait Airways @kuwaitairways,14.3K,0.12%,Kuwait,Auto ja ajoneuvot,4.3K
61,Jamal د.محمد جمال @drjamal1,13.6K,0.17%,Kuwait,Terveys Koulutus,4.1K
62,Abdulwahab Aloataibi @wahabfreestyler,13.5K,0.05%,Kuwait,Urheilu,4K
63,للسيارات الكلاسيكيه والنادره @q8nitro,13.4K,0.36%,Kuwait,Auto ja ajoneuvot,4K
64,المهرة البحرينية @almahra91,13.1K,0.52%,Kuwait,,3.9K
65,الفنان الكويتي سليمان القصار @alqassar_show,12.9K,-,Kuwait,Entertainment & Music,3.9K
66,Alfuhod الفهود @alfuhod,12.9K,0.06%,Kuwait,Fashion & Accessories,3.9K
67,Blink Kuwait @blinkcomkw,12.6K,0.03%,Kuwait,Entertainment & Music Pelit Tuotenäyttely Auto ja ajoneuvot,3.8K
68,Omar Al-Sayed Omar Al-Asem @omaralsayedomar,12.5K,0.17%,Kuwait,Valokuvaus,3.7K
69,Majda Al Sabah @majdajs,12.2K,0.32%,Kuwait,Fashion & Accessories,3.6K
70,نــواف - NAWAF @nawaf_al3nze,12K,0.19%,Kuwait,Entertainment & Music,3.6K
71,عبدالمحسن حسين عبدالمحسن النصار @mohsinh__,11.7K,1.16%,Kuwait,Ruoka,3.5K
72,محمد جارالله السهلي @m_jarallah,11.7K,0.54%,Kuwait,,3.5K
73,Majed Al-Sabah @majedalsabah,11.6K,-,Kuwait,,3.5K
74,AAB World @aabworld,11.2K,0.08%,Kuwait,Tuotenäyttely,3.4K
75,FUAD ALI فؤاد علي @fuad_3ali,11.1K,0.31%,Kuwait,Entertainment & Music,3.3K
76,Warba Bank بنك وربة @warba_bank,11.1K,0.09%,Kuwait,Rahoitus,3.3K
77,هاجر مصطفى(نبتة🌱) @hagar_mostafa8,11.1K,0.11%,Kuwait,Koulutus Taitojen kehittäminen Fitness & Health,3.3K
78,Abdulaziz alsorayai @alsry3,11K,1.45%,Kuwait,Valokuvaus,3.3K
79,مكافحة الجرائم الإلكترونية @ecccd,10.9K,0.04%,Kuwait,Law Enforcement,3.3K
80,أحمد المعراج - مقدم برامج @ahmed_almearaj1,10.7K,0.01%,Kuwait,,3.2K
81,د عادل قطينه Dr Adel Quttainah @dr.adel.quttainah,10.7K,0.13%,Kuwait,Koulutus Tuotekoulutus Rahoitus,3.2K
82,Baraa Owayed | براء العويد @baraaowayed,10.7K,0.8%,Kuwait,Entertainment & Music,3.2K
83,CHARBEL ZOE شربل زوي @charbelzoecouture,10.6K,0.07%,Kuwait,Fashion & Accessories,3.2K
84,Dana ام زيد 🇰🇼 @thecraftymom,10.6K,0.17%,Kuwait,Arts & Crafts DIY & Life Hacks Kasvatus,3.2K
85,Marina FM 90.4 | مارينا اف ام @marinafm,10.4K,0.04%,Kuwait,Entertainment & Music,3.1K
86,شادن 🔥 @chadanofficial_,10K,0.3%,Kuwait,Fashion & Accessories,3K
87,تونتي4 twenty4 @twenty4fashion,10K,-,Kuwait,Fashion & Accessories,3K
88,Dana AlNesef دانه النصف 🇰🇼 @itsdandash,9.7K,0.21%,Kuwait,Auto ja ajoneuvot Ruoka Matkailu,2.9K
89,Matbakhi by Sawsan Da’ana @sawsansmatbakhi,9.7K,0.11%,Kuwait,Ruoka,2.9K
90,عُمر العثمانْ @omaralothman,9.6K,0.34%,Kuwait,Koulutus,2.9K
91,جمعية العون المباشر @directaidorg,9.5K,0.29%,Kuwait,Koulutus,2.9K
92,مكتبة جرير الكويت @jarirkuwait,9.5K,-,Kuwait,Tuotekoulutus,2.8K
93,CHOICE Official @choicegcc,9.2K,-,Kuwait,Tuotenäyttely,2.7K
94,Home & Garden Co. 🇰🇼 @homeandgarden,9.1K,-,Kuwait,Home & Garden Ulkoiluaktiviteetit,2.7K
95,Yoza Alawadh @onlycake,8.8K,0.16%,Kuwait,Ruoka,2.7K
96,دكتورة خلود💙💉🥇 @dr_kholodiii,8.7K,0.99%,Kuwait,Beauty & Self Care,2.6K
97,د.عبدالله المليفي-Dr.Almulaifi @dralmulaifi,8.7K,0.1%,Kuwait,Fitness & Health,2.6K
98,احمد ايراج @ahmad_iraj,8.6K,0.21%,Kuwait,Arts & Crafts Fashion & Accessories,2.6K
99,أخصائية التغذية ملاك فواز @dietitian_malak,8.6K,0.16%,Kuwait,Fitness & Health,2.6K
100,⠀⠀⠀ ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀Faridah👩🏻‍🍳 @faridah88,8.6K,-,Kuwait,,2.6K
