#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
26,Christina LionsCat 🐱 @christina_lionscat,739.1K,6.55%,Austria,Arts and Crafts Fashion and Accessories,221.7K
27,Kerstin Häfner @info_best_age,731.5K,1.5%,Austria,Beauty and Self Care Fashion and Accessories,219.5K
28,richkids__limited @richkids__limited,726.9K,0.33%,Austria,Fashion and Accessories,218.1K
29,VANESSA MARIPOSA @vanessa_mariposa,725.2K,0.53%,Austria,Fitness and Health Product Showcase Business and Finance Actors,217.6K
30,Jackie @jackie_blabla,703.8K,1.62%,Austria,Fashion and Accessories Parenting Piercing,211.1K
31,Florian Maček 🇦🇹 @florianmacek,703.4K,2.03%,Austria,Life and Society,211K
32,Onome Egger @onome_egger,691.9K,1.22%,Austria,Fitness and Health Training Coaching,207.6K
33,Yusuf Demir @yusufdemir.10,691.1K,8.72%,Austria,,207.3K
34,Josephine Welsch @josephine_welsch,682.8K,0.63%,Austria,family Lifestyle Moms,204.8K
35,Stefanie Millinger @stefaniemillinger,681.8K,1.93%,Austria,Entertainment and Music Outdoor Activity Sports Home and Garden,204.5K
36,Marcel Hirscher @marcel__hirscher,679.4K,2.25%,Austria,Sports Mountain Racing Ski,203.8K
37,Karim Mohsen - كريم محسن @karimmohsenofficial,667.4K,0.16%,Austria,Entertainment and Music Music Singer,200.2K
38,Stefan Petrov @stefanpetrov,627.6K,0.89%,Austria,Travel Acting and Drama Celebrity Actors,188.3K
39,Patrick Florián @misterflopatrick,616.1K,0.32%,Austria,Photography Nature & Outdoors,184.8K
40,TINA @tinaneumann,609.2K,0.36%,Austria,Fashion and Accessories Lifestyle,182.8K
41,PATRICK LANDROCK | STARK VENTURE GmbH ® @patrick.landrock,586.8K,2.27%,Austria,Finance Business and Finance,176.1K
42,Salma Ezz Eldein سلمى عزالدين @salmaezzeldein,561.1K,0.48%,Austria,Modeling Music,168.3K
43,JEANNE GREY • NYC/NJ @thegreylayers,555.8K,2.06%,Austria,Beauty Fashion and Accessories Beauty and Self Care Business and Finance,166.7K
44,Menna Ismail @mennnaismail_,505.9K,2.42%,Austria,Funny Life and Society,151.8K
45,Augusta Alexander @augusta_alexander,505.7K,1.9%,Austria,Fashion and Accessories Modeling,151.7K
46,Renato Glibusic @jay.vavo,502.5K,0.97%,Austria,Fashion and Accessories Travel Streetwear Lifestyle,150.7K
47,Arbi AgGressor @arbi_emiev_aggressor_,491.5K,5.91%,Austria,Fitness and Health Outdoor Activity Sports,147.4K
48,Kelz 🇳🇬🇦🇹| TV | Athlete | Lifestyle | Mindset @kelechidyke,487.7K,0.28%,Austria,Fitness and Health,146.3K
49,Anna Gasser @annagassersnow,484.8K,3.4%,Austria,Sports,145.4K
50,Derzwuckundich - Iulia Huber-Purdea @derzwuckundich,461.4K,3.22%,Austria,family Education Upskilling Funny,138.4K
51,GERID RUX🦋 @gerid_rux,448.8K,1.44%,Austria,Fitness and Health Product Showcase Food and Drink Lifestyle,134.6K
52,Elisa Selina Albrich @elisa_albrich,444.1K,1.45%,Austria,Fashion and Accessories Modeling,133.2K
53,𝕭enjamin 𝕷aukis 🇦🇺 @benjaminlaukis,424.3K,0.57%,Austria,Arts and Crafts Fashion and Accessories Home and Garden Piercing,127.3K
54,Jorge Bordón @cocobordon,420.2K,0.21%,Austria,Arts and Crafts Actors Modeling,126.1K
55,Emel Tschikof @emelgloss_official,419.9K,1.1%,Austria,Travel Business and Finance Lifestyle Hair & Beauty,126K
56,РЕЦЕПТЫ🍩СЕРВИРОВКА🍽ЖИЗНЬ💖 @susueva_m,413.9K,0.3%,Austria,Food Travel Gym Modeling,124.2K
57,Luxury • Made in Austria 🇦🇹 @greatestluxury,413.6K,-,Austria,Finance Fashion and Accessories Auto and Vehicles Lifestyle,124.1K
58,❥ ISABELLA @instaisabella_,409.8K,4.97%,Austria,Fitness and Health Fashion and Accessories,122.9K
59,Katarzyna Kijowska @katekijo,406.1K,0.54%,Austria,Fashion and Accessories Travel Modeling Celebrities,121.8K
60,Daria | outfits and styling @dariafoldes,404.6K,0.42%,Austria,Fashion and Accessories Styling Lifestyle Hair & Beauty,121.4K
61,HANK GE / Vegan Recipes @hank_ge,401.7K,2.33%,Austria,Food Fashion and Accessories Home and Garden Food and Drink,120.5K
62,Alexander Holzer @goldentime_alex,393.1K,0.33%,Austria,,117.9K
63,최혜원 @pianist.hyewon,389.3K,0.74%,Austria,Art,116.8K
64,☀️ 𝓐𝓷𝓷𝓪 𝓢𝓽𝓻𝓲𝓰𝓵 ☔️ @anna_strigl,388.1K,2.09%,Austria,Arts and Crafts Funny,116.4K
65,FLOWSOFLY - Artist @flowsofly,385.6K,0.69%,Austria,Arts and Crafts Modeling,115.7K
66,Сегодня старт @amina_bakarowa,372.4K,0.4%,Austria,,111.7K
67,Mia and Mo @mia.and.mo,367.3K,0.6%,Austria,,110.2K
68,STEPHANIE BAESSLER @stephaniebaessler,366K,1.99%,Austria,Fitness and Health Product Education Lifestyle Health & Fitness,109.8K
69,Qwanisha Chantele Duberry @rebellious_chantele,365.5K,1.61%,Austria,Beauty and Self Care Product Education Product Showcase Funny,109.7K
70,Anna Veith @anna.veith,365.4K,2.18%,Austria,Sports Ski,109.6K
71,Sarah @sarah.theiler,363.2K,2.89%,Austria,Travel Dance,109K
72,M a h d i H e j r a t i️ @mahdihejrati,358.9K,2.03%,Austria,Training Coaching Fitness,107.7K
73,MAGDALENA WÖCKINGER @menawox,342K,7.7%,Austria,DIY and Life Hacks Home and Garden Education,102.6K
74,Shima Sabet @shima.sabet,341.5K,0.42%,Austria,Fashion and Accessories Fashion Design Styling,102.4K
75,Madeleine Darya Alizadeh @dariadaria,336.6K,5.75%,Austria,Pets Soccer,101K
76,KAPO @kapoofk,334.6K,2.64%,Austria,Fashion and Accessories Product Showcase Modeling,100.4K
77,Michi Brandl @michivonwant,330.4K,11.83%,Austria,Fashion and Accessories Food Food and Drink Hair & Beauty,99.1K
78,Negin Gatavian @neginvsworld,329.6K,14.8%,Austria,Travel,98.9K
79,Andreas Gabalier @andreasgabalier_official,328.7K,1.16%,Austria,Entertainment and Music Music,98.6K
80,Ahmed eid_4 @ahmed_eid_4,322.2K,5.05%,Austria,Sports,96.7K
81,Dani🦊 @chapter_shiny_mom,321.4K,0.97%,Austria,,96.4K
82,هبة @hiba_tan,321.2K,9%,Austria,Fashion and Accessories Actors Illustrator Drawing,96.4K
83,Peter Weckauf @samicombatsystems,319.9K,0.18%,Austria,,96K
84,Ana Sampaio Barros | Vienna @anasbarros,318.2K,0.16%,Austria,Arts and Crafts Architecture Nature & Outdoors Photographer,95.5K
85,FC Red Bull Salzburg @fcredbullsalzburg,314.4K,1.19%,Austria,Sports Soccer Lifestyle,94.3K
86,"Mario Schafzahl | Vienna, Austria @mario_schafzahl",313.7K,2.27%,Austria,Sports Fashion and Accessories Travel Education,94.1K
87,k a r i n teigl @constantly_k,310.2K,0.95%,Austria,Fashion and Accessories Beauty and Self Care Fitness and Health Education,93.1K
88,Melissa Alessia @melissa_alessia,308.8K,2.07%,Austria,Product Showcase Parenting,92.6K
89,Sebastian Kurz @sebastiankurz,308K,2.48%,Austria,Lifestyle Fashion,92.4K
90,Hi I’m Sarah @sarahposch,307.7K,3.31%,Austria,Music,92.3K
91,Wiener Philharmoniker @viennaphilharmonic,306.9K,0.9%,Austria,Entertainment and Music Music Singer,92.1K
92,Ogik Jatmiko @ogik_jatmiko,304.2K,2.2%,Austria,Photography Outdoor Activity,91.3K
93,Khaled Ahmed @khaledahmed.74,302.6K,0.21%,Austria,Soccer,90.8K
94,Izabela Ion @izabelaion,302.1K,2.56%,Austria,Travel Food and Drink,90.6K
95,Maximilian Riedel @maxiriedel,301.2K,1.85%,Austria,Home and Garden,90.4K
96,Natalie_Schar @natalie_19sch,299.5K,0.01%,Austria,Photography,89.9K
97,Julie & Moritz Löffler | Freigeister @sol.and.pepper,290.9K,7.96%,Austria,Nature Pets Travel Celebrities,87.3K
98,J E S U S M A R C A N O @jesusdemarcano,290.5K,3.1%,Austria,,87.1K
99,CHIVAS @chivasseracampe,287.4K,2%,Austria,Sports Soccer Actors,86.2K
100,Замужем. @lamara___82,287.3K,0.2%,Austria,Fashion and Accessories Home and Garden Food Chef,86.2K
