#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
33,Jeanette Aw 欧萱 @jeanetteaw,437.5K,0.79%,Singapore,Acting and Drama Business and Finance Celebrity Food,131.3K
34,Sean Gelael @gelaelized,436.2K,2.55%,Singapore,Fitness Racing,130.9K
35,KING COCO 👑 @k1ngcoco_1,419.1K,0.44%,Singapore,Careers,125.7K
36,HELLO SINGAPORE 🇸🇬 @hello_.singapore,406.5K,3.31%,Singapore,Travel,122K
37,Loh Kean Yew OLY 骆建佑 @lohkeanyew,403.3K,8.46%,Singapore,Sports Athlete,121K
38,Carrie Wong 黄思恬 @carriewst,385.1K,1.15%,Singapore,Entertainment and Music Celebrity Modeling Lifestyle,115.5K
39,Lennard Yeong @lennardy,377.4K,3.51%,Singapore,Food and Drink Food Restaurants Cooking,113.2K
40,Singapore Foodie @singapore.foodie,376.7K,0.41%,Singapore,Food Travel Food and Drink News,113K
41,黃靜 @cchs0909,370.6K,0.59%,Singapore,Education Finance Health and Medical Services,111.2K
42,SOH PEI SHI 苏培诗 @speishi,363.3K,0.82%,Singapore,Beauty and Self Care Fashion and Accessories Lifestyle Public Figure,109K
43,Phillip Vu @phillipqvu,362.4K,1.57%,Singapore,Entertainment and Music Travel Health and Medical Services,108.7K
44,刘子绚 Jesseca Liu @jesssseca,359.1K,1.12%,Singapore,Entertainment and Music Actors Actor,107.7K
45,Willabelle Ong @willamazing,358.2K,0.4%,Singapore,Fashion and Accessories Beauty and Self Care Entertainment and Music Arts and Crafts,107.5K
46,💎Tung Sheng💎 @tungsheng.sg,338.5K,0.29%,Singapore,Fashion and Accessories Game Nature & Outdoors Humor,101.6K
47,Ok毛 / Madeleine Ang @okokokmou,332.7K,2.45%,Singapore,Arts and Crafts Photography Product Showcase Public Figure,99.8K
48,Dharni @dharni,328K,7.95%,Singapore,"Entertainment and Music Modeling Film, Music & Books",98.4K
49,James Wong @jameswong.kl,323.6K,6.49%,Singapore,Entertainment and Music Music Bands Musicians Musician Band,97.1K
50,🄶🄸🄰🄼🄿🄰🄾🄻🄾 🅂🄶🅄🅁🄰 @giampaolosgura,320.8K,0.48%,Singapore,Fashion Art Modeling,96.2K
51,WonderBoy EmilianoCyrus|EC一平 @emilianocyrus_wonderboy,319.6K,2.6%,Singapore,,95.9K
52,Fel💫 @feliciatissue,317.8K,2.45%,Singapore,family,95.3K
53,ʟɪɴᴅᴀ ᴀ @lansva,317.8K,0.07%,Singapore,Food Travel Adventure,95.3K
54,مساعد الدوسري @msdossary7,313.1K,2.65%,Singapore,Video Gaming,93.9K
55,Annette @skannette,313K,4.75%,Singapore,Travel,93.9K
56,Josh Niland @mrniland,311.2K,1.64%,Singapore,Product Education Food Food and Drink Chef,93.4K
57,A mama cat 😻 @natashaelyzza,309.3K,0.45%,Singapore,Beauty and Self Care Fashion and Accessories Celebrity Music,92.8K
58,Mongchin Yeoh @mongabong,302.7K,0.38%,Singapore,Fashion and Accessories Food Pets Blogger,90.8K
59,Sabrina Tan Langlois @thesabrinatan,301.6K,3.31%,Singapore,Home and Garden Styling Lifestyle Hair & Beauty,90.5K
60,Matt Liu @mattllh,299.3K,0.7%,Singapore,Travel Auto and Vehicles,89.8K
61,Haus by G @hausbyg,292K,5.01%,Singapore,,87.6K
62,sahur saleim @sahursart,285.9K,2.07%,Singapore,Beauty and Self Care Business and Finance Celebrity Business,85.8K
63,Melissa Celestine Koh @melissackoh,281.2K,2.3%,Singapore,family Parenting Lifestyle Architecture,84.4K
64,QiuTing 洪萩庭 @bongqiuqiu,281K,0.4%,Singapore,Food family Parenting Lifestyle,84.3K
65,Lena Kalinicheva @vinillna,275.1K,7.52%,Singapore,Art,82.5K
66,Riza @rizasalahudin,273.4K,2.12%,Singapore,Travel Outdoor Activity Photography,82K
67,Bradley Tan @bradleytattoo,272.1K,2.88%,Singapore,Arts and Crafts News Health and Medical Services,81.6K
68,💕🌈🔥Yvonne Lim 林湘萍🔥🌈💕 @yvonnelim928,271.6K,1.15%,Singapore,Entertainment and Music Celebrity,81.5K
69,Vì Ăn Mà Đến @vietnamese.foody,271.3K,0.03%,Singapore,Food Travel Health and Medical Services,81.4K
70,Dennis Lim Ming @dennislimming,266.9K,1.6%,Singapore,Games Careers Video Gaming Video Blogger,80.1K
71,Akbar Ali Seth @thebuffessor,266.5K,7.89%,Singapore,,80K
72,panpiano @panpianoatelier,265.2K,1.27%,Singapore,Animation and Cosplay Entertainment and Music Music,79.5K
73,Jus /dʒʌs/ Yu Jiahao @jus.yu,258.6K,0.95%,Singapore,Fashion and Accessories Outdoor Activity Parenting,77.6K
74,Brian D. Evans @briandevans,258.1K,1.1%,Singapore,Finance Upskilling Entertainment and Music Business and Finance,77.4K
75,Nicole Evangeline Lee-Taylor @nicoleleekaiwen,258.1K,0.54%,Singapore,Fashion and Accessories Parenting Modeling Lifestyle,77.4K
76,Gavy Geffen (SINGH ) @geffen22,256K,-,Singapore,,76.8K
77,DESMOND TAN 陈泂江 @thedesmondtan,253.5K,1.59%,Singapore,Entertainment and Music Fashion and Accessories Celebrity Modeling,76K
78,𝙉𝘼𝙈𝙍𝘼𝙏𝘼 𝙎𝘼𝘿𝙃𝙍𝙀 @namrata_sadhre,251.6K,-,Singapore,Travel,75.5K
79,Sonalini Sampangi @sonaaaa_sam,249.5K,1.25%,Singapore,Travel Hair & Beauty Health & Fitness Food & Drink,74.8K
80,Nekoneko JX @nekoneko_jx,247.8K,2.4%,Singapore,Animation and Cosplay,74.3K
81,𝗺𝗮𝘂𝘁𝘂𝗶𝘁𝗶 𝘅 𝘆𝘂𝗸𝗶𝗸𝗮𝘁𝗼 𝘅 𝗺𝗼𝘀𝗵𝗶 @tutiandyuki,247.6K,2.47%,Singapore,Funny,74.3K
82,AKAEI RAY ♡ アカエイ♡ 蕊蕊 @akaei_ray,243.9K,2.26%,Singapore,Animation and Cosplay Fashion and Accessories,73.2K
83,R O M E O T A N @romeotan,241.5K,0.62%,Singapore,Celebrity Actors Actor Creators & Celebrities,72.5K
84,TiffwithMi Tiffanie 티파니 🐯💎🎵 @iamtiffanie,237K,11.09%,Singapore,Education Product Showcase,71.1K
85,𝒁.𝑪𝒂𝒎𝒂𝒓𝒂 @z.camara,234.4K,0.92%,Singapore,Entertainment and Music Basketball,70.3K
86,Mrs Seraphina Genesis ✝️ Singapore KOL 🇸🇬 @seraphinagenesis,234.2K,0.22%,Singapore,Beauty and Self Care Travel Food Food and Drink,70.3K
87,Chance 🐻‍❄️💕 @btsforarmy_ig,231.3K,6.2%,Singapore,,69.4K
88,Tatiana Sheremetieva @liveyourdream_asia,230.5K,4.57%,Singapore,Life and Society Finance,69.2K
89,Dina Kumar (Singapore) 🇸🇬 @numerology.dina,228.2K,2.3%,Singapore,,68.5K
90,NADEERA @nvdism,227.1K,0.47%,Singapore,Beauty and Self Care Product Showcase Health & Fitness Health/Beauty,68.1K
91,Ya Hui 雅慧 @yahuiyh,221.6K,0.9%,Singapore,Beauty and Self Care Celebrity Actors Modeling,66.5K
92,TiffwithMi Michy @iammichy,218.3K,5.86%,Singapore,Pets Business,65.5K
93,𝐐𝐢𝐦𝐦𝐲𝐒𝐡𝐢𝐦𝐦𝐲 @qimmyshimmy,216.1K,4.46%,Singapore,Arts and Crafts Design Painting,64.8K
94,Cheng Wing Yee @kiaraakitty,212.9K,3.78%,Singapore,Outdoor Activity Entertainment and Music Finance Modeling,63.9K
95,🏠 Home Swee Home @home.swee.home,212.7K,1.13%,Singapore,Home and Garden,63.8K
96,adri • interior lifestyle @madspatial,212.6K,4.6%,Singapore,Home and Garden,63.8K
97,Raiko/Sean Tay @raikoart,212.3K,9.68%,Singapore,Arts and Crafts Home and Garden Comics Geek,63.7K
98,TINA YONG @tina_yong,210K,2.62%,Singapore,Beauty and Self Care Arts and Crafts Video Blogger Business,63K
99,Annette Lee 李安 @annettelee,206.4K,5.85%,Singapore,Art Celebrity Artist,61.9K
100,TheWildChild🦇💕👽⛷️🦋 @1sacklifepg,203.4K,0.2%,Singapore,Entertainment and Music Funny Music,61K
