rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
40,Ajak Shiro @ajakshiro,2.9M,0.29%,Malaysia,Entertainment and Music Funny Business and Finance Actors,875.5K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
41,Amar Baharin @amarbaharin,2.9M,0.03%,Malaysia,Acting and Drama Celebrity Actors,871.7K,instagram,malaysia,False,2024,Entertainment,MAPPED
42,Siti Sarah Raissuddin @sitisarahraissuddin,2.9M,0.58%,Malaysia,Entertainment and Music Music Singer Artist,864.3K,instagram,malaysia,False,2024,Music,MAPPED
43,Malaysia Pargo @malaysiainthecity,2.8M,0.31%,Malaysia,Beauty and Self Care Modeling Actors Celebrities,841K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
44,zul_ariffin @zul_ariffin,2.8M,0.61%,Malaysia,Fashion Beauty Actors,830.1K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
45,FAD & SYAHEERA @fadbocey,2.7M,0.22%,Malaysia,Entertainment and Music Actors Public Figure Creators & Celebrities,803.1K,instagram,malaysia,False,2024,Music,MAPPED
46,Shila Amzah @shahilaamzah,2.7M,0.54%,Malaysia,Entertainment and Music Singer Artist,795.5K,instagram,malaysia,False,2024,Music,MAPPED
47,Tomok @tomokofficial,2.6M,0.16%,Malaysia,Entertainment and Music Artists,787.1K,instagram,malaysia,False,2024,Music,MAPPED
48,Michelle Yeoh 楊紫瓊 @michelleyeoh_official,2.6M,5.11%,Malaysia,Entertainment and Music Celebrity Modeling Actors,778.3K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
49,@abam_bocik,2.6M,0.1%,Malaysia,Romance and Wedding Comedy,777.3K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
50,Mia Sara Nasuha @therealmiasara,2.6M,0.5%,Malaysia,Entertainment and Music Celebrity Actors,768.2K,instagram,malaysia,False,2024,Music,MAPPED
51,Izara Aishah @izaraaishahofficial,2.5M,1.31%,Malaysia,Entertainment and Music,747.8K,instagram,malaysia,False,2024,Music,MAPPED
52,Syafiq Kyle @syafiqkylez,2.5M,1.23%,Malaysia,Entertainment and Music Food Marketing and Advertising Actors,735.6K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
53,Emylia Rosnaida @emyliadac,2.4M,0.01%,Malaysia,Entertainment and Music Singer,717.4K,instagram,malaysia,False,2024,Music,MAPPED
54,B E L L A A S T I L L A H @bellaastillah,2.4M,0.31%,Malaysia,Beauty and Self Care Fashion and Accessories Singer Creators & Celebrities,712.4K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
55,Fizo Omar @fizoomar,2.4M,0.04%,Malaysia,Acting and Drama Celebrity Actors Actor,707K,instagram,malaysia,False,2024,Entertainment,MAPPED
56,Sharifah Sakinah Al-Khaired @sharifah_sakinah,2.3M,0.25%,Malaysia,Fitness and Health Celebrity Health and Medical Services Actors,702.8K,instagram,malaysia,False,2024,Sports,MAPPED
57,B e l l a D a l l y 🕊 @belladally,2.3M,0.49%,Malaysia,Acting and Drama Fashion and Accessories Fitness and Health Travel,700.8K,instagram,malaysia,False,2024,Sports,MAPPED
58,FARA FAUZANA @therealfafau,2.3M,0.08%,Malaysia,Food Actors,690.9K,instagram,malaysia,False,2024,Entertainment,MAPPED
59,MUGEN RAO @themugenrao,2.3M,4.43%,Malaysia,Celebrity,688.8K,instagram,malaysia,False,2024,Entertainment,MAPPED
60,🎯H E L I Z A H E L M I 🎯 @nurhelizahelmi,2.3M,0.64%,Malaysia,Beauty and Self Care Home and Garden Singer,687.4K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
61,🐲★ 𝗧𝗜𝗭 𝗭𝗔𝗤𝗬𝗔𝗛 𝗥𝗔𝗭𝗔𝗞 ★🌺🇲🇾 @tiz.zaqyah,2.3M,0.07%,Malaysia,Entertainment and Music Actors,677.3K,instagram,malaysia,False,2024,Music,MAPPED
62,SITI SALEHA @sallywho,2.2M,0.22%,Malaysia,Fashion Celebrity Actors,673.9K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
63,Alieff Irfan @irfxn__,2.2M,4.41%,Malaysia,Auto and Vehicles family Automotive Video Blogger,665.3K,instagram,malaysia,False,2024,Tech&Gaming,MAPPED
64,Intan Najuwa @intannajuwa,2.2M,0.34%,Malaysia,Beauty and Self Care Education Fashion and Accessories Actors,664.1K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
65,Khai Bahar @khaibahar94,2.2M,0.66%,Malaysia,Entertainment and Music Music Celebrities,655.6K,instagram,malaysia,False,2024,Music,MAPPED
66,Puteri Sarah Megat Kamaruddin @puterisarahliyana,2.1M,1.76%,Malaysia,Beauty and Self Care Fashion and Accessories Travel Business and Finance,639.4K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
67,DATO SRI G GNANARAJA @datosrig,2.1M,0.03%,Malaysia,Finance Auto and Vehicles Marketing and Advertising Actors,626.1K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
68,K.A @kamaladli,2.1M,0.41%,Malaysia,Acting and Drama Romance and Wedding Celebrity Actors,619.2K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
69,Stacy Anam @stacyanam,2.1M,0.43%,Malaysia,Music Celebrity Singer,617.3K,instagram,malaysia,False,2024,Music,MAPPED
70,🤍 فرحانة قيسمينا سوڤندي 🤍 @sweetqismina,2.1M,1.92%,Malaysia,Celebrity,615.5K,instagram,malaysia,False,2024,Entertainment,MAPPED
71,Sharnaaz Ahmad Basir Ahmad ™ @sharnaazahmad,2M,2.1%,Malaysia,Entertainment and Music Celebrity Actors Actor,614.7K,instagram,malaysia,False,2024,Music,MAPPED
72,Datuk Aznil Hj Nawawi @aznilnawawihm,2M,0.02%,Malaysia,Entertainment and Music TV Host,614.4K,instagram,malaysia,False,2024,Music,MAPPED
73,Wak Doyok @wakdoyok,2M,0.3%,Malaysia,Fashion and Accessories Acting and Drama Entrepreneur Celebrities,603.1K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
74,JOHOR DARUL TA’ZIM FC @officialjohor,2M,0.72%,Malaysia,Sports Personal Finance Soccer,593.2K,instagram,malaysia,False,2024,Sports,MAPPED
75,Elizabeth Tan @elizabethtan,2M,0.39%,Malaysia,Celebrity Singer,586.1K,instagram,malaysia,False,2024,Music,MAPPED
76,IMAN ALYSSA SAHABUDIN 🤍 @imantroye,1.9M,0.74%,Malaysia,Public Figure,584K,instagram,malaysia,False,2024,Entertainment,MAPPED
77,Syed Saddiq @syedsaddiq,1.9M,1.85%,Malaysia,"Art Politics Celebrities Film, Music & Books",573K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
78,HH @haelhusaini,1.9M,0.52%,Malaysia,Art Singer Music Songwriting,572.6K,instagram,malaysia,False,2024,Music,MAPPED
79,Farah Nabilah @farahnabilahofficial,1.9M,0.16%,Malaysia,Beauty and Self Care Health and Medical Services Psychology Public Figure,565.5K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
80,Vivy Yusof @vivyyusof,1.9M,0.57%,Malaysia,Fashion and Accessories family Business and Finance Entrepreneur,555.5K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
81,ELIZAD SHARIFUDDIN @elizadsharifuddin,1.8M,0.14%,Malaysia,Acting and Drama Celebrity Actors,553.1K,instagram,malaysia,False,2024,Entertainment,MAPPED
82,UA @uyainaarshad,1.8M,0.58%,Malaysia,Entertainment and Music Celebrity TV Host Public Figure,545.4K,instagram,malaysia,False,2024,Music,MAPPED
83,Ustaz Azhar Idrus @uaioriginal,1.8M,0.22%,Malaysia,Education Music,534.7K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
84,Tya Arifin @tyaarifinnw,1.8M,0.12%,Malaysia,Beauty and Self Care Actors Health/Beauty,529.8K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
85,@ismailizzani_,1.8M,0.19%,Malaysia,Art Music,529.3K,instagram,malaysia,False,2024,Music,MAPPED
86,Masidayu Mesnun @masidayu1001,1.8M,0.05%,Malaysia,Entertainment and Music Music Singer,526.9K,instagram,malaysia,False,2024,Music,MAPPED
87,Asyalliee Ahmad @asyalliee,1.7M,0.81%,Malaysia,Beauty and Self Care Business and Finance Entrepreneur Creators & Celebrities,507.2K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
88,𝔸𝔻𝕀ℝ𝔸 𝕊𝕌ℍ𝔸𝕀𝕄𝕀 @adira.suhaimi,1.7M,0.17%,Malaysia,Art Fashion and Accessories Beauty and Self Care Singer,504.8K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
89,Chacha Maembong @chacha_maembong,1.6M,0.18%,Malaysia,Acting and Drama Celebrity Actors Humor,476.3K,instagram,malaysia,False,2024,Entertainment,MAPPED
90,Wan Sharmila ® @lala.wansharmila,1.6M,0.16%,Malaysia,Fashion and Accessories Actors Public Figure,474.5K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
91,Kasem Hato ابن حتوتة @ibnhattuta,1.6M,8.45%,Malaysia,Travel,473.8K,instagram,malaysia,False,2024,Lifestyle,MAPPED
92,Cherry Quahst Official🍒🇲🇾 @cherry_quahst,1.6M,0.66%,Malaysia,Fashion and Accessories Entertainment and Music Parenting Public Figure,473.6K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
93,Akim Ahmad @akimahmad,1.6M,0.42%,Malaysia,Entertainment and Music Celebrity Music,472.4K,instagram,malaysia,False,2024,Music,MAPPED
94,Naim Daniel @naimdanielx,1.5M,0.98%,Malaysia,Entertainment and Music Celebrity Actors,462.5K,instagram,malaysia,False,2024,Music,MAPPED
95,ANNA JOBLING @annajobling,1.5M,2.28%,Malaysia,,460.7K,instagram,malaysia,False,2024,NA,NA
96,Sherry Ibrahim @sherryibrahim,1.5M,0.02%,Malaysia,Beauty and Self Care Business and Finance Celebrity Music,456.5K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
97,Liya Maisarah @liyamaisarah_,1.5M,1.32%,Malaysia,Fashion and Accessories Lifestyle Public Figure,451.5K,instagram,malaysia,False,2024,Beauty&Fashion,MAPPED
98,Dr Mahathir Mohamad @chedetofficial,1.5M,0.75%,Malaysia,Politics,450.4K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
99,DJ VALENT WOO 鄔唯🐹🇲🇾 @valent_1314,1.5M,1.66%,Malaysia,Entertainment and Music Careers,444K,instagram,malaysia,False,2024,Music,MAPPED
100,ABE JAA 🇲🇾 @jaasuzuran,1.5M,0.98%,Malaysia,"Art Director Film, Music & Books DIY & Crafts",436.2K,instagram,malaysia,False,2024,Knowledge&Info,MAPPED
