#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
80,Nikolaos Pappas @neekpappas,400.7K,0.02%,Greece,Finance,120.2K
81,Eleni Hatzidou Pavlou @eleni.hatzidou,398.5K,1.1%,Greece,Entertainment and Music Singer Music Actors,119.5K
82,Tatiana Stefanidou @tatistefanidou,395K,1.42%,Greece,Entertainment and Music Music,118.5K
83,Stauros MeroⓂ️ @staurosmero1,388.6K,0.95%,Greece,Pets Modeling Fashion,116.6K
84,Angeliki Kokla @dat_lilly,381K,9.88%,Greece,Entertainment and Music family Parenting,114.3K
85,Maria Bacodimou @mariabacodimou,376.6K,1.05%,Greece,Fashion Lifestyle,113K
86,RAPFILL @rapfill_12,368.8K,4.6%,Greece,Music,110.6K
87,Angelos katsilianos @katsi_22,368.5K,5.29%,Greece,Pets,110.5K
88,Evgenia Samara @eugeniasamara,364K,3.6%,Greece,Entertainment and Music Pets Parenting Home and Garden,109.2K
89,Santorini @santorini,363K,3.95%,Greece,Travel Home and Garden,108.9K
90,Μάρκος Σεφερλής @markos_seferlis_real,362.8K,3.62%,Greece,Entertainment and Music Celebrity Actors,108.8K
91,Kyriakos Mitsotakis @kyriakos_,359.6K,3.87%,Greece,,107.9K
92,LUANA & FRED | Luxury •Travel• Content Creators @pilotluana,357.7K,7.26%,Greece,Travel Adventure,107.3K
93,Panche Dimitriev @panchedimitriev,354.7K,0.14%,Greece,Fitness and Health Home and Garden Dogs,106.4K
94,Panos Ioannidis @ioannidispanos,351.3K,1.23%,Greece,Food,105.4K
95,Elena Mariposa Kremlidou @elena_mariposa,351.3K,1.3%,Greece,Fashion and Accessories Arts and Crafts DIY and Life Hacks Travel,105.4K
96,Triantafyllia Tsinoglou @filio_lou,350.4K,6.49%,Greece,family Parenting Modeling,105.1K
97,Ευτύχης Μπλέτσας @ftbletsas,349.6K,1.2%,Greece,Travel Entertainment and Music Adventure,104.9K
98,▪️ʀᴇᴍᴇᴍʙᴇʀ ᴡʜʏ ʏᴏᴜ sᴛᴀʀᴛᴇᴅ..▪️ @ilias__gkotsis,349.1K,2.12%,Greece,Fitness and Health Personal Blog Creators & Celebrities,104.7K
99,ᴅᴀɴᴀɪ ʙᴀʀᴋᴀ 🌻🧿 @danai_barka,345.4K,3.1%,Greece,Entertainment and Music Celebrity,103.6K
100,Manos @g.manos,343.4K,22.98%,Greece,Entertainment and Music,103K
