#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
56,"Denisa ""DeDe"" Vysnovska @denisa.vysnovska",163.4K,7.94%,Slovakia,Fashion and Accessories Travel Nature & Outdoors Food & Drink,49K
57,Lucia Almaksus @llnzz,163.3K,6.93%,Slovakia,Fashion and Accessories Product Showcase Careers Video Blogger,49K
58,SONA SKONCOVA @sonaskoncova,162.7K,1.99%,Slovakia,Entertainment and Music Business and Finance Journalists Celebrities,48.8K
59,Deni Minar | Art | Drawing @deniminar,161.3K,0.79%,Slovakia,Arts and Crafts Nature,48.4K
60,Peter Vlk @petervlk,161K,1.47%,Slovakia,Travel Food Athlete,48.3K
61,Vladimir @korba.007,155.4K,0.81%,Slovakia,Romance and Wedding,46.6K
62,Karin Hegedüs Dvořáková @karinnett,155.4K,4.06%,Slovakia,family Parenting,46.6K
63,O L I V E R O S W A L D ❌ @oswaldphotoss,154.4K,2.98%,Slovakia,Entertainment and Music Celebrity Actors,46.3K
64,Eugen Krajčovič @life.of.eugen,151.9K,6.03%,Slovakia,,45.6K
65,🌸 Cynthia Tóthová 🌸 @cynthia_tothova,148.7K,9.17%,Slovakia,Fashion and Accessories,44.6K
66,Lucia Furmankova @luccianka,142.3K,0.88%,Slovakia,Fitness and Health Outdoor Activity Health and Medical Services Lifestyle,42.7K
67,Jakub Zitron Ťapák @zitron_citron,141.6K,20.02%,Slovakia,Celebrity,42.5K
68,Angelika Motúzová @queen__of_sagitarius,140.7K,0.95%,Slovakia,Funny Life and Society,42.2K
69,Eva Strážnická (Zelníková) @evazelnikova,138.7K,0.57%,Slovakia,Fitness and Health,41.6K
70,Aless @aless_capparelli,138.3K,1.24%,Slovakia,"Entertainment and Music Music Rap Film, Music & Books",41.5K
71,REIF HARRISON @reifharrison,138.2K,1.04%,Slovakia,Entertainment and Music Funny,41.5K
72,Matúš @ixography,137.1K,35.6%,Slovakia,Photography,41.1K
73,Doke @doketv,137K,1.81%,Slovakia,Arts and Crafts Education Entertainment and Music Dogs,41.1K
74,Tereza Anna Mašková @terezaa.maskova,136.6K,2.05%,Slovakia,Fashion and Accessories,41K
75,Gabi Cabadajova @chica_pixiestyle,136.2K,2.68%,Slovakia,Fashion and Accessories Arts and Crafts,40.9K
76,Alžbeta Saloňová @beth.sal,136.1K,1.49%,Slovakia,Fashion and Accessories Health,40.8K
77,ANGRY EARTH @angryearth,134.8K,2.43%,Slovakia,,40.4K
78,Imrich Štefaník @imi.baron,133.6K,2%,Slovakia,,40.1K
79,Miska Gargano @miskagargano,133.1K,0.57%,Slovakia,family Marketing and Advertising Moms Actors,39.9K
80,Different car services®️ @different_cars_showroom,131.2K,0.29%,Slovakia,Auto and Vehicles,39.4K
81,Lenka Petrovičová @leens2,130.8K,2.7%,Slovakia,Fashion and Accessories Travel Modeling,39.2K
82,Andy Opalena @andyopalena,130.3K,7.4%,Slovakia,Beauty Fitness and Health Product Education,39.1K
83,Alexandra Orviska @alexandraorviska,123.8K,1.46%,Slovakia,Fashion and Accessories News Lifestyle,37.1K
84,Refew @refewofficial,121.1K,2.91%,Slovakia,Entertainment and Music Product Education,36.3K
85,Šárka Peková @sarkapekova,120.3K,1.46%,Slovakia,,36.1K
86,Lenka Poláčková @lenkavacval,119K,7.81%,Slovakia,Outdoor Activity Fitness and Health Celebrity Actors,35.7K
87,Gabriela Queenie @gabika.queenie,117.9K,1.6%,Slovakia,Fashion and Accessories Beauty and Self Care Modeling Lifestyle,35.4K
88,Marek Fasiang @marekfasiang,115.4K,1.88%,Slovakia,Celebrity,34.6K
89,Hockey Slovakia @hockeyslovakia,113.7K,2.36%,Slovakia,Sports Health and Medical Services,34.1K
90,Lukas Bielka @lukasbielka,112.8K,0.08%,Slovakia,Beauty and Self Care Business and Finance,33.8K
91,PYCO [ Martin PYCO Rausch ] @mrpyco,112.6K,0.54%,Slovakia,Food Automotive Chef,33.8K
92,Boris Michaliček / Slovakia🇸🇰 @borievkyphotogallery,112K,3.74%,Slovakia,Nature Travel Photography,33.6K
93,Joey Drippiani @dalybhahacrew,110.4K,7.66%,Slovakia,Entertainment and Music,33.1K
94,Filip Jánoš @fifqo,108.4K,5.8%,Slovakia,Funny Games Health and Medical Services News,32.5K
95,YAK.SHA @yak.sha,107.6K,1.64%,Slovakia,Entertainment and Music Business and Finance Music,32.3K
96,👑MISS SLOVAK REPUBLIC T. '15👑 @domineckamarkova,107.3K,1.42%,Slovakia,Beauty and Self Care Fashion and Accessories Modeling Lifestyle,32.2K
97,San Dra @s_andra_9,106.4K,1.43%,Slovakia,Fitness and Health,31.9K
98,Bratislava by Michaela Tlapova @bratislava_,106.2K,0.89%,Slovakia,Travel Food and Drink Nature & Outdoors,31.9K
99,Jane Beata art @janebeata,106.1K,0.6%,Slovakia,Arts and Crafts,31.8K
100,LENKA | Balanced food ideas🍎🍕🥗 @lilchef_lenka,103.4K,1.95%,Slovakia,Food Food and Drink,31K
