#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
35,JohnSlovy @john.slovy,137.2K,-,Slovakia,,41.2K
36,Televízia JOJ @tvjoj_official,136.1K,-,Slovakia,,40.8K
37,Matej Mišiak @matthew_kinggg,136K,0.2%,Slovakia,,40.8K
38,Jimin<3 @babymochi_chimmy,134.5K,-,Slovakia,,40.4K
39,Green Eyed Mom @greeneyedmombo,127.4K,-,Slovakia,family,38.2K
40,StudioMoonTV @studiomooontv,127.2K,1.2%,Slovakia,,38.2K
41,Magdalena Zatko @magdalena_zatko,121.3K,-,Slovakia,Fashion and Accessories,36.4K
42,Zupart @zupart_3d,114.3K,5.7%,Slovakia,,34.3K
43,Martin Markos @martinmarkos,113.9K,-,Slovakia,,34.2K
44,Janinka @janinka_mil,106.7K,0.1%,Slovakia,,32K
45,Gabo Žifčák @gabozifcak,104.8K,-,Slovakia,Entertainment and Music,31.4K
46,Csölle Florián @csolleflorian,103K,0.3%,Slovakia,,30.9K
47,Dedoles @dedoles,99.4K,-,Slovakia,,29.8K
48,Nynynutt @nikolka79,97.6K,-,Slovakia,,29.3K
49,myhoepworld @hopeworldwide,94.4K,0.1%,Slovakia,,28.3K
50,domi_stasova @domi_stasova,77K,0.1%,Slovakia,,23.1K
51,Maca🐷 @fortunapipl,68.6K,0.2%,Slovakia,,20.6K
52,🇸🇰🕺🏻💗MARTINKO💗🕺🏻🇸🇰 @majtinko25,66.6K,0.3%,Slovakia,Beauty and Self Care,20K
53,Yasbys @yasbys,64.4K,0.1%,Slovakia,Entertainment and Music,19.3K
54,Pavel.Kickboxing @pavel.kickboxing,56.4K,-,Slovakia,,16.9K
55,Martin Spano @martinspa.no,41K,0.1%,Slovakia,Education Upskilling,12.3K
56,KikaaMišalkováOfficiall👑 @officiall.kika3,40.3K,-,Slovakia,Fashion and Accessories,12.1K
57,DragonkoSK @mrdragonkosk,39.7K,0.4%,Slovakia,Games,11.9K
58,Aicha🌸 @viktorianiang,39.4K,0.3%,Slovakia,Travel,11.8K
59,Barbora Schwartz @barbieschwartz,36.5K,0.1%,Slovakia,,11K
60,foryouacapella @foryouacapella,31K,0.1%,Slovakia,Entertainment and Music,9.3K
61,𝐍 𝐈 𝐊 𝐎 𝐋 @nicole.107,27K,-,Slovakia,Beauty and Self Care,8.1K
62,Zas si tu ? @simonminarik8,26K,-,Slovakia,,7.8K
63,Simon Snopek @simonsnopek,19.4K,0.5%,Slovakia,Travel,5.8K
64,Nicole @benczenikoleta,18.3K,-,Slovakia,,5.5K
65,O2 Slovakia @o2slovakia,17.8K,0.3%,Slovakia,Product Education Entertainment and Music,5.3K
66,Vanessa Kardošová @_vannie__,16.8K,0.4%,Slovakia,,5K
67,Nikol Kissova @nikolkissova,16.5K,-,Slovakia,Fashion and Accessories,5K
68,Ema🤍 @emakubenakova,15.4K,0.1%,Slovakia,,4.6K
69,Marek Grundza @marekgrundza2,14.7K,-,Slovakia,,4.4K
70,Peter Gaman @petergaman,14.5K,0.3%,Slovakia,Photography,4.4K
71,Jozef Revúcky @jozefko_revucky,12.6K,0.6%,Slovakia,Animals Home and Garden,3.8K
72,krisivanova05 @_kristinka_053,12.4K,-,Slovakia,,3.7K
73,SimmyŠandorová @simy20040,12.2K,-,Slovakia,Arts and Crafts,3.7K
74,Eggie46 🇸🇰 @eggieschon,12.1K,0.2%,Slovakia,,3.6K
75,Vanessa Bratkovičová @nessabratkovicova,12K,0.1%,Slovakia,,3.6K
76,STYKO @stykolife,11.7K,0.4%,Slovakia,Entertainment and Music Games,3.5K
77,Lia ❤️ @golferlia,10.8K,0.2%,Slovakia,Beauty and Self Care,3.2K
78,Andrej Švolík @_svolo00,10.6K,1%,Slovakia,,3.2K
79,🔱Morská víla Perla Mareena 🔱 @perla.mareena,9.9K,-,Slovakia,Outdoor Activity,3K
80,Patrik Berec @patrikberec0,9.5K,-,Slovakia,Fitness and Health,2.9K
81,éda @edittriskova,9.5K,0.3%,Slovakia,,2.8K
82,Šaban Ristemovič @sabanristemovic,8K,0.5%,Slovakia,,2.4K
83,Aďka🇸🇰 @pristyakovaaaa,6K,3.4%,Slovakia,Entertainment and Music,1.8K
84,🖤😈❤️Démonka❤️😈🖤 @ivana0330,4.8K,0.7%,Slovakia,,1.4K
85,Alexander Prelec @prelo_4,4.7K,0.2%,Slovakia,,1.4K
86,cestujzamenej @cestujzamenej,4.1K,3.2%,Slovakia,Travel,1.2K
87,MŠK Žilina @mskzilina1908,3.4K,0.1%,Slovakia,Sports,1K
88,Vörös Dévid @v_david,3.2K,0.3%,Slovakia,,963
89,Emma_pr_a @emma_pr_a,2.2K,-,Slovakia,Beauty and Self Care,669
90,Iryna Kornieva @irynakornieva,1.8K,6.2%,Slovakia,Education,546
91,martin.k @k0stysak,1.4K,1.8%,Slovakia,,432
92,mihicare.sk.cz @mihicare.sk.cz,1.1K,-,Slovakia,Beauty and Self Care,321
