#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
51,Timmy Trumpet @timmytrumpet,2.3M,6.03%,Australia,Entertainment and Music Music DJ Producers,701.9K
52,CHASE ATLANTIC @chaseatlantic,2.3M,12.62%,Australia,Entertainment and Music Music Singer Modeling,692.1K
53,Merium Pervaiz @merium.pervaiz,2.3M,2.77%,Australia,Fashion,679.4K
54,Jackson O’Doherty @itsjackson,2.2M,1.5%,Australia,,669.5K
55,Jess Conte @jess,2.2M,0.48%,Australia,Beauty and Self Care Entertainment and Music Food Parenting,660.2K
56,Piers Morgan @piersmorgan,2.2M,1.18%,Australia,Entertainment and Music Modeling Actors,650K
57,lauren bullen @gypsea_lust,2.1M,0.43%,Australia,Travel Fashion and Accessories,640.3K
58,Adelaide Kane @adelaidekane,2.1M,4.53%,Australia,Acting and Drama Funny Celebrity Actors,626.9K
59,Tia-Clair Toomey-Orr @tiaclair1,2.1M,2.02%,Australia,Fitness and Health Personal Finance Coaching Training,625.6K
60,𝕮𝖔𝖈𝖔 𝕽𝖔𝖈𝖍𝖆 @cocorocha,2.1M,0.28%,Australia,Fashion and Accessories Moms Modeling Celebrities,617.7K
61,Shane Watson @srwatson33,2M,1.61%,Australia,Lifestyle Fashion Travel,610.2K
62,"Sia Clyde | Fitness, Comedy, Relatable @diaryofafitmommyofficial",2M,0.54%,Australia,Fitness and Health Food Food and Drink Coaching,609.9K
63,Pia Muehlenbeck @piamuehlenbeck,2M,0.29%,Australia,Travel Fashion and Accessories Beauty and Self Care Lifestyle,604.9K
64,Ozzy Man Reviews @ozzymanreviews,2M,1.48%,Australia,Entertainment and Music Funny Creator Author,587.5K
65,Jessica Stein @tuulavintage,2M,3.07%,Australia,Fashion and Accessories Travel,587.2K
66,Dominic Di Tommaso @domtomato,1.9M,1.95%,Australia,Outdoor Activity Sports Events Coaching,578.6K
67,Harley Fresh @mrfreshasian,1.9M,4.9%,Australia,Games Finance,563.2K
68,Adut Akech Bior @adutakech,1.9M,4.95%,Australia,Fashion and Accessories Beauty and Self Care Parenting Modeling,562.2K
69,Isabelle Mathers @isabellemathersx,1.9M,3.22%,Australia,Fashion and Accessories Modeling Lifestyle Celebrities,562.1K
70,HAAKON @dominicpurcell,1.9M,0.58%,Australia,Actors,555.4K
71,Indiana Massara @indiana,1.8M,1.52%,Australia,Entertainment and Music Music Modeling Actors,553K
72,Angelo Marasigan @_angelo.marasigan,1.8M,0.54%,Australia,Travel Entertainment and Music,545.5K
73,Nick Vujicic @nickvujicic,1.8M,0.56%,Australia,Education Writers,543.5K
74,How Ridiculous @howridiculous,1.8M,8.04%,Australia,Entertainment and Music Funny Outdoor Activity Sports,542.3K
75,Brett Lee @brettlee_58,1.8M,0.63%,Australia,Fitness,541.2K
76,cricket.com.au @cricketcomau,1.8M,0.42%,Australia,Sports News News & Politics,538.6K
77,Portia and Scarlett @portiaandscarlett,1.8M,0.15%,Australia,Fashion and Accessories Modeling,536.1K
78,Casey Boonstra @caseboon,1.7M,2.3%,Australia,Entertainment and Music Fashion and Accessories Parenting Modeling,509.5K
79,Diego 🪬 @diegoloyzaga,1.6M,0.41%,Australia,Music Modeling Moms,491.9K
80,Mikhail Zarubin @mike.around.the.world,1.6M,1.01%,Australia,Travel Books,483.8K
81,Polina Bright @polina.bright,1.6M,0.4%,Australia,Arts and Crafts,481.9K
82,Elisha Herbert @elisha__h,1.6M,1.92%,Australia,Fashion and Accessories Celebrity Modeling,467.6K
83,Natalie Roser (Bonner) @natalie_roser,1.5M,0.59%,Australia,Fashion and Accessories Arts and Crafts DIY and Life Hacks Modeling,455.8K
84,Georgia Hassarati @georgiahassarati,1.5M,0.67%,Australia,Arts and Crafts,452.3K
85,By @Lickyourphone Media 😋💦 @cake_cookies_chocolate,1.5M,0.19%,Australia,Food Music,451.7K
86,Soa Palelei @soathehulk,1.5M,8.15%,Australia,Sports Film,450.9K
87,Dot @bdotadot5,1.5M,0.15%,Australia,Sports Basketball,439.2K
88,The Inspired Unemployed @theinspiredunemployed,1.5M,8.2%,Australia,Funny,437.8K
89,MARIA PEREZ @maria_perezxox,1.4M,0.79%,Australia,Fashion and Accessories Actors Lifestyle,429.9K
90,Letícia Bradshaw Ledger @leticialedger,1.4M,0.18%,Australia,Fashion and Accessories,421.8K
91,Renata Meins @renatameins,1.4M,1.93%,Australia,Fashion and Accessories Beauty and Self Care Founder,420.9K
92,the art of hieu @kelogsloops,1.4M,2.86%,Australia,Arts and Crafts Illustrator Painting Design,420.2K
93,Sarah Rav @sarahrav,1.4M,0.14%,Australia,Fitness and Health Health & Fitness Celebrities Design,416.6K
94,SJANA • Yoga | Travel | Wellness @sjanaelise,1.4M,0.21%,Australia,Fitness and Health Travel Yoga,415.9K
95,Tara Milk Tea @taramilktea,1.4M,1.08%,Australia,Travel Nature & Outdoors,414.4K
96,Christian Yu @dprian,1.3M,13.7%,Australia,Entertainment and Music Actors Modeling,404.6K
97,Arman Liew @thebigmansworld,1.3M,0.53%,Australia,Food Fitness and Health Parenting Recipes,403.8K
98,Shani Grimmond @shanigrimmond,1.3M,1.18%,Australia,Fashion and Accessories Beauty and Self Care Video Blogger Celebrities,398.5K
99,Tammin Sursok @tamminsursok,1.3M,2.57%,Australia,Acting and Drama Fitness and Health family Food,398.3K
100,Ellyse Perry @ellyseperry,1.3M,7.29%,Australia,Sports Parenting Cricket Coaching,396.8K
