#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
37,Дмитро Карпачов @karpachoff,24.1K,-,Ukraine,Education,7.2K
38,Женя Янович @yanovychzhenya,23.3K,3.24%,Ukraine,Acting & Drama,7K
39,Nikita Dobrynin @nikitadobrynin,23.2K,1.88%,Ukraine,Entertainment & Music Education,7K
40,Наталі Литвин (Куровська) @natalilytvyn,23.2K,-,Ukraine,Auto and Vehicles,7K
41,First Wooden World Map Creator 🇺🇦 @enjoythewood_,22.7K,0.02%,Ukraine,Arts & Crafts Home & Garden Product Showcase,6.8K
42,Аліна Шаманська @shamankaa,22.5K,0.58%,Ukraine,Fashion & Accessories,6.7K
43,BBC News Ukrainian @bbc_ua,22.4K,-,Ukraine,News & Politics,6.7K
44,DARIA BILODID @dariabilodid7,21.5K,0.68%,Ukraine,Sports,6.5K
45,Andriy Khvetkevych 🇺🇦 @diveeasy,21.3K,0.06%,Ukraine,Outdoor Activity,6.4K
46,Ilona Chernobai @ilonachernobai,21K,0.28%,Ukraine,Fitness & Health Education Photography Product Showcase,6.3K
47,KRISTINA KHRYPTA @kristina_sharkadi,20.7K,0.92%,Ukraine,Education family,6.2K
48,Vogue UA @vogue_ukraine,20.6K,0.9%,Ukraine,Fashion & Accessories,6.2K
49,Anita Lutsenko @anitasporty,20.5K,1.22%,Ukraine,Fitness & Health,6.2K
50,Staff @staff_clothes_original,20.2K,0.15%,Ukraine,Fashion & Accessories,6.1K
51,Артем Пивоваров / Pivovarov @pivovarovmusic,19.2K,5.83%,Ukraine,Music,5.7K
52,Girls wear Fashionista 🤍 @fashionista__ua,19.2K,0.37%,Ukraine,Fashion & Accessories,5.7K
53,Jamala @jamalajaaa,19.1K,2.06%,Ukraine,Entertainment & Music,5.7K
54,Елена Друма @lenadruma,16.9K,0.67%,Ukraine,Education,5.1K
55,Настя Гонцул @nastiagoncul,16.6K,3.75%,Ukraine,Fashion & Accessories,5K
56,NAPROCENTE @naprocente,16K,2.83%,Ukraine,Entertainment & Music,4.8K
57,Телеканал СТБ🇺🇦 @stbua,15.9K,1.07%,Ukraine,Entertainment & Music,4.8K
58,Yan Gordienko @yan_gordienko,15.7K,-,Ukraine,Sports,4.7K
59,Арахісова паста ТОМ 🥜 @maslotom,14.5K,0.63%,Ukraine,Food,4.3K
60,𝗠𝗔𝗦𝗛𝗔🇺🇦 @tim_masha,14.3K,1.05%,Ukraine,Entertainment & Music Product Showcase,4.3K
61,Оля Полякова @polyakovamusic,14.2K,2.76%,Ukraine,Entertainment & Music,4.3K
62,🇺🇦 Повернись живим @savelife.in.ua,14K,0.86%,Ukraine,Finance,4.2K
63,Visuelle @visuelle.co.uk,13K,0.24%,Ukraine,Arts & Crafts Photography,3.9K
64,Украшения | Poison Drop @poisondropru,13K,0.41%,Ukraine,Fashion & Accessories Gifts,3.9K
65,Ювелірний дім SOVA @sovajewels,12.7K,0.1%,Ukraine,Fashion & Accessories,3.8K
66,Алексей Костылев @alexeykostylev,12.6K,-,Ukraine,Food,3.8K
67,Дерев‘яні мапи та декор @enjoythewood,12.4K,0.07%,Ukraine,Home & Garden Arts & Crafts,3.7K
68,Оля Цибульська @cybulskaya,12.4K,0.84%,Ukraine,Entertainment & Music,3.7K
69,Victoria Kagalovska @victoria_kagalovska,12.4K,0.88%,Ukraine,Arts & Crafts Fashion & Accessories,3.7K
70,Діма Євтушенко @evtushenko_dima,12.2K,2.65%,Ukraine,Entertainment & Music,3.7K
71,Steel Panther @steelpanther,12.2K,2.03%,Ukraine,Music,3.7K
72,Міноксидил від Стаса Бороди @minoxidil_ukraine,12K,0.02%,Ukraine,Health Product Education,3.6K
73,Боржемська Марина @uzelkova.marina,12K,0.5%,Ukraine,Fitness & Health,3.6K
74,Alexander Ladanivskyy | Travel @ladanivskyy,11.9K,2.42%,Ukraine,Nature Travel Outdoor Activity Photography,3.6K
75,UKRAЇNER @ukrainer_net,11.9K,0.73%,Ukraine,Education Life & Society,3.6K
76,Сніданок з 1+1 @snidanok,11.8K,-,Ukraine,,3.5K
77,Степан @loveyoustepan,11.5K,11.67%,Ukraine,Animals Pets,3.4K
78,Viktoria Apanasenko @crystal.viktoria,11.4K,0.97%,Ukraine,Beauty & Self Care Education,3.4K
79,T a n y a B o n y a @tanya_bonya,11.3K,0.3%,Ukraine,Arts & Crafts,3.4K
80,🇺🇦 UKRAINIAN NATURAL COSMETICS @hillary_cosmetics,11.1K,0.22%,Ukraine,Beauty & Self Care,3.3K
81,Anastasiia Reznichenko | Interior design | Animation | Education @forever_stu,10.9K,0.7%,Ukraine,Animation & Cosplay,3.3K
82,Marika Rossa @marikarossa,10.7K,0.15%,Ukraine,Entertainment & Music Fashion & Accessories,3.2K
83,"Уля Станіславська | тік-токерка, ютуберка @ulastanislavska",10.5K,1.27%,Ukraine,Arts & Crafts,3.1K
84,Ana Godis @ana_godis,10.3K,0.88%,Ukraine,Arts & Crafts,3.1K
85,Kristi Gorbatuk(Gusleacova)🫶🏼 @kristi_go,10.2K,1.32%,Ukraine,Beauty & Self Care Pets,3K
86,ONEBYONE • UKRAINIAN BRAND @onebyoneua,10K,0.34%,Ukraine,Education,3K
87,Ukraine is 🇺🇦 @ukraine_is_,9.7K,1.11%,Ukraine,Travel,2.9K
88,@tsepukh_p,9.4K,4.9%,Ukraine,Photography,2.8K
89,тут щиро 💛 @lerkazukerka,8.9K,0.29%,Ukraine,Fashion & Accessories Parenting Travel,2.7K
90,Dasha Astafieva @da_astafieva,8.7K,1.97%,Ukraine,Modeling Entertainment & Music,2.6K
91,THE LACE @thelace_brand,8.6K,0.32%,Ukraine,Fashion & Accessories,2.6K
92,AradiyaToys • Olka Novytska @aradiyatoys,8K,0.81%,Ukraine,Arts & Crafts DIY & Life Hacks,2.4K
93,УКРАЇНСЬКИЙ БРЕНД ОДЯГУ @a_lingerie_ua,7.9K,0.07%,Ukraine,Fashion & Accessories,2.4K
94,Игорь Войтенко @ingvarvoitenko,7.9K,1.34%,Ukraine,Life & Society,2.4K
95,Palagin @palaginx,7.9K,1.35%,Ukraine,Fashion & Accessories Photography,2.4K
96,KAZKA @kazka.band,7.8K,0.64%,Ukraine,Entertainment & Music,2.3K
97,@sashaunisex,7.7K,-,Ukraine,Arts & Crafts,2.3K
98,the COAT by Katya Silchenko @thecoat_official,7.6K,0.23%,Ukraine,Fashion & Accessories,2.3K
99,Анатолій Анатоліч @anatoliyanatolich,7.5K,1.25%,Ukraine,,2.2K
100,Bogdan Osadchuk @osadchukbogdann,7.3K,0.6%,Ukraine,Entertainment & Music,2.2K
