#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
40,Артем Пивоваров / Pivovarov @pivovarovmusic,2M,0.95%,Ukraine,"Pets Singer Music Film, Music & Books",586.6K
41,@andreyofficial12,1.9M,3.8%,Ukraine,Life and Society Lifestyle,559.9K
42,САША БО 🇺🇦 @sashaabo,1.9M,2.42%,Ukraine,family Beauty and Self Care Business and Finance,557.6K
43,Sasha Chistova @sashachistova,1.8M,0.82%,Ukraine,Fitness and Health,554.9K
44,Katya Osadcha @kosadcha,1.8M,0.82%,Ukraine,Entertainment and Music TV Host Modeling Journalists,552.8K
45,Tina Karol @tina_karol,1.8M,1.12%,Ukraine,Entertainment and Music Music,551.9K
46,Alex Zinchenko @zinchenko_96,1.8M,9.04%,Ukraine,Sports Soccer,551.1K
47,Daria Kvitkova 🇺🇦 @kvittkova,1.8M,4.54%,Ukraine,Beauty and Self Care Romance and Wedding Education Upskilling,550.7K
48,Дима Евтушенко @evtushenko_dima,1.8M,1.96%,Ukraine,Entertainment and Music Modeling,545.5K
49,K A R I N A Z H O S A N @karinazhosanofficial,1.8M,2.52%,Ukraine,Fashion and Accessories Entertainment and Music Music Modeling,540.5K
50,Andrii Biedniakov @biedniakov,1.8M,1.55%,Ukraine,Life and Society Lifestyle,537.7K
51,Юрій Ткач 🇺🇦 @yuriy_tkach,1.8M,0.85%,Ukraine,Celebrity Actors,525K
52,OPEN KIDS @open_kids,1.7M,0.21%,Ukraine,Entertainment and Music Music,516.2K
53,Таня Парфільєва @tanyaparfileva,1.7M,5.39%,Ukraine,Fashion and Accessories Arts and Crafts Modeling Lifestyle,503.8K
54,Sasha Kostyliev @s1mpleo,1.7M,17.29%,Ukraine,Games Video Gaming,501.3K
55,#ʟᴏᴡᴋᴇʏғᴀᴍᴏᴜs @kyivstoner,1.7M,0.67%,Ukraine,Entertainment and Music Musicians,496K
56,Олексій Арестович @alexey.arestovich,1.5M,4.4%,Ukraine,Education,463.2K
57,LizianeTierrez @liziane_gutierrez,1.5M,0.56%,Ukraine,Fashion and Accessories Celebrities,454.7K
58,🍀Український 4chan @4chan_ukr,1.5M,-,Ukraine,,443.3K
59,Луцук Людмила @lyudashollywooda,1.4M,2.07%,Ukraine,Fashion and Accessories Gym Modeling,430.1K
60,Diana Harkusha •📍London 🇬🇧 • Humanitarian Activist @dianagarkushaofficial,1.4M,0.04%,Ukraine,Beauty and Self Care Health and Medical Services Modeling Lifestyle,418.6K
61,Наталія Могилевська @nataliya_mogilevskaya,1.4M,0.71%,Ukraine,Entertainment and Music Actors Modeling Music,414.9K
62,Andrew Shatyrko @andrew_shatyrko,1.4M,0.15%,Ukraine,Marketing and Advertising Education Music,414.6K
63,Степан @loveyoustepan,1.3M,11.6%,Ukraine,Animals Pets,403.4K
64,Танюша Самбурська 🤍 @__samburska,1.3M,0.94%,Ukraine,Beauty and Self Care Automotive,402.8K
65,Alina Istomina @alinaistominaofficial,1.3M,0.16%,Ukraine,Beauty and Self Care Actors,402.3K
66,Alina Shamanska @shamankaa,1.3M,0.94%,Ukraine,"Fashion and Accessories Journalists Celebrities Film, Music & Books",393.5K
67,V A L E R I A @valeria__yurchenko,1.3M,1.46%,Ukraine,Beauty and Self Care Product Education,390.1K
68,Ника Белоцерковская @belonika,1.3M,3.12%,Ukraine,Product Showcase,383.1K
69,ᴅᴀɴɴᴇᴇʟ ᴀᴄᴋʟᴇs @danneelackles512,1.3M,4.8%,Ukraine,Education Lifestyle,382.3K
70,Afinka @afinkadiy,1.3M,0.64%,Ukraine,DIY and Life Hacks Celebrity Modeling,381K
71,Ектор Хіменес-Браво @hectorjimenezbravo,1.2M,1.18%,Ukraine,Food Chef,371K
72,Елизавета Вальдемаровна @elkasinger,1.2M,1.18%,Ukraine,Entertainment and Music Music Singer,366.3K
73,Bohdan Prylepa @prylepab,1.2M,0.3%,Ukraine,Finance,366.2K
74,Игорь Крутой @igorkrutoy65,1.2M,3.05%,Ukraine,Art,365.2K
75,Max Barskih | Макс Барских @max_barskih,1.2M,1.41%,Ukraine,Entertainment and Music Music Modeling,363.9K
76,Nikita Dobrynin @nikitadobrynin,1.2M,1.45%,Ukraine,Entertainment and Music Education Actors,358.1K
77,Kat Soria @katerina.soria,1.2M,3.71%,Ukraine,Fashion and Accessories,356.7K
78,Anita Lutsenko @anitasporty,1.2M,0.29%,Ukraine,Fitness and Health Trainers,353.1K
79,David Guttenfelder @dguttenfelder,1.2M,0.28%,Ukraine,Photography Journalists,352.2K
80,Streetstyle Daily @streetstyle__daily,1.2M,0.16%,Ukraine,Education Styling Lifestyle,346.6K
81,Діма Варварук @dima_varvaruk,1.1M,6.5%,Ukraine,Product Showcase,343.8K
82,Таня Пренткович🕊🇺🇦 @tanyaprentkovych,1.1M,1.46%,Ukraine,Product Showcase Education Moms,342.7K
83,KRISTINA KHRYPTA @kristina_sharkadi,1.1M,0.89%,Ukraine,Education family,339.4K
84,"Алевтина, також відома як Оливка🫒 @diva_olivka",1.1M,1.33%,Ukraine,Fashion and Accessories Marketing and Advertising Humor,337.4K
85,Oleksandr Lozytskyi @a_lozitsky,1.1M,0.32%,Ukraine,Business and Finance Photography,336.1K
86,Юлия Красная @krasnay_julia,1.1M,0.09%,Ukraine,Business and Finance Modeling,335.2K
87,Aigul Eshmatova @aiguleshmatova,1.1M,0.1%,Ukraine,,333.7K
88,Свiтське Життя @svitsketv,1.1M,1.74%,Ukraine,Fashion Modeling Music,333.3K
89,ANOUKI ARESHIDZE @anoukigold,1.1M,1.01%,Ukraine,Fashion and Accessories Arts and Crafts Education Product Showcase,331.6K
90,Команда Зеленського @zeteam2019,1.1M,0.12%,Ukraine,,329.6K
91,Дмитрий Гордон @gordondmytro,1.1M,0.31%,Ukraine,Entertainment and Music Auto and Vehicles,327.3K
92,Ваша искренняя Яна Дога🤍 @yana_doga,1.1M,2.7%,Ukraine,Life and Society,319.6K
93,Andriy Khvetkevych 🇺🇦 @diveeasy,1.1M,1.31%,Ukraine,Outdoor Activity Adventure,316.6K
94,Koriak Tatiana @korya4ka,1.1M,3.61%,Ukraine,Fashion and Accessories Home and Garden Health & Fitness,315.8K
95,Ірка Пістрюга🇺🇦 @irka_pistryuga,1.1M,2.65%,Ukraine,,315.1K
96,Александра Хадж БЛОГЕР|КРЫМ @krim_na_ladoni,1M,3.5%,Ukraine,,309.8K
97,Ilona Chernobai @ilonachernobai,1M,1.2%,Ukraine,Fitness and Health Education Photography Product Showcase,309.3K
98,Юлий Онешко @juliusspeak,1M,3.13%,Ukraine,Games Lifestyle,308.8K
99,Elina Monfils @elisvitolina,1M,3.49%,Ukraine,Sports Tennis,308.5K
100,ARKADII BIBIKOV ВРАЧ @expert_bibikov_health,1M,0.03%,Ukraine,,307.3K
