#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
20,Jessica Garcia @jessicathivenin,6.1M,0.95%,France,Fashion and Accessories Travel Beauty and Self Care Finance,1.8M
21,Samuel Umtiti @samumtiti,6.1M,0.98%,France,Sports Food,1.8M
22,Tiboinshape @tiboinshape,6M,0.74%,France,Fitness and Health Celebrity Lifestyle,1.8M
23,Cyprien @6pri1,6M,1.6%,France,Celebrity Comedy,1.8M
24,Blaise Matuidi @blaisematuidiofficiel,5.9M,0.68%,France,Sports Soccer,1.8M
25,Caroline Receveur 🦂 @carolinereceveur,5.6M,3.18%,France,Beauty and Self Care Fashion and Accessories Business and Finance Entrepreneur,1.7M
26,Hanady @hanadymehanna,5.2M,3.3%,France,Celebrity,1.5M
27,Musée du Louvre @museelouvre,5.1M,0.56%,France,Arts and Crafts Education,1.5M
28,Lori Harvey @loriharvey,5M,2.86%,France,Business and Finance Modeling Actors Creators & Celebrities,1.5M
29,Ninho Sdt @ninhosdt,4.9M,3.74%,France,"Art Entertainment and Music Singer Film, Music & Books",1.5M
30,PRESNEL KIMPEMBE @kimpembe3,4.8M,3.02%,France,Sports Soccer,1.4M
31,PIERRE GASLY 🇫🇷 @pierregasly,4.7M,8.79%,France,Sports Racing,1.4M
32,Ahlame Hajji Off - أحلام حجي @ahlame_hajji,4.2M,0.1%,France,Acting and Drama Entertainment and Music,1.3M
33,JUL @juldetp,4.1M,5.67%,France,Entertainment and Music Music Singer,1.2M
34,Ναtαlία Bαrulίch 🌹 @natalia,4.1M,1.59%,France,Art,1.2M
35,Nathalie Odzierejko @natoogram,4M,1.39%,France,Entertainment and Music Lifestyle,1.2M
36,Matt Pokora @mattpokora,3.9M,0.67%,France,Entertainment and Music Singer,1.2M
