#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
83,BFMTV @bfmtv,5.7K,1.07%,France,Entertainment & Music News & Politics,1.7K
84,jaden barba♥ @jadendbarba,5.7K,0.3%,France,Entertainment & Music,1.7K
85,Sophia Claire @sosodoesmakeup,5.6K,0.08%,France,Beauty & Self Care Arts & Crafts,1.7K
86,ClarinsUK @clarinsuk,5.6K,0.15%,France,Beauty & Self Care,1.7K
87,Club Hermès Paris @clubhermesparis,5.6K,0.22%,France,,1.7K
88,Yugnat999 @yugnat999,5.4K,0.27%,France,Entertainment & Music Funny,1.6K
89,"DORÉ®, French Skincare @dore",5.3K,0.15%,France,Beauty & Self Care,1.6K
90,"Stella Paris, BSc(Hons) @missstellaparis",5.3K,0.16%,France,,1.6K
91,Maé-Bérénice Méité | Olympic Figure Skater @mae_meite,5.3K,0.1%,France,Sports Beauty & Self Care,1.6K
92,Rose 🇫🇷🌿🫖 @fleurbys.rose,5.3K,0.06%,France,Fashion & Accessories Beauty & Self Care Life & Society,1.6K
93,Frédérique Harrel @freddieharrel,5.1K,-,France,Fashion & Accessories Beauty & Self Care,1.5K
94,Hôtel Plaza Athénée @plaza_athenee,4.8K,-,France,Food Travel,1.4K
95,Jon Sanchez @platoux,4.8K,15.56%,France,Arts & Crafts Photography,1.4K
96,ADAM NIANGHANE @shannonxvii,4.8K,1.23%,France,Fashion & Accessories,1.4K
97,紗蘭(SARA) @saracchidayo,4.7K,0.95%,France,Funny,1.4K
98,SÃO MIGUEL ARCANJO @sao_miguel_arcanjo_oficial,4.7K,0.55%,France,Education,1.4K
99,PETITE MELLER @petitemeller,4.6K,0.47%,France,Entertainment & Music,1.4K
100,VANESSA LYON | Story Teller @_vanessalyon,4.5K,0.07%,France,family,1.4K
