rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
32,Karely Ruiz @karelyruiz,9.4M,4.8%,Mexico,Fashion and Accessories,2.8M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
33,Jimena V. Sanchez @jimenasanchezmx,9.2M,0.24%,Mexico,Entertainment and Music Sports Actors,2.8M,instagram,mexico,False,2024,Sports,MAPPED
34,Ángela Aguilar 🇲🇽 @angela_aguilar_,9M,0.59%,Mexico,Art,2.7M,instagram,mexico,False,2024,Lifestyle,MAPPED
35,NATANAEL CANO @natanael_cano,9M,15.37%,Mexico,Music,2.7M,instagram,mexico,False,2024,Music,MAPPED
36,BARBARA DE REGIL SCHOENWALD 🤍 FIT @barbaraderegil,9M,0.86%,Mexico,Fitness and Health Celebrity Automotive Actors,2.7M,instagram,mexico,False,2024,Sports,MAPPED
37,Jacky Bracamontes @jackybrv,8.6M,0.44%,Mexico,Entertainment and Music Celebrity Actors,2.6M,instagram,mexico,False,2024,Music,MAPPED
38,♡sofia castro @sofiaalcastro,8.6M,0.85%,Mexico,Entertainment and Music Music Actors Lifestyle,2.6M,instagram,mexico,False,2024,Music,MAPPED
39,Carlos Rivera @_carlosrivera,8.5M,1.3%,Mexico,Entertainment and Music Music Actors,2.6M,instagram,mexico,False,2024,Music,MAPPED
40,𝐿𝒾𝓋𝒾𝒶 𝐵𝓇𝒾𝓉𝑜 @liviabritopes,8.3M,1%,Mexico,Fitness and Health Celebrity Marketing and Advertising Actors,2.5M,instagram,mexico,False,2024,Sports,MAPPED
41,Federico Vigevani @fedevigevani,8.3M,5.9%,Mexico,Entertainment and Music Lifestyle,2.5M,instagram,mexico,False,2024,Music,MAPPED
42,Michel Chavez @its.michhh,7.8M,3.21%,Mexico,Entertainment and Music Marketing and Advertising,2.3M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
43,AnaBrenda @anabreco,7.8M,1.16%,Mexico,family Celebrity Actors Modeling,2.3M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
44,Selección Nacional de México @miseleccionmx,7.6M,0.43%,Mexico,Sports Health and Medical Services Soccer,2.3M,instagram,mexico,False,2024,Sports,MAPPED
45,KATIA V⭐️ @katiavlogss,7.4M,2.05%,Mexico,,2.2M,instagram,mexico,False,2024,NA,NA
46,✨LA DIVAZA✨ @ladivaza,7.3M,7.34%,Mexico,Entertainment and Music Fashion and Accessories Singer Modeling,2.2M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
47,Fernanda Castillo @fernandacga,7.2M,0.56%,Mexico,Entertainment and Music Actors Virtualization Journalists,2.2M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
48,Ariadne Diaz @ariadne_diaz,7M,1.56%,Mexico,Acting and Drama Celebrity Actors,2.1M,instagram,mexico,False,2024,Entertainment,MAPPED
49,Rivers @samyrivera,6.9M,11.63%,Mexico,Entertainment and Music Funny,2.1M,instagram,mexico,False,2024,Music,MAPPED
50,Juan Pablo Jaramillo @juanjaramilloe,6.8M,0.73%,Mexico,Entertainment and Music Romance and Wedding Celebrity Lifestyle,2M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
51,Aracely Arambula @aracelyarambula,6.7M,0.33%,Mexico,Pets Actors Virtualization,2M,instagram,mexico,False,2024,Tech&Gaming,MAPPED
52,Nicole Gonzalez Garcia @nicolegarcia,6.5M,2.89%,Mexico,Fitness and Health Fashion and Accessories Music Lifestyle,2M,instagram,mexico,False,2024,Sports,MAPPED
53,andrealegarreta @andrealegarreta,6.5M,0.24%,Mexico,Art Actors Virtualization Journalists,1.9M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
54,Gris Verduzco @mispastelitos,6.4M,0.58%,Mexico,Food Marketing and Advertising Cooking Animals & Pets,1.9M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
55,Marlene Favela @marlenefavela,6.4M,0.45%,Mexico,Business and Finance Art Fashion and Accessories Arts and Crafts,1.9M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
56,lil π @itzan.escamilla,6.3M,2.81%,Mexico,Entertainment and Music Funny Celebrity Actors,1.9M,instagram,mexico,False,2024,Music,MAPPED
57,Wendy Guevara @soywendyguevaraoficial,6.3M,7.59%,Mexico,Entertainment and Music,1.9M,instagram,mexico,False,2024,Music,MAPPED
58,Karime Pindter @karimepindter,6.2M,0.47%,Mexico,Fashion and Accessories Fitness and Health Travel Actors,1.9M,instagram,mexico,False,2024,Sports,MAPPED
59,Maya Nazor @nazormaya,6.2M,6.08%,Mexico,Fashion and Accessories Actors Modeling,1.9M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
60,Javier “Chicharito” Hernández @ch14_,6.1M,0.93%,Mexico,Sports Soccer,1.8M,instagram,mexico,False,2024,Sports,MAPPED
61,J MENA @jmena,6.1M,3.55%,Mexico,Entertainment and Music Actors,1.8M,instagram,mexico,False,2024,Music,MAPPED
62,Checo Pérez @schecoperez,6.1M,2.55%,Mexico,Sports Auto and Vehicles Automotive Racing,1.8M,instagram,mexico,False,2024,Sports,MAPPED
63,Mario Aguilar 👑 @marioaguilarmg,6M,0.33%,Mexico,Entertainment and Music Funny Actors,1.8M,instagram,mexico,False,2024,Music,MAPPED
64,Ninel Conde @ninelconde,6M,0.3%,Mexico,Entertainment and Music Product Showcase Actors,1.8M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
65,Andrea Zuñiga ✨ @soyandreazuniga,5.9M,1.23%,Mexico,Entertainment and Music Actors,1.8M,instagram,mexico,False,2024,Music,MAPPED
66,Brenda Zambrano 🍒 @brendazambranoc,5.9M,0.42%,Mexico,Fashion and Accessories Business and Finance Actors Modeling,1.8M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
67,OMAR CHAPARRO @omarchaparro,5.9M,0.37%,Mexico,Entertainment and Music Acting and Drama Actors Journalists,1.8M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
68,Martha Higareda @marthahigareda,5.8M,0.43%,Mexico,Entertainment and Music Business and Finance Celebrity Automotive,1.7M,instagram,mexico,False,2024,Knowledge&Info,MAPPED
69,Malacriao @malcriado.x,5.8M,0.56%,Mexico,Fashion Music Actors Modeling,1.7M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
70,So Mexican @so.mexican,5.6M,0.48%,Mexico,,1.7M,instagram,mexico,False,2024,NA,NA
71,GERA MX AK47 BOYZ🇲🇽 @geramx1,5.6M,4.29%,Mexico,Fashion and Accessories Arts and Crafts Entertainment and Music Business and Finance,1.7M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
