#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
54,Roberto Carlos 罗伯特卡洛斯 @oficialrc3,5.5M,0.6%,Spain,Entertainment and Music Sports Soccer,1.6M
55,FC Barcelona Femeni @fcbfemeni,5.5M,0.99%,Spain,Sports Soccer,1.6M
56,Itziar Ituño (OFIZIAL) @itziarituno,5.3M,3%,Spain,Entertainment and Music,1.6M
57,Najwa Nimri @najwanimri,5.2M,1.81%,Spain,Acting and Drama Entertainment and Music Actors,1.6M
58,Mina El Hammani @minaelhammani,5.2M,0.89%,Spain,Acting and Drama Entertainment and Music Lifestyle Actors,1.6M
59,💟Victoria Lomba Official💟 @victorialomba,5M,0.1%,Spain,Fashion and Accessories Fitness and Health Beauty and Self Care Modeling,1.5M
60,Maria Alejandra Bustamante @piensoenpositivo,4.8M,0.01%,Spain,Education Marketing and Advertising Actors Virtualization,1.4M
61,Ander Herrera @anderherrera,4.8M,0.52%,Spain,Sports Soccer,1.4M
62,Arci Muñoz 🌻 ラモナ 🌸 라모나 @ramonathornes,4.8M,0.17%,Spain,Arts and Crafts Actors Artist,1.4M
63,Rels B .݁✧⋆ @skinnyflakk,4.8M,0.27%,Spain,Music DJ,1.4M
64,Blanca Suárez @blanca_suarez,4.7M,0.77%,Spain,Celebrity Acting and Drama Beauty and Self Care,1.4M
65,Señor perez @papasecreto,4.7M,0.71%,Spain,Actors Music,1.4M
66,Daniella Semaan Fàbregas @daniellasemaan,4.7M,0.18%,Spain,family Parenting Soccer Moms,1.4M
67,NOVIOS BIPOLARES @noviosbipolares,4.6M,0.22%,Spain,Romance and Wedding Actors,1.4M
68,Las aventuras de Nacho @nachter,4.5M,7.38%,Spain,Arts and Crafts Funny Animals & Pets Cooking,1.4M
69,Clara Galle🌀 @claaragalle,4.4M,0.25%,Spain,Entertainment and Music Marketing and Advertising,1.3M
70,Joaquin Sanchez @joaquinarte,4.3M,1.64%,Spain,Arts and Crafts Marketing and Advertising Soccer Actors,1.3M
71,Miguel Angel Silvestre @miguelangelsilvestre,4.3M,2.77%,Spain,Celebrity Actors,1.3M
72,Jon Kortajarena @jonkortajarena,4.2M,0.61%,Spain,Modeling,1.3M
73,Héctor Bellerín @hectorbellerin,4.1M,7.87%,Spain,Sports Tennis,1.2M
74,Fede Valverde @fedeevalverde,4.1M,4.2%,Spain,Soccer Actors,1.2M
75,Selección Española de Fútbol @sefutbol,4M,0.46%,Spain,Sports Soccer,1.2M
76,Ferran Torres @ferrantorres,3.9M,2.42%,Spain,Sports Soccer,1.2M
77,Antonio Banderas @antoniobanderas,3.9M,0.21%,Spain,Acting and Drama Entertainment and Music Celebrity Actors,1.2M
78,DjMaRiiO @djmariio,3.8M,0.3%,Spain,Games Automotive Soccer Actors,1.1M
79,Zaida Ward @zaida_ward,3.8M,0.11%,Spain,Art Food & Drink Health & Fitness Hair & Beauty,1.1M
80,César Azpilicueta @cesarazpi,3.7M,1.65%,Spain,Sports Soccer,1.1M
81,Inigo Dôminic Pascual 💎 @inigopascual,3.5M,0.5%,Spain,Entertainment and Music Music Singer Songwriting,1.1M
82,Amor de un café ✨ @amordeuncafe,3.5M,0.54%,Spain,,1M
83,Ana Cozar @espana927,3.4M,0.5%,Spain,Fitness and Health Product Education Product Showcase Business and Finance,1M
84,Aida Domenech @dulceida,3.4M,1.4%,Spain,Fashion and Accessories,1M
85,Abraham Mateo @abrahammateo,3.3M,1.17%,Spain,Entertainment and Music Singer,999.6K
86,KEO @thekiddkeo,3.3M,4.08%,Spain,Entertainment and Music Music Modeling Singer,999.1K
87,Ó S C A R C A S A S @oscar_casas_,3.3M,5.84%,Spain,Acting and Drama Celebrity Actors,997.3K
88,"Luis ""Potro"" Caballero Dussauge @luispotrocaballero",3.3M,0.28%,Spain,Music Marketing and Advertising Actors Cars & Motorcycles,988.4K
89,MARIA POMBO @mariapombo,3.2M,2.9%,Spain,Fashion and Accessories Marketing and Advertising Actors Hair & Beauty,970.8K
90,André Lamoglia @andrelamoglia,3.2M,0.35%,Spain,Celebrity Celebrities Humor Animals & Pets,966.5K
91,Sevilla FC @sevillafc,3.1M,0.44%,Spain,Sports Personal Finance Soccer,941.3K
92,Arna Karls @arnakarls,3.1M,6.62%,Spain,Entertainment and Music Travel Education Celebrity,921.8K
93,Jordi Wild @jordiwild8,3.1M,8.54%,Spain,Entertainment and Music Video Blogger Lifestyle Actors,919.4K
94,Wismichu @wismichu,3.1M,2.56%,Spain,Actors,919.2K
95,Adama Traore Diarra @adamatrd37,3.1M,7.01%,Spain,Sports Soccer Coaching Training,917.8K
96,La Vecina Rubia @lavecinarubia,3M,2.27%,Spain,Arts and Crafts Entertainment and Music Video Gaming Modeling,909.5K
97,Raúl González @raulgonzalez,2.9M,3.87%,Spain,Soccer Journalists,857.7K
98,M A G N O S C A V O 🥭 @magno_scavo,2.8M,4.28%,Spain,Fashion and Accessories,852.8K
99,ANGELA AZUL ♡ @angelatorres,2.7M,1.95%,Spain,Entertainment and Music Actors,824.5K
100,Marcos Alonso @marcosalonso28,2.7M,3.94%,Spain,,817.9K
