#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
40,Jihane Khalil @jihane_khalil,71.4K,0.2%,Egypt,,21.4K
41,Kareem Esmail @kemotivation,68.3K,1.02%,Egypt,Fitness & Health Education,20.5K
42,Seif Zahran @iamseifzahran,66.8K,0.31%,Egypt,,20.1K
43,Nesma @nesmamamdouh1,65.8K,0.16%,Egypt,Beauty & Self Care,19.7K
44,Mirna El Helbawi @mirna_elhelbawi,65K,0.34%,Egypt,Arts & Crafts Writing,19.5K
45,Hassan Abouelrouss @hassanabouelrouss,62.8K,-,Egypt,Entertainment & Music,18.8K
46,Rania Mansour @raniamansourofficial,62.2K,0.39%,Egypt,Acting & Drama,18.6K
47,NogoumFM @nogoumfm,60.8K,0.05%,Egypt,Entertainment & Music,18.2K
48,قناة الحرة | Alhurra @alhurranews,60.5K,0.04%,Egypt,,18.1K
49,Sally Abdalsalam @sallyabdalsalam,60.4K,0.24%,Egypt,Entertainment & Music News & Politics,18.1K
50,Enjy Kiwan 🇪🇬 @enjykiwan,59.4K,0.56%,Egypt,,17.8K
51,Osama Elhady - أسامة الهادي @osamaelhady,59.3K,0.53%,Egypt,Entertainment & Music,17.8K
52,Elena El Sabbagh-ايلانا الصباغ @elenaelsabbagh,57.9K,0.49%,Egypt,Entertainment & Music,17.4K
53,Hijabboutique_EG @hijabboutique_eg,57.5K,0.1%,Egypt,Fashion & Accessories,17.3K
54,Reham Aiaad-ريهام عياد @rehamaiaad19,56.4K,0.35%,Egypt,Entertainment & Music Education family Romance & Wedding,16.9K
55,Hassan Gabr - The Gorilla @hgabr,54.9K,0.39%,Egypt,Fitness & Health,16.5K
56,Amr Gaber @amrgabergadallah,53.9K,0.51%,Egypt,Entertainment & Music,16.2K
57,احمد العوضي_ Ahmed Elawady @ahmed.elawady,53.2K,-,Egypt,Acting & Drama Fitness & Health,15.9K
58,NOLA Cupcakes @nolacupcakes,52.5K,0.05%,Egypt,Food,15.8K
59,Haidy Moussa @haidymoussaofficial,52.2K,0.3%,Egypt,Entertainment & Music,15.7K
60,Ingy Elengbawy انچي الانجباوى @ingyelengbawy,51.4K,0.23%,Egypt,Beauty & Self Care,15.4K
61,معتز مطر @moatazmatar_,51.3K,0.65%,Egypt,,15.4K
62,صدى البلد @elbaladofficial,50.7K,0.07%,Egypt,Entertainment & Music,15.2K
63,Mohamed Mohsen @mohsenband,50.1K,0.28%,Egypt,Entertainment & Music,15K
64,Mohamed Tarek | محمد طارق @mtarek.official,49.8K,0.76%,Egypt,Travel,14.9K
65,Pola Salem @polasalem,49.6K,0.2%,Egypt,Nature Travel Photography,14.9K
66,Cairo Zoom @thecairozoom,47.3K,0.14%,Egypt,Entertainment & Music Travel,14.2K
67,Buffalo Burger @buffalo_burger,47K,0.08%,Egypt,Food,14.1K
68,OPPO Egypt @oppoegypt,46.6K,0.11%,Egypt,Product Showcase,14K
69,cairo360 @cairo360,46.2K,0.04%,Egypt,Entertainment & Music,13.9K
70,هبه الدري @hebaaldurri,45.8K,0.2%,Egypt,Acting & Drama Health & Fitness,13.7K
71,Red Bull Egypt @redbullegypt,45.7K,0.22%,Egypt,Food Entertainment & Music,13.7K
72,Zack's @zacksfriedchicken,44.9K,0.11%,Egypt,Food,13.5K
73,Jala Hesham • چلا هشام @jalahesham,44.7K,0.1%,Egypt,Acting & Drama Arts & Crafts,13.4K
74,آيه سكر | Aya Sokkar @ayasokkar,44.4K,0.55%,Egypt,Fashion & Accessories Beauty & Self Care,13.3K
75,Zeina El Naggar @zeinaelnaggar,43.7K,0.17%,Egypt,Beauty & Self Care,13.1K
76,Doc Mahmoud Mostafa Elafifi @docelafifi,43.7K,0.16%,Egypt,Fitness & Health Beauty & Self Care,13.1K
77,Rana Samaha @ranasamaha,43.5K,0.31%,Egypt,Entertainment & Music,13.1K
78,Homzmart.eg @homzmart,42.9K,0.01%,Egypt,Home & Garden,12.9K
79,Dr.Nour @dr.nour.dentist,42.1K,0.17%,Egypt,Beauty & Self Care,12.6K
80,🍓💎Johara💎🍓جوهره 🍓 @joharabellydancer,40.2K,0.3%,Egypt,Entertainment & Music Dance,12.1K
81,Bassel Alzaro باسل الزارو @basselalzaro,40.1K,0.16%,Egypt,Travel,12K
82,Menna Ehab | ﮼منه،ايهاب @mennaehab33,38.7K,0.4%,Egypt,Education Life & Society,11.6K
83,Aly Kassem • على قاسم @alykassem_,38.4K,1.07%,Egypt,Acting & Drama,11.5K
84,Ramy Soliman | Food With Soli @ramysoli,38.1K,0.27%,Egypt,Food,11.4K
85,Mazen Yassen - مازن يسّ @justagoproer,37.7K,0.37%,Egypt,Entertainment & Music,11.3K
86,Mayada Hisham ميادة هشام @mayadaa.hisham,37.6K,0.65%,Egypt,Beauty & Self Care Fashion & Accessories,11.3K
87,Nader Hamdy | نادر حمدي @naderhamdy,37K,0.28%,Egypt,Entertainment & Music,11.1K
88,Kiro Fawzy | كيرو فوزي @kiro_fawzy,36.1K,0.33%,Egypt,Entertainment & Music,10.8K
89,Mohamed Aamer | محمد عامر @mohamedaamerofficial,35.3K,0.14%,Egypt,Acting & Drama,10.6K
90,Yasmen Wagdy - ﮼ياسمين،وجدي @yasmenwagdy,35.2K,0.32%,Egypt,Fashion & Accessories,10.5K
91,Georgina Tawaf - چورچينا طواف @georgianatawaf,35K,0.23%,Egypt,Acting & Drama,10.5K
92,Rotana Classic @rotanaclassic,34.2K,0.44%,Egypt,,10.2K
93,Mohamed Rashad @mohammedrashadofficial,33.9K,0.03%,Egypt,Entertainment & Music,10.2K
94,محمد شاهين @mohamed.chahine,33.7K,0.3%,Egypt,Entertainment & Music,10.1K
95,Exotics In Egypt @exotics_in_egypt,33.6K,0.37%,Egypt,Auto and Vehicles,10.1K
96,HOSSAM FARAG | حسام فرج @hossam.faragg,33.2K,0.16%,Egypt,Business & Finance,10K
97,Yasmina Alelwany @yasminaelelwany,32.9K,0.24%,Egypt,Entertainment & Music,9.9K
98,وردة شاه @_wardshah,32.5K,0.17%,Egypt,Fashion & Accessories Business Travel,9.8K
99,Amr Sherif - عمرو شريف @amr.sherif.adel,32.4K,0.78%,Egypt,Food,9.7K
100,Mohamed Attia | محمد عطية @mohamedattia,32.2K,0.36%,Egypt,Acting & Drama Entertainment & Music Funny,9.7K
