#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
34,Ángela Aguilar 🇲🇽 @angela_aguilar_,9M,0.59%,Mexico,Art,2.7M
35,NATANAEL CANO @natanael_cano,9M,15.37%,Mexico,Music,2.7M
36,BARBARA DE REGIL SCHOENWALD 🤍 FIT @barbaraderegil,9M,0.86%,Mexico,Fitness and Health Celebrity Automotive Actors,2.7M
37,Jacky Bracamontes @jackybrv,8.6M,0.44%,Mexico,Entertainment and Music Celebrity Actors,2.6M
38,♡sofia castro @sofiaalcastro,8.6M,0.85%,Mexico,Entertainment and Music Music Actors Lifestyle,2.6M
39,Carlos Rivera @_carlosrivera,8.5M,1.3%,Mexico,Entertainment and Music Music Actors,2.6M
40,𝐿𝒾𝓋𝒾𝒶 𝐵𝓇𝒾𝓉𝑜 @liviabritopes,8.3M,1%,Mexico,Fitness and Health Celebrity Marketing and Advertising Actors,2.5M
41,Federico Vigevani @fedevigevani,8.3M,5.9%,Mexico,Entertainment and Music Lifestyle,2.5M
42,Michel Chavez @its.michhh,7.8M,3.21%,Mexico,Entertainment and Music Marketing and Advertising,2.3M
43,AnaBrenda @anabreco,7.8M,1.16%,Mexico,family Celebrity Actors Modeling,2.3M
44,Selección Nacional de México @miseleccionmx,7.6M,0.43%,Mexico,Sports Health and Medical Services Soccer,2.3M
45,KATIA V⭐️ @katiavlogss,7.4M,2.05%,Mexico,,2.2M
46,✨LA DIVAZA✨ @ladivaza,7.3M,7.34%,Mexico,Entertainment and Music Fashion and Accessories Singer Modeling,2.2M
47,Fernanda Castillo @fernandacga,7.2M,0.56%,Mexico,Entertainment and Music Actors Virtualization Journalists,2.2M
48,Ariadne Diaz @ariadne_diaz,7M,1.56%,Mexico,Acting and Drama Celebrity Actors,2.1M
49,Rivers @samyrivera,6.9M,11.63%,Mexico,Entertainment and Music Funny,2.1M
50,Juan Pablo Jaramillo @juanjaramilloe,6.8M,0.73%,Mexico,Entertainment and Music Romance and Wedding Celebrity Lifestyle,2M
51,Aracely Arambula @aracelyarambula,6.7M,0.33%,Mexico,Pets Actors Virtualization,2M
52,Nicole Gonzalez Garcia @nicolegarcia,6.5M,2.89%,Mexico,Fitness and Health Fashion and Accessories Music Lifestyle,2M
53,andrealegarreta @andrealegarreta,6.5M,0.24%,Mexico,Art Actors Virtualization Journalists,1.9M
54,Gris Verduzco @mispastelitos,6.4M,0.58%,Mexico,Food Marketing and Advertising Cooking Animals & Pets,1.9M
55,Marlene Favela @marlenefavela,6.4M,0.45%,Mexico,Business and Finance Art Fashion and Accessories Arts and Crafts,1.9M
56,lil π @itzan.escamilla,6.3M,2.81%,Mexico,Entertainment and Music Funny Celebrity Actors,1.9M
57,Wendy Guevara @soywendyguevaraoficial,6.3M,7.59%,Mexico,Entertainment and Music,1.9M
58,Karime Pindter @karimepindter,6.2M,0.47%,Mexico,Fashion and Accessories Fitness and Health Travel Actors,1.9M
59,Maya Nazor @nazormaya,6.2M,6.08%,Mexico,Fashion and Accessories Actors Modeling,1.9M
60,Javier “Chicharito” Hernández @ch14_,6.1M,0.93%,Mexico,Sports Soccer,1.8M
61,J MENA @jmena,6.1M,3.55%,Mexico,Entertainment and Music Actors,1.8M
62,Checo Pérez @schecoperez,6.1M,2.55%,Mexico,Sports Auto and Vehicles Automotive Racing,1.8M
63,Mario Aguilar 👑 @marioaguilarmg,6M,0.33%,Mexico,Entertainment and Music Funny Actors,1.8M
64,Ninel Conde @ninelconde,6M,0.3%,Mexico,Entertainment and Music Product Showcase Actors,1.8M
65,Andrea Zuñiga ✨ @soyandreazuniga,5.9M,1.23%,Mexico,Entertainment and Music Actors,1.8M
66,Brenda Zambrano 🍒 @brendazambranoc,5.9M,0.42%,Mexico,Fashion and Accessories Business and Finance Actors Modeling,1.8M
67,OMAR CHAPARRO @omarchaparro,5.9M,0.37%,Mexico,Entertainment and Music Acting and Drama Actors Journalists,1.8M
68,Martha Higareda @marthahigareda,5.8M,0.43%,Mexico,Entertainment and Music Business and Finance Celebrity Automotive,1.7M
69,Malacriao @malcriado.x,5.8M,0.56%,Mexico,Fashion Music Actors Modeling,1.7M
70,So Mexican @so.mexican,5.6M,0.48%,Mexico,,1.7M
71,GERA MX AK47 BOYZ🇲🇽 @geramx1,5.6M,4.29%,Mexico,Fashion and Accessories Arts and Crafts Entertainment and Music Business and Finance,1.7M
72,Michelle Renaud @michellerenaud,5.6M,3.68%,Mexico,Acting and Drama Celebrity Actors,1.7M
73,ELÁN @_elan_,5.6M,2.81%,Mexico,Music,1.7M
74,Gerardo Ortiz @gerardoortizoficial,5.6M,0.45%,Mexico,Entertainment and Music,1.7M
75,Danik Michell @danikmichell,5.6M,2.64%,Mexico,Fitness and Health Fashion and Accessories Modeling Celebrities,1.7M
76,Lalit Modi @lalitkmodi,5.5M,1.01%,Mexico,Sports Finance Personal Finance Soccer,1.7M
77,Alessandra Rosaldo @alexrosaldo,5.5M,0.49%,Mexico,family Entertainment and Music Actors,1.7M
78,Paulina Goto @paulinagoto,5.4M,0.38%,Mexico,Entertainment and Music,1.6M
79,Alejandra Treviño @aletrevino95,5.2M,1.7%,Mexico,Entertainment and Music Actors Modeling,1.6M
80,Alejandro Speitzer @alejandrospeitzer,5.2M,4.37%,Mexico,Entertainment and Music Actors,1.6M
81,Los Polinesios @platicapolinesi,5.2M,2.58%,Mexico,Entertainment and Music Video Gaming Actors,1.6M
82,Erika buenfil @erikabuenfil50,5.1M,0.07%,Mexico,family Celebrity Actors,1.5M
83,Nicola Porcella @nicolaporcella12,5.1M,2.12%,Mexico,Acting and Drama Celebrity Actors,1.5M
84,legnahernandez @legnahernandez,4.9M,0.18%,Mexico,"Entertainment and Music Film, Music & Books",1.5M
85,Rodrigo Fernandes EL GATO @rodrigofee2,4.9M,2.1%,Mexico,,1.5M
86,Club América @clubamerica,4.9M,0.45%,Mexico,Sports Marketing and Advertising Soccer,1.5M
87,Poncho Denigris @ponchodenigris,4.8M,1.58%,Mexico,Acting and Drama Entertainment and Music Celebrity Actors,1.4M
88,Diego Boneta @diego,4.8M,1.15%,Mexico,Entertainment and Music Food and Drink Actors,1.4M
89,Farid Dieck @faridieck,4.8M,1.52%,Mexico,Arts and Crafts Education Actors Virtualization,1.4M
90,Frases Y Pensamientos ♾ @tipicosmomentos,4.8M,0.15%,Mexico,Life and Society Actors Modeling,1.4M
91,Ludwika Paleta @ludwika_paleta,4.7M,0.93%,Mexico,Entertainment and Music Celebrity Actors Virtualization,1.4M
92,Aaron Diaz @aarondiaz,4.7M,0.17%,Mexico,Acting and Drama Celebrity Actors,1.4M
93,gabrielsoto @gabrielsoto,4.7M,0.06%,Mexico,Entertainment and Music Outdoor Activity Celebrity Actors,1.4M
94,Chris Cha @christianchavezreal,4.7M,2.1%,Mexico,Celebrity Fitness Music Entertainment and Music,1.4M
95,Luis Moran Gonzalez @luismoranglz,4.6M,0.25%,Mexico,Business and Finance Beauty and Self Care,1.4M
96,Lucia The Great @luciia,4.5M,2.81%,Mexico,Fashion and Accessories Modeling Music,1.4M
97,Mariana Ávila @soymarianaavila,4.5M,1.76%,Mexico,Entertainment and Music Actors,1.4M
98,Alejandro Fernández @alexoficial,4.4M,1.45%,Mexico,,1.3M
99,♡ DanyanCat 🐱 @danyancatsq,4.4M,2.27%,Mexico,Entertainment and Music Video Gaming Actors,1.3M
100,El Guarromántico @guarromantico_,4.4M,0.51%,Mexico,Romance and Wedding Arts and Crafts Funny Quotes,1.3M
