#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
21,meryemuzerlimeryem @meryemuzerlimeryem,7.6M,0.83%,Germany,Acting and Drama Celebrity Actors,2.3M
22,Anna Schneider \ Prohodski💍 @mrsdeutschland_offizielleseite,7.4M,2.26%,Germany,Fashion,2.2M
23,barbara (shirin david)avicius @shirindavid,6.6M,2.06%,Germany,Fashion and Accessories Entertainment and Music Music Lifestyle,2M
24,Kai Havertz 💥⚽️✌🏼 @kaihavertz29,6.2M,5.31%,Germany,Sports Soccer,1.9M
25,P A O L A M A R I A @paola,5.8M,0.24%,Germany,Beauty and Self Care Video Blogger,1.7M
26,DFB-Team @dfb_team,5.8M,0.83%,Germany,Sports Entertainment and Music Soccer,1.7M
27,Lukas Podolski @lukaspodolski,5.8M,0.18%,Germany,Food Sports Soccer,1.7M
28,Julian Draxler @draxlerofficial,5.4M,0.96%,Germany,Sports Soccer,1.6M
29,𝐑 𝐮 𝐝 𝐲 𝐁 𝐮 𝐧 𝐝 𝐢 𝐧 𝐢 @rudybundini,5.2M,2.35%,Germany,Arts and Crafts Fashion and Accessories Modeling,1.6M
30,TONI GARRN @tonigarrn,5.1M,0.14%,Germany,Fashion Modeling Travel Public Figure,1.5M
31,Alica Ѕchmidt | Track & Field @alicasmd,5.1M,0.22%,Germany,Sports,1.5M
32,Mats Hummels @aussenrist15,5M,0.83%,Germany,Sports Soccer,1.5M
33,Marcus Butler @marcusbutler,4.8M,0.17%,Germany,"Entertainment and Music Modeling Film, Music & Books",1.4M
34,Caroline Daur @carodaur,4.5M,0.32%,Germany,Fashion and Accessories Celebrity Lifestyle Celebrities,1.3M
35,Capital Bra @capital_bra,4.1M,1.08%,Germany,Music Lifestyle,1.2M
36,Fatma Kaya @alarakayaofficial,4M,6.25%,Germany,Art Beauty,1.2M
37,Julia Willecke @juliabeautx,3.9M,3.83%,Germany,Entertainment and Music Beauty and Self Care Music Public Figure,1.2M
38,Katja Krasavice @katjakrasavice,3.9M,3.71%,Germany,Entertainment and Music Music Modeling Humor,1.2M
39,RAFINHA @r_13official,3.8M,0.75%,Germany,Sports Soccer,1.1M
40,Randeep Hooda @randeephooda,3.7M,9.47%,Germany,Entertainment and Music Celebrity Actors Modeling,1.1M
41,Max Haase - German Travel Influencer 🇩🇪 @_maxhaase_,3.6M,1.05%,Germany,Travel Photography,1.1M
42,Hakan Çalhanoglu @hakancalhanoglu,3.3M,5.4%,Germany,Sports Soccer,995.7K
43,Lena Gercke @lenagercke,3.3M,0.5%,Germany,Fashion and Accessories Home and Garden Lifestyle,987.6K
44,LIONT @lionttv,3.3M,0.64%,Germany,Entertainment and Music Music Video Blogger Lifestyle,987K
45,TONI MAHFUD† @tonimahfud,3.3M,1.15%,Germany,Fashion and Accessories Arts and Crafts Modeling,979.9K
46,𝗙𝗮𝗿𝗶𝗱 𝗕𝗮𝗻𝗴 @faridbangbang,3.2M,1.27%,Germany,Entertainment and Music Rap,965.4K
47,Palina Rojinski @palinski,3.2M,0.26%,Germany,Entertainment and Music Celebrity Lifestyle,960.8K
48,XLAETA | Julia @xlaeta,3.1M,1.02%,Germany,Beauty and Self Care Fashion and Accessories Modeling Celebrities,918.4K
49,Elyas M'Barek @elyjahwoop,2.9M,2.3%,Germany,Acting and Drama,883.8K
50,SARA ADRIAN @saraadrianberlin,2.9M,1.72%,Germany,Arts and Crafts Fashion and Accessories Beauty and Self Care Lifestyle,865.9K
51,Areeba Habib @imareebahabib,2.8M,0.97%,Germany,Fashion Modeling,852K
52,Serge Gnabry @sergegnabry,2.8M,4.08%,Germany,Soccer,841.1K
53,a living meme | Dschungelcamp 2024 @twenty4tim,2.8M,8.24%,Germany,Celebrity Public Figure Creators & Celebrities,834.3K
54,Timo Werner @timowerner,2.7M,3.49%,Germany,Sports Soccer,820.3K
55,Amin Fardin - امین فردین 🇩🇪🇮🇷 @behindtvpersian,2.7M,1.52%,Germany,,813.9K
56,Asemaneh Rabiei @asemane_rabiee,2.7M,0.5%,Germany,,797.4K
57,Mr. boris becker @mr_boris_becker,2.6M,1.59%,Germany,Sports Music Modeling,792.7K
58,7 Sekunden Videos® / Vines @7sekundenvideoz,2.6M,1.8%,Germany,Entertainment and Music Celebrity,792K
59,Amal Jaderani Pour @emelijad,2.6M,11.21%,Germany,Art Beauty Artist,783.8K
60,Dennis Schröder @ds17_fg,2.6M,5.04%,Germany,Sports Entertainment Singer Music,782.8K
61,Felix von der Laden @felixladen,2.6M,1.18%,Germany,Entertainment and Music Auto and Vehicles Lifestyle,771.9K
62,Mirko | Fashion & Photography @nordic_scott,2.6M,8.04%,Germany,Fashion and Accessories Photography Lifestyle Modeling,771.8K
63,TAREK AL BASHA @tarekalbasha.music,2.5M,1.53%,Germany,Entertainment and Music Music,764.4K
64,Leon Goretzka @leon_goretzka,2.5M,3.21%,Germany,Sports Soccer,736.5K
65,Amine Harit @amineharit,2.4M,4.9%,Germany,Sports Soccer,708.6K
66,Sally Fouad | سالي فؤاد @sally_fou2ad,2.4M,0.13%,Germany,Fitness and Health Education Product Education Food and Drink,707K
67,ZDF heute-show @heuteshow,2.3M,0.93%,Germany,Entertainment and Music Lifestyle,702.5K
68,Bayer 04 Leverkusen @bayer04fussball,2.3M,0.31%,Germany,Sports,691.5K
69,Daniela Katzenberger @danielakatzenberger,2.3M,1.22%,Germany,Beauty and Self Care Entertainment and Music Lifestyle,678.9K
70,Anna Maria Damm @annamariadamm,2.2M,1.44%,Germany,Beauty and Self Care Fashion and Accessories family Modeling,668.4K
71,Gold_alena @gold_alena,2.2M,2.6%,Germany,Entertainment and Music Home and Garden,661K
72,NADER JINDAOUI @naderjindaoui,2.2M,17.63%,Germany,,645.6K
73,Sohi Malih @sohi.malih,2.1M,0.31%,Germany,Fashion Lifestyle Public Figure,638K
74,Claudia Schiffer @claudiaschiffer,2.1M,2.28%,Germany,Modeling Fashion,629.8K
75,Pietro Lombardi @pietrolombardi,2M,1.19%,Germany,Entertainment and Music Music Lifestyle,613.1K
76,Vanessa Reinhardt @vanessa.rhd,2M,10.52%,Germany,Fashion and Accessories,608.4K
77,NICO ROSBERG @nicorosberg,2M,3.44%,Germany,Auto and Vehicles Finance Business and Finance Racing,603.1K
78,IVI CRUZ 🦋 @ivana.santacruz,2M,3.21%,Germany,Entertainment and Music family Music Dance,598.3K
79,Ischtar Isik @ischtarisik,1.9M,1.46%,Germany,Fashion and Accessories Video Blogger Lifestyle,576.2K
80,Alexander Zverev @alexzverev123,1.9M,3.45%,Germany,Sports Tennis,575.5K
81,Jeremy Fragrance @jeremyfragrance,1.9M,0.24%,Germany,Beauty and Self Care Modeling,575.2K
82,Mehdi Mahdavikia @mahdavikia_mehdi,1.9M,6.1%,Germany,Sports Gym Modeling,573.9K
83,Hannes Becker @hannes_becker,1.9M,0.38%,Germany,Travel Photography,569.8K
84,N I L S K U E S E L 🕸️ @nilskue,1.9M,8.88%,Germany,,559.4K
85,Kevin Trapp @kevintrapp,1.9M,1.68%,Germany,Sports,559.2K
86,⠀⠀J A C O B R O T T 🏝 @jacobrott,1.8M,6.91%,Germany,Entertainment and Music,553.4K
87,Joyce Ilg @joyceilg,1.8M,0.17%,Germany,Entertainment and Music Celebrity Actors,550.5K
88,Jens 'Knossi' Knossalla @knossi,1.8M,2.28%,Germany,Entertainment and Music Games Lifestyle,541.2K
89,Kontra K @kontrak,1.8M,3.24%,Germany,Entertainment and Music Lifestyle Gym,539.5K
90,Sarah Engels @sarellax3,1.8M,0.94%,Germany,Entertainment and Music family Celebrity Music,539.1K
91,Abdulatif Ghrir @coach.latif,1.8M,0.08%,Germany,Fitness and Health,538.7K
92,Bundeskanzlerin a.D. Merkel @bundeskanzlerinmerkel,1.8M,3.75%,Germany,Photography Politics,537.3K
93,🐺🖤 @b0rz212,1.8M,1.6%,Germany,Fashion and Accessories,535.1K
94,𝐈 𝐊 𝐎 Ş @ikosun_kitchen,1.8M,0.96%,Germany,Food,534.5K
95,Ina Schnitzer @inaandthepeanuts,1.8M,0.04%,Germany,,525.2K
96,𝗦𝗲𝘃𝗱𝗮 Ç𝗲𝗹𝗶𝗸 @a_la_sevda,1.7M,1.9%,Germany,Food,524.5K
97,Apache 207 @apache_207,1.7M,10.16%,Germany,Entertainment and Music Music,512.3K
98,ADVENTURE • SPORTS • TRAVEL @yvonnepferrer,1.7M,1.02%,Germany,Outdoor Activity Travel Celebrity Actors,509.7K
99,Oliver Pocher @oliverpocher,1.7M,2.05%,Germany,Entertainment and Music Celebrity Lifestyle,505.6K
100,The World’s Cutest Adventures @mr.pokee,1.7M,1.1%,Germany,"Animals Home and Garden Animals & Pets Film, Music & Books",505.5K
