#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
20,Nathalie Aron @voyagefox_,17.6K,0.26%,Germany,Travel,5.3K
21,Ｌａｒｔｅ Ｄｅｓｉｇ n @lartedesign,17.2K,0.98%,Germany,Auto and Vehicles,5.2K
22,Ecosia @ecosia,16.6K,0.55%,Germany,Nature,5K
23,"Lennart Pagel | 📍CGN, Germany @lennart",16.2K,1.53%,Germany,Nature Travel Photography,4.9K
24,Marvin Kuhr @kuhrmarvin,15.5K,2.68%,Germany,Photography,4.7K
25,TingTing Lai @tingting_lai,14.3K,4.03%,Germany,Fashion & Accessories,4.3K
26,Bobber Brothers | Custom Motorcycles @bobberbrothers,13.5K,0.91%,Germany,Auto and Vehicles,4.1K
27,Thomas Kakareko @thomas_k,13.1K,3.14%,Germany,Photography Product Education,3.9K
28,Red Bull Deutschland @redbullgermany,13K,0.73%,Germany,Entertainment & Music,3.9K
29,Tu Monitor De Fertilidad @daysylatin,12.7K,0.01%,Germany,,3.8K
30,Thomas Howarth @horsepower_hunters,12.7K,1.14%,Germany,Auto and Vehicles,3.8K
31,Porsche 911 @porsche911uk,12.7K,0.15%,Germany,Auto and Vehicles,3.8K
32,Lorenz Wiedenmann @lorenzwie,11.8K,0.73%,Germany,Fashion & Accessories Sports,3.5K
33,Claire Northfield @claire.northfield,11.7K,0.96%,Germany,Fashion & Accessories,3.5K
34,Nessa Preppy 🇹🇹🇩🇪 @nessapreppy,11.3K,0.2%,Germany,Entertainment & Music,3.4K
35,Vitsœ @vitsoe,11.1K,0.21%,Germany,Home & Garden,3.3K
36,Hodan Yousuf @hodanyousuf,10.9K,1.41%,Germany,Arts & Crafts Photography,3.3K
37,Joerg Nicht @jn,10.8K,2.87%,Germany,Travel Architecture Photography,3.2K
