#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
30,Jhen Nùñez @jhen_nunez,1.8M,2.03%,Chile,Entertainment and Music Actors,535.5K
31,Conchetuchile Oficial @conchetuchile_,1.8M,1.3%,Chile,Actors Fashion,527.7K
32,I AM THE CORTE @marcianeke,1.7M,1.46%,Chile,Art,515.8K
33,Jose Miguel Viñuela @josemiguelvinuela,1.6M,0.25%,Chile,Food Actors,489.1K
34,Gabriel Boric Font @gabrielboric,1.6M,1.93%,Chile,Actors Virtualization,483.2K
35,Jorge Zabaleta @zabaletachile,1.6M,0.58%,Chile,Entertainment and Music Travel Finance Upskilling,476.9K
36,Maria Jose Quintanilla @mjqoficial,1.5M,0.53%,Chile,Art Marketing and Advertising Actors Virtualization,464.4K
37,Maura Rivera 🇨🇱 @maurarivera27,1.5M,0.9%,Chile,Fashion and Accessories Pets family Actors,459.9K
38,❤️🧒🏻👧🏼Jorge @jorgitovaldivia,1.5M,3%,Chile,Soccer Actors,457.8K
39,AK4:20 @aka4.20,1.5M,10.04%,Chile,Art Entertainment and Music Video Gaming,456.1K
40,@Jaideperra.cl 🇨🇱 @jaideperra.cl,1.5M,0.67%,Chile,,450.8K
41,Tonka Tomicic @tonkatomicicpetric,1.5M,2.19%,Chile,Entertainment and Music Actors Journalists,445.7K
42,🎀.MAITE ALEXANDRA.🎀 @maitealeexandra,1.5M,-,Chile,,443.3K
43,Cristian Riquelme @cristianriquelmecroque,1.5M,0.49%,Chile,Acting and Drama Celebrity Actors,437.3K
44,Nicole Moreno @nicolelulichile,1.5M,2.53%,Chile,Fitness and Health,436.8K
45,@PIOLAMEMES🇨🇱 @piolamemes,1.4M,5.39%,Chile,Funny Marketing and Advertising Actors,430.3K
46,Kaiser 🇨🇱🇲🇽 @kaiseroficial,1.4M,0.76%,Chile,Product Showcase,427.5K
47,FranUndurraga @franundurraga,1.4M,1.6%,Chile,Parenting Actors Modeling,427.4K
48,Cristian de la Fuente @iamdelafuente,1.4M,0.6%,Chile,,426.6K
49,Lauren Flymen | Jump Rope ✨ @lauren.jumps,1.4M,1.86%,Chile,,421.9K
50,🔥🔥CHILE PAIS DE WEBEO🔥🔥 @chile.paisdewebeo,1.4M,1%,Chile,Finance,416.2K
51,24horascl @24horascl,1.4M,0.11%,Chile,Actors,410.9K
52,Geri Hoops @gerihoops,1.4M,0.87%,Chile,Fashion and Accessories Fitness and Health Actors Modeling,406.8K
53,Michelle Carvalho @mrs_carvalho,1.3M,1.01%,Chile,Fashion Events Actors Celebrities,398.8K
54,C o n n i e A c h u r r a @connieachurra,1.3M,0.3%,Chile,Food Marketing and Advertising Actors Cooking,398.2K
55,JAIRO VERA😘 @jairoveraoficial,1.3M,8.44%,Chile,,397.7K
56,Lugares Bonitos de Chile® @lugaresbonitosdechile,1.3M,0.61%,Chile,Travel,397.3K
57,Augusto Schuster @schusteroficial,1.3M,0.64%,Chile,Entertainment and Music Music,391.3K
58,PRCL PRENSA CHILENA @prensachilena,1.3M,1.93%,Chile,Actors Journalists,389.4K
59,Lucila Vit @lucilavit,1.3M,1.8%,Chile,Beauty Actors,389K
60,Magdalena Muller Varela @magdalenamullerv,1.3M,2.76%,Chile,Acting and Drama Celebrity Actors,388.5K
61,🇨🇱SOMOS TERRIBLE CHILENSI 🇨🇱 @terriblechilensi,1.3M,2.4%,Chile,,382.2K
62,Yulay @yosoyyulay,1.3M,4.05%,Chile,Product Showcase Marketing and Advertising,380.5K
63,Tati Fernández @tatiifernandez,1.2M,2.9%,Chile,Entertainment and Music Acting and Drama Celebrity Actors,373.1K
64,Mauricio isla @mauricioisla4chile,1.2M,5.8%,Chile,Sports,372.5K
65,Adriana Barrientos Oficial @leonabarrientos,1.2M,0.26%,Chile,Pets Dogs Actors,370.5K
66,📺 Mucho Gusto @muchogustomatinal,1.2M,0.24%,Chile,Entertainment and Music Virtualization Actors,367.8K
67,Cristián Sánchez B. @crissancheztv,1.2M,2.68%,Chile,Sports Outdoor Activity Product Showcase Actors,367.5K
68,Antonella Rios Mascetti @antonellarios,1.2M,0.57%,Chile,Acting and Drama Actors Moms,362.5K
69,DalePlay ▶️ Series Gratis 🇨🇱 @daleplayseries,1.2M,2.8%,Chile,,359.9K
70,𝐯𝐚𝐢𝐭𝐢 𝐚𝐫𝐞 ⚡️ @vaimonroe,1.2M,6.63%,Chile,Beauty Fashion and Accessories Marketing and Advertising,357.7K
71,Vanesa Borghi @vanesaborghi,1.2M,0.18%,Chile,Travel Video Gaming Actors Public Figure,348.8K
72,CHILE.PAISDEVIDEOS @chile.paisdevideos,1.2M,0.3%,Chile,Entertainment and Music,348.8K
73,Nicolás Oyarzún @nicoyarzun,1.2M,0.68%,Chile,Celebrity Actors Journalists,348.7K
74,Ahmad Magdy @ahmadmaggdy,1.1M,0.87%,Chile,Entertainment and Music Music Actors,342.8K
75,Paula Bolatti lifestyle @pauliibolatti,1.1M,0.29%,Chile,Travel Marketing and Advertising Actors,338.7K
76,Pedro Ferreira @ferreira001,1.1M,2.03%,Chile,Sports,338.3K
77,Karen Paola @karenbejaranotv,1.1M,0.74%,Chile,Fitness and Health Marketing and Advertising Actors Virtualization,336.5K
78,Fernando Godoy @fernandoflow,1.1M,1.3%,Chile,Actors,335.5K
79,#SANTA_CHISPEZA || 2m 🏁 @santachispeza,1.1M,1.9%,Chile,,330.8K
80,Elyanna اليانا @elyanna,1.1M,4.12%,Chile,Singer Music Entertainment,321.3K
81,Botota Fox 🏳️‍🌈 @labototafox,1.1M,1.63%,Chile,Entertainment and Music Celebrity Actors,320.6K
82,ingridcruztoro Oficial @ingridcruztoro,1.1M,0.58%,Chile,Celebrity Actors Journalists,320.1K
83,Frases Tumblr Chilenas @frasestumblrchilenas,1.1M,1.1%,Chile,,319.4K
84,E r i c K 🇨🇱 @epulgar,1.1M,7%,Chile,Soccer Sports,318.2K
85,CNNChile @cnnchile,1.1M,0.28%,Chile,News Actors Journalists,315.2K
86,Vesta Lugg @vestalugg,1M,1.27%,Chile,"Fashion and Accessories Arts and Crafts Actors Film, Music & Books",313.1K
87,Diego Urrutia Barra @diegourrutiabarra,1M,5.7%,Chile,Entertainment and Music Funny Celebrity,307.1K
88,Alejandra Constanza Vega Ormazabal @iambadra,1M,2.05%,Chile,Art,307.1K
89,Raquel Argandoña @argandona.raquel,1M,0.91%,Chile,Fashion and Accessories Travel Actors,303.4K
90,😈♛Hernán Calderón Argandoña♛😈 @nanocalderon97,998.4K,-,Chile,,299.5K
91,Felipe Andres Fritanga Rios @fritanga_official,997.7K,0.29%,Chile,Entertainment and Music,299.3K
92,@larolon,989.2K,1.81%,Chile,"Fashion and Accessories Health & Fitness Celebrities Film, Music & Books",296.7K
93,Pantallazos / Humor🇨🇱 1M🚀 @pantallazos_dewtsp,985K,1.3%,Chile,,295.5K
94,💞SOY PERSONA💞 @lauraprietov,978.2K,0.53%,Chile,Romance and Wedding Entertainment and Music,293.5K
95,Dylantero sin Imaginación @dylantero,972.6K,2.99%,Chile,Fashion and Accessories Video Blogger,291.8K
96,Oleg Suvorov @olegysuvorov,968.2K,0.73%,Chile,Travel Adventure Celebrities Animals & Pets,290.5K
97,merio.cl @me.rio.cl,965.7K,13.56%,Chile,,289.7K
98,𝙍𝙞𝙙𝙞𝙘𝙪𝙡𝙤𝙨_𝙘𝙡 @ridiculos_cl,955.6K,4.8%,Chile,Animals,286.7K
99,Ignacio Lastra @ignaciolastra_7,955.6K,0.7%,Chile,Entertainment and Music Events Actors,286.7K
100,Valentina @valeroth28,947.3K,8.54%,Chile,Fitness and Health family Marketing and Advertising Celebrities,284.2K
