rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
545,kopke613,kopke613,3.6M,1.1M,141.8K,2.2K,13.2K,tiktok,march,2022
546,colewherld,colegonzales,4.9M,2.1M,297.2K,696,3.2K,tiktok,march,2022
547,zloinvfx,Stanislav Anisimov,135.8K,3.3M,172.6K,899,3.3K,tiktok,march,2022
548,yordy_yor,Yordy_Yor,1.2M,3.8M,146.2K,3.7K,671,tiktok,march,2022
549,countingshleeps,blake,2.1M,1.7M,265.6K,2.8K,2.6K,tiktok,march,2022
550,jasminechiswell,Jasmine Chiswell,15.2M,3.4M,404.4K,1.5K,212,tiktok,march,2022
551,fjerry,FJerry,3M,1.4M,109.5K,3K,12.6K,tiktok,march,2022
552,roportajadam,Mahsun Karaca,930.1K,2.7M,157K,564,5.1K,tiktok,march,2022
553,outtpig,Cameron Perez,1.6M,1.5M,350.2K,2.2K,2.3K,tiktok,march,2022
554,qpark,Q Park,30.2M,3.2M,216K,1.6K,1.8K,tiktok,march,2022
555,andcarli,Anderson Carli,6M,4.4M,234K,1.8K,500,tiktok,march,2022
556,mitzakoff,lucasmitzakoff,1.9M,1.3M,270.3K,2.4K,4.2K,tiktok,march,2022
557,itsjojosiwa,JoJo Siwa,40.7M,3M,370.2K,1.7K,383,tiktok,march,2022
558,good.boy.ollie,Good Boy Ollie,2.8M,2.1M,344.3K,1.1K,2.1K,tiktok,march,2022
559,alaa.ayyman,ALaa Ayman,8.2M,3.7M,364.6K,820,935,tiktok,march,2022
560,jj_olatunji4,🇬🇧🇬🇧🇬🇧,1.6M,2.3M,334.6K,591,2.4K,tiktok,march,2022
561,leaelui,Lea Elui,17M,2.8M,375.9K,1.1K,1.2K,tiktok,march,2022
562,innkastar,Innkastar,11.6M,2.6M,193.5K,4K,666,tiktok,march,2022
563,anilinom,anilinom,11.8M,10.6M,136.8K,441,1.2K,tiktok,march,2022
564,mileshampton,WilsonsHouse,140.3K,1.3M,299.3K,2.4K,3.5K,tiktok,march,2022
565,mastercorbuzier,Deddy Corbuzier,2.1M,3M,215.6K,2.8K,791,tiktok,march,2022
566,djraulitooficial,Dj Raulito,605.3K,3.3M,167K,715,3.5K,tiktok,march,2022
567,brandonspam_,Brandon Conner,7.3M,2.2M,281.7K,3.2K,558,tiktok,march,2022
568,paulaverhoeven,Paula Verhoeven,997.5K,4.9M,232.7K,1.1K,946,tiktok,march,2022
569,madisonpettis,Madison Pettis,2.6M,2.9M,493.5K,1K,603,tiktok,march,2022
570,arianagrande,arianagrande,26.6M,1.4M,333.9K,3.9K,963,tiktok,march,2022
571,vekalife24,vekalife,2.4M,1.5M,116.2K,459,12.6K,tiktok,march,2022
572,westbrouck,Mattie,8.6M,1.9M,423.1K,2.2K,655,tiktok,march,2022
573,the.big.mike,The Big Mike,71.5K,1.5M,176.8K,4.2K,4K,tiktok,march,2022
574,.mats.ftl,❤️‍🔥Лёша Мэтс❤️‍🔥,6.7K,1.7M,210.2K,1.7K,4.6K,tiktok,march,2022
575,bilalfadilii,Bilal Fadili,958.4K,1.8M,210.4K,2.3K,3.7K,tiktok,march,2022
576,jaydafnwayda,JAYDA WAYDA,3.2M,2.2M,333.4K,1.2K,1.9K,tiktok,march,2022
577,vzelivx,vzelivx,731.3K,2.1M,271.2K,2.6K,1.3K,tiktok,march,2022
578,benoit_chevalier,Benoît Chevalier,8.7M,1.7M,180.9K,3.1K,4.2K,tiktok,march,2022
579,ninogashi,NinoGashi,1.3M,1.8M,179.7K,3.2K,3.7K,tiktok,march,2022
580,twice_tiktok_official,TWICE,13.9M,1.2M,223.8K,6.5K,1.8K,tiktok,march,2022
581,beniju03,BENIJU,2.2M,1.6M,304.8K,3.8K,716,tiktok,march,2022
582,chourouk.model_official,Chourouk_model_official,4.4M,3.2M,270.5K,897,1.7K,tiktok,march,2022
583,shabiraalulaadnan,Shabiraalula&Ayah,5.1M,3.2M,256.4K,1.5K,1.2K,tiktok,march,2022
584,ryskalamarcysia,ryskalamarcysia,1.8M,3.1M,360.9K,1.6K,403,tiktok,march,2022
585,namyulenka,Namy,6M,2M,366.2K,2.1K,901,tiktok,march,2022
586,tu.terapeuta.en.tiktok,Leandro Olszanski,1.6M,1.6M,328.5K,1.9K,2.3K,tiktok,march,2022
587,devincaherly,Devin Caherly,6.9M,3.6M,406.6K,1.3K,213,tiktok,march,2022
588,itsmatheuscosta,Matheus Costa,4.3M,2.1M,235.3K,1.7K,2.8K,tiktok,march,2022
589,virguleanimaleshow,VirguleAnimaleShow,850K,1.2M,190.8K,1.8K,7.7K,tiktok,march,2022
590,vtkh2004,Vũ Thị Khánh Huyền,7.7M,2.6M,321.4K,2K,588,tiktok,march,2022
591,mateuspesce,Pesce,5.7M,1.7M,254.9K,2K,3K,tiktok,march,2022
592,how.kev.eats,how.kev.eats,1.8M,2.5M,323K,1.8K,926,tiktok,march,2022
593,zubarefff,Зубарев Александр,2.9M,2M,300.1K,1.7K,1.9K,tiktok,march,2022
594,vancityreynolds,Ryan Reynolds,19.7M,2.3M,282.8K,1.6K,1.7K,tiktok,march,2022
595,clecolucci,Clé Colucci,2.9M,935.1K,165K,9.4K,4.5K,tiktok,march,2022
596,mr.v1bez,MR.VIBEZ,853K,1.4M,364.2K,1.9K,2.3K,tiktok,march,2022
597,nosoychaparro,Luis Chaparro,2.8M,2.1M,360.3K,2.5K,320,tiktok,march,2022
598,lilyxgarcia,Lily Garcia,8.9M,1.8M,418.2K,1.9K,906,tiktok,march,2022
599,juanpazurita,Juanpa Zurita,12.8M,3.3M,397.7K,804,782,tiktok,march,2022
600,juandaniel.ibarra,Daniel Ibarra,26.6M,3.3M,353.7K,1.4K,406,tiktok,march,2022
601,juandaniel.ibarra,Daniel Ibarra,26.6M,3.3M,353.7K,1.4K,406,tiktok,march,2022
602,maddiebools,Maddie,52.9K,1.7M,99.6K,3.6K,8.9K,tiktok,march,2022
603,abir.sag,Abir e sag,11M,2.5M,176.9K,2.9K,1.7K,tiktok,march,2022
604,lexychaplin,Lexy,3M,2M,308.2K,2.7K,595,tiktok,march,2022
605,mich_gzl,Michelle González,538.3K,3.1M,220.6K,730,2.2K,tiktok,march,2022
606,more.annapaul,More Anna,1.5M,2.7M,447.8K,1.3K,418,tiktok,march,2022
607,ktlynraps,Ktlyn,1.9M,2.1M,226.7K,2K,2.3K,tiktok,march,2022
608,yano4kaa.aaa,Yano4kaa.aa,3M,1.7M,267.1K,2.2K,2.3K,tiktok,march,2022
609,baga..genius,Молодой Гений,721.6K,1.9M,279.7K,1.7K,2.2K,tiktok,march,2022
610,lelepons,Lele Pons,26.8M,2.2M,307.4K,1.9K,1.1K,tiktok,march,2022
611,n.vv3,ناصر || 🇸🇦 alsubaie ..,1.9M,3.3M,158K,3.2K,642,tiktok,march,2022
612,flakeysalt,Joshua weissman,6.2M,2.5M,352.9K,664,1.6K,tiktok,march,2022
613,kikakiim,Kika Kim,29.5M,2.2M,296K,2.2K,918,tiktok,march,2022
614,emilymariko,Emily Mariko,10.1M,3M,321.7K,1.3K,766,tiktok,march,2022
615,milos.guzel,Milos,4.8M,1.9M,425.5K,1.7K,774,tiktok,march,2022
616,hashbrotatoes,H&SH Brotatoes,390.1K,2.2M,342.6K,1.4K,1.3K,tiktok,march,2022
617,diana_aster,💗 DIANA ASTER 💗,10.4M,2.7M,337.4K,1.8K,417,tiktok,march,2022
618,gabrielabee,GABI BEE,9.3M,1.2M,248K,5.5K,1.2K,tiktok,march,2022
619,igorjansen,igorjansen,10.6M,2.2M,275.7K,2.4K,953,tiktok,march,2022
620,ifluent,iFluent,2.8M,1.6M,174.5K,4K,3.1K,tiktok,march,2022
621,mateus_hwang,Mateus Hwang,1.9M,2.1M,139.6K,5.7K,1.2K,tiktok,march,2022
622,taimmm8,888,1M,2M,318.8K,1.5K,1.6K,tiktok,march,2022
623,mandrake1984real,Giuseppe Mandrake Ninno,883.8K,1.4M,180.4K,982,7K,tiktok,march,2022
624,lisav_,ну лиз,1.9M,1.9M,370.7K,1.3K,1.4K,tiktok,march,2022
625,chadio,Chad Epps 🦒,6.9M,1.5M,240.4K,3.6K,1.7K,tiktok,march,2022
626,rachyohumlek,รัชโยตัวปลอมนอกนั้นจริงหมด,1.6M,4.1M,349.7K,951,397,tiktok,march,2022
627,aiki_kr,아이키 Aiki,1.8M,1.7M,363.2K,2K,1.1K,tiktok,march,2022
628,itsmenicksmithy,Nick Smithyman 🤓,6.4M,1.5M,265K,3.1K,1.9K,tiktok,march,2022
629,alexiatamiraa,🍓Alexia Tamira🍓,7.5M,2.3M,312K,2.2K,479,tiktok,march,2022
630,v1ctoryuh3.0,sexy lady,1.6M,1.6M,303.1K,1.7K,2.2K,tiktok,march,2022
631,taavmaki,Taav,686.9K,1.3M,217.2K,2.7K,4K,tiktok,march,2022
632,esnyrdump,esnyrdump,603.8K,1.8M,271.6K,2.2K,1.9K,tiktok,march,2022
633,andersonprofetaa,Anderson Profeta,2.5M,1.2M,151.7K,2.2K,8.2K,tiktok,march,2022
634,jason.nms,Jayway,652.6K,1.5M,254.9K,2.4K,2.5K,tiktok,march,2022
635,cassholland,Cassie Holland,1.5M,2M,381.9K,1.5K,917,tiktok,march,2022
636,pokrov,АНЯ ПОКРОВ🥑,16.3M,2.2M,287.6K,2.1K,895,tiktok,march,2022
637,rhyadmuslim,Rhyad ☝️,344K,1M,222.2K,2.4K,5.8K,tiktok,march,2022
638,bretmanrock,bretmanrock,14M,2.6M,361.8K,1.5K,492,tiktok,march,2022
639,alvesdudas,mariê,855.7K,1.4M,349.9K,2.1K,1.8K,tiktok,march,2022
640,monika.kociolek,Monika Kociołek,2.6M,1.2M,196.8K,6.6K,1.3K,tiktok,march,2022
641,sanae33359,San AE,1.7M,2.7M,224.1K,1.2K,1.9K,tiktok,march,2022
642,iben_ma,Iben M.A.,5.6M,2.5M,191.8K,3.5K,455,tiktok,march,2022
643,fes.ti_,festi,1.2M,1.2M,264.1K,3.6K,2.3K,tiktok,march,2022
644,imanthonyvargas,Anthony Vargas,6.5M,1.9M,341.4K,2.6K,268,tiktok,march,2022
645,wicsur,♥️БИСКАС♥️,7M,1.6M,126.5K,8.9K,248,tiktok,march,2022
646,sxmplyni,Simply Ni🌱,1.6M,2.6M,248.8K,1.4K,1.4K,tiktok,march,2022
647,itsqcp,QCP,9.4M,2.5M,371.3K,1.1K,888,tiktok,march,2022
648,ssanwhere,hassan,369.4K,1.3M,237.8K,3.1K,3.1K,tiktok,march,2022
649,lizzebethmuaa,Lizzebethmuaa,3.6M,3.6M,357.1K,721,705,tiktok,march,2022
650,crispy,Crispy Concords,1.2M,2.9M,400K,986,593,tiktok,march,2022
651,blythe,Andrea Brillantes,17.3M,2.3M,382.5K,1.2K,960,tiktok,march,2022
652,kmiloop,Kmilooo,796.9K,1.2M,228.2K,1.3K,5.6K,tiktok,march,2022
653,ilhamputrayuda,Ilham Yuda,1.6M,2.8M,326.3K,1.2K,814,tiktok,march,2022
654,anyaischuk,Anya Ischuk,10.5M,2.7M,317.2K,1.8K,341,tiktok,march,2022
655,diegodiego_,Diego Cruz,7.2M,2.1M,258.5K,1.8K,1.6K,tiktok,march,2022
656,winnermaxyt,WinnerMax,1.8M,2.5M,220.2K,968,2.3K,tiktok,march,2022
657,rafaelsantos,Rafael Santos,16.7M,1.8M,289.7K,2.7K,736,tiktok,march,2022
658,lkzinhu,LK,14.3M,2.4M,346.9K,1.2K,998,tiktok,march,2022
659,mercuri_88,Manuel Mercuri,19M,2.7M,238.7K,1.6K,1.2K,tiktok,march,2022
660,saxcy,saxcy,747.2K,2.6M,271.5K,1.3K,1.3K,tiktok,march,2022
661,mdmotivator,Zachery Dereniowski,6.2M,2.5M,357.1K,1.4K,599,tiktok,march,2022
662,c.tangana,C. Tangana,372.1K,4.4M,200.3K,735,1.3K,tiktok,march,2022
663,nuhchez,Nuhchez,5.7M,1.7M,248.5K,2K,2.2K,tiktok,march,2022
664,mieayamthebstt,Unaa🍜,13M,2.4M,264.7K,2K,827,tiktok,march,2022
665,ayutingting,Ayu Ting Ting,5.8M,2.4M,176.4K,2.1K,2.1K,tiktok,march,2022
666,yailinlamasviraloficial_,Yailin La Más Viral,2.8M,2.5M,210K,3K,365,tiktok,march,2022
667,sehataqua,SehatAQUA,249.3K,23.3M,67.4K,647,467,tiktok,march,2022
668,jordanemel,Jordan e Mel,8.7M,2.4M,183.6K,1K,3K,tiktok,march,2022
669,gingerbilly1,GingerBilly1,5.7M,1.1M,163.7K,954,8.7K,tiktok,march,2022
670,samkamusic,INSTASAMKA,12.4M,1.8M,227.9K,2.7K,1.5K,tiktok,march,2022
671,jaxwritessongs,Jax,8.3M,1.9M,220.1K,2.8K,1.5K,tiktok,march,2022
672,sthefane.matos,Sthefane Matos,5.1M,3.2M,261.7K,1.4K,603,tiktok,march,2022
673,son0_0,손새벽,2.7M,3.9M,216.8K,1.5K,514,tiktok,march,2022
674,flickerspark_,flickerspark_,1.2M,1.7M,446.7K,1.2K,1.1K,tiktok,march,2022
675,kostyxd,Sergi Cabrer,2.1M,2.1M,290.9K,1.7K,1.1K,tiktok,march,2022
676,mahalinzi,Mahalini Raharja,655.5K,2.7M,251.9K,1.6K,917,tiktok,march,2022
677,jesusangelperezoficial,🚨 ESE PÉREZ 🚨,3.5M,1.7M,186.5K,898,4.6K,tiktok,march,2022
678,tarankaaa,Dasha Taran,8M,1.7M,283.4K,2.4K,1K,tiktok,march,2022
679,its.michhh,Michel Chavez,28.6M,2.2M,340.4K,1.9K,369,tiktok,march,2022
680,aileenchristineee,Aileenchristineee,5.6M,1.7M,310K,1.1K,2.1K,tiktok,march,2022
681,mads.yo,Madison,12.7M,3.1M,322.9K,954,710,tiktok,march,2022
682,itstalasafwan,تالا صفوان | Tala Safwan🌵👸🏽,3.7M,2.1M,138.2K,5.2K,502,tiktok,march,2022
683,karenos11,𝐊𝐚𝐫𝐞𝐧 𝐎𝐬,6.1M,2M,367.2K,2K,242,tiktok,march,2022
684,jojohfsex,fullhyp3,1.6M,1.4M,262.1K,2.7K,1.8K,tiktok,march,2022
685,nansartt,nansartt,1.3M,2.1M,422.7K,1.4K,456,tiktok,march,2022
686,aviranisha,Avira Nisha,3.6M,2.5M,310.6K,1.8K,344,tiktok,march,2022
687,03emergenxy,meyes not mayes,432.5K,3.4M,215.9K,1.7K,561,tiktok,march,2022
688,nuun____,Nuun 🍂,271.8K,651.6K,118.1K,1.5K,20K,tiktok,march,2022
689,iloveyourmomscatt,,8.2K,1.3M,159.3K,4.9K,3.3K,tiktok,march,2022
690,thongsoaicavip,Thông Soái Ca,1.6M,2.7M,172K,2.6K,971,tiktok,march,2022
691,ivanantoniochacon,Tik Toker,7.2M,1.3M,461.6K,1.9K,806,tiktok,march,2022
692,jhekhoos,Jecus Andrei,3.8M,1.9M,235.9K,1.3K,2.4K,tiktok,march,2022
693,kimpeeee,Kim Lajara,5.8M,3.4M,298.5K,507,1.1K,tiktok,march,2022
694,birdsarentreal,Birds Aren’t Real,852.8K,1.5M,263.5K,2.4K,1.8K,tiktok,march,2022
695,markoterzo,M A R K O,2.5M,1.8M,168.7K,4.2K,1.2K,tiktok,march,2022
696,nnatalieaguilar,natalie & the aguilars,4.2M,2.8M,373.6K,702,845,tiktok,march,2022
697,halinhofficial,Ha Linh Official,1M,2.6M,187.3K,2.8K,604,tiktok,march,2022
698,sosiadoneymar,Eigon Oliver,6M,2.5M,179.9K,1.8K,1.8K,tiktok,march,2022
699,saadradio,Saad,1.7M,3.4M,260.2K,1.2K,670,tiktok,march,2022
700,leleburnier,LELÊ BURNIER,1.4M,1.4M,326K,2.7K,958,tiktok,march,2022
701,thelandofboggs,The Land Of Boggs,5.2M,2.6M,367.7K,857,829,tiktok,march,2022
702,yuna1_27,🐚Yuna_유나🤍,2.2M,1.6M,291K,1.4K,2K,tiktok,march,2022
703,abaas_majid_,عباس ماجد,2M,2.1M,206.9K,2.2K,1.5K,tiktok,march,2022
704,muhammetalisarii,Muhammet Ali Sarı,264.1K,2.9M,128.4K,1.4K,3K,tiktok,march,2022
705,theluciole,Luciole,955K,1.7M,395.2K,2K,428,tiktok,march,2022
706,dafaatmja,Dafaatmja,9.9M,2M,162.6K,4.1K,856,tiktok,march,2022
707,pushistyk,VL,13.3K,1.9M,272.2K,1.6K,1.6K,tiktok,march,2022
708,juliano,julianofloss,6.7M,2.1M,306.7K,1.6K,851,tiktok,march,2022
709,nicholas_crown,Nicholas Crown,1.6M,2.9M,490.5K,863,262,tiktok,march,2022
710,oipedrodaher,Pedro Daher,3.1M,1.1M,206.6K,1.8K,5.1K,tiktok,march,2022
711,jimena.jimenezr,Jimena,22.8M,1.7M,311.7K,1K,2K,tiktok,march,2022
712,mellacarli,Mella Carli,1.7M,1.4M,220.5K,2.1K,3K,tiktok,march,2022
713,viktoriya__bars,Viktoriya Bars,139.7K,1.3M,56.6K,2.2K,19.4K,tiktok,march,2022
714,missmarymmouser,missmarymmouser,2.9M,1.9M,255.5K,2.7K,570,tiktok,march,2022
715,coleandersonj,Cole Anderson James,1.5M,1.6M,280.5K,1.2K,2.3K,tiktok,march,2022
716,pumbacaracal,PumbaCaracal,3.5M,2.1M,130.9K,3.3K,2.6K,tiktok,march,2022
717,the_green_car,The Green Car,168.8K,4.3M,339.8K,662,417,tiktok,march,2022
718,providingforthecommunity,Russel Cameron,313.6K,1.6M,114.6K,5.5K,3.4K,tiktok,march,2022
719,hannahstocking,Hannah Stocking,25.9M,3M,338.4K,967,582,tiktok,march,2022
720,pk.99999,PHUKLA,1.2M,1.5M,288.2K,1.7K,1.9K,tiktok,march,2022
721,lilchefmil,Milan Bhayana,861.1K,3M,501.1K,678,367,tiktok,march,2022
722,jeremylynch,JeremyLynch,18.6M,1.7M,248K,2.6K,1.2K,tiktok,march,2022
723,ph1lzatiktok,Ph1LzA,2.2M,980.5K,309.2K,4K,1.1K,tiktok,march,2022
724,jack_papho69,แจ็ก แปปโฮ,6.3M,2.8M,344.1K,766,862,tiktok,march,2022
725,cesarpantoja.n,Cesar Pantoja,12.4M,2M,305.4K,2.2K,317,tiktok,march,2022
726,yajanaaa,Yajana Cano,5M,1.5M,255.3K,767,3.3K,tiktok,march,2022
727,dilaraaduman,Dilara Duman,1.9M,3.4M,175.8K,653,2K,tiktok,march,2022
728,justinbieber,Justin Bieber,23.6M,1.7M,197.5K,3.2K,1.4K,tiktok,march,2022
729,lukedonkin,Luke Donkin,2.3M,1.5M,199K,2.9K,2.3K,tiktok,march,2022
730,alexxxxan,котик,1.7M,1.7M,307.5K,831,2.1K,tiktok,march,2022
731,monsieurpof,Monsieur Pof,2.8M,1.7M,340.6K,1.8K,938,tiktok,march,2022
732,dennnyn,DENII,3.3M,1M,136.4K,773,10.5K,tiktok,march,2022
733,lauratheux,Laura Theux,208.3K,3.5M,234.7K,846,1K,tiktok,march,2022
734,com.hyuga1117,【コムドット】 ひゅうが,995.5K,1.2M,199.8K,4.9K,1.5K,tiktok,march,2022
735,robegrill,Roberto Morales,10.2M,1.9M,209.5K,1.1K,2.7K,tiktok,march,2022
736,emoglam,емоglaм,1.5M,2.7M,307.3K,1K,806,tiktok,march,2022
737,luvtheflex,taryn,1.4M,1.9M,156.9K,3.8K,1.3K,tiktok,march,2022
738,jombospice,JOMBOSPICE,7.2M,2.5M,239.8K,1.9K,617,tiktok,march,2022
739,rusuh_brooo,RUSUH BROOO,27.5K,840.6K,150.8K,1.5K,10.4K,tiktok,march,2022
740,shandyjuragan99,Shandyjuragan99,1.1M,3M,183.5K,1.9K,869,tiktok,march,2022
741,pjmxck,𝐂𝐡𝐢𝐤𝐚⁷,1M,738.7K,263.2K,2.7K,5K,tiktok,march,2022
742,kamashrafi,kamran,48.2K,1.2M,231.6K,2.6K,2.8K,tiktok,march,2022
743,najihmumtaz,Najih Mumtaz945,682.3K,1.6M,93.9K,4.5K,5.5K,tiktok,march,2022
744,chelseahartisme,Chelsea Hart,1.5M,3.5M,138.9K,0,3.1K,tiktok,march,2022
745,gheayoubi08,Gheayoubi,7.9M,3.2M,171.1K,1.2K,1.6K,tiktok,march,2022
746,annaxsitar,anna x,11.6M,3M,461.2K,723,381,tiktok,march,2022
747,y.i.m_,Отборный юмор и комедия 🎭,177.5K,1.4M,121.3K,1.2K,7.7K,tiktok,march,2022
748,matsu_kusarine,ラブマツ (LOVEMATSU),563.9K,2.9M,186.4K,1.8K,1K,tiktok,march,2022
749,beinsports,beINSPORTS,1.2M,1.7M,213.8K,2.2K,1.9K,tiktok,march,2022
750,_mister_z,Marco Zedda,4.5M,1.6M,272.2K,2.4K,995,tiktok,march,2022
751,.shuberrr,максончиq,5.8K,2M,152.7K,2.1K,2.8K,tiktok,march,2022
752,maharanikemala,maharanikemala,3.2M,2.5M,156.2K,1.8K,2K,tiktok,march,2022
753,analisseworld,Analisseworld,9.9M,2.1M,328.9K,967,1.2K,tiktok,march,2022
754,jairsanchezzz,Jair Sanchez,6.2M,1.3M,226.9K,1.8K,3.5K,tiktok,march,2022
755,machikayt,MachikaYT,12M,1.9M,291.1K,2.2K,558,tiktok,march,2022
756,michaelrendyw,Michael Rendy W,4.6M,3.9M,293.6K,740,558,tiktok,march,2022
757,dobretwins,Lucas and Marcus,35.2M,1.8M,221.4K,3.3K,498,tiktok,march,2022
758,swagboyq,SwagBoyQ on IG,23.4M,3M,216.6K,1.4K,858,tiktok,march,2022
759,xoomid,Xoomid,8.2K,1.1M,135.3K,4.2K,5.7K,tiktok,march,2022
760,_nch04,𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐇𝐚̉𝐢,4.8M,2.5M,209.1K,1.4K,1.4K,tiktok,march,2022
761,davidgalvanv,David Galván,3.9M,2.6M,244.2K,1.5K,807,tiktok,march,2022
762,usernamepuntaktahu,CEO OF SEKOLAH,587.7K,2.2M,293.3K,1.7K,595,tiktok,march,2022
763,primkung007,PRIMKUNG,2.1M,1.4M,259.9K,3.5K,575,tiktok,march,2022
764,isabelgiannuzzi,Isabel,1.1M,3.5M,298.1K,1.2K,187,tiktok,march,2022
765,baileyspinn,bailey,11.1M,2.3M,296.1K,2K,137,tiktok,march,2022
766,summerwalker,Summer Walker,1.6M,1.1M,199.2K,3.3K,3.3K,tiktok,march,2022
767,huynh_quang_6767,Huỳnh Quang - Bảo Ngọc,457.6K,2.1M,185.6K,3.4K,337,tiktok,march,2022
768,bs_fo4eek,Fo4eek,36.9K,1.9M,158.8K,2.6K,2.1K,tiktok,march,2022
769,carloandsarah,,3.3M,2.4M,188.4K,1.2K,1.9K,tiktok,march,2022
770,nadaakkhaledd,Nada khaled,2.7M,2.1M,275.9K,1.3K,1.1K,tiktok,march,2022
771,ups,UPS,92.6K,1.2M,136.7K,2.2K,6.3K,tiktok,march,2022
772,ninja,Ninja,8.3M,2.3M,216.2K,1.6K,1.4K,tiktok,march,2022
773,attahalilintar,Atta Halilintar,10.1M,2.6M,288.9K,1.3K,661,tiktok,march,2022
774,nam.per,Nam Per,1.6M,2.5M,225K,1.5K,987,tiktok,march,2022
775,leal_stephany,Stephany Leal,13.1M,1.7M,351.2K,738,1.6K,tiktok,march,2022
776,lucaslopezvilet,Lucas Lopez,2.4M,1.3M,191.4K,1.3K,4.5K,tiktok,march,2022
777,vlad.hoshin,HOSHIN,11.4M,1.1M,250.8K,4.1K,1K,tiktok,march,2022
778,kauanahofem,Kau,7M,1.8M,262.9K,1.8K,1.2K,tiktok,march,2022
779,xolyssarosexo,Lyssa,60.1K,1.6M,92.6K,8.7K,1.1K,tiktok,march,2022
780,joe.bartolozzi,Joe Bartolozzi,17.8M,1.5M,296.7K,2.8K,376,tiktok,march,2022
781,maxkhadarr,max khadar,1.3M,1.1M,197.6K,3K,3.4K,tiktok,march,2022
782,jacksonaces,JACKSON ACES MAGIC🎩,6.2M,1.5M,93K,3K,6.9K,tiktok,march,2022
783,ninjagirldraws,Dania,3.6M,1.7M,147.1K,2K,3.5K,tiktok,march,2022
784,trien.13,TRIỂN CHILL,491.4K,1.3M,177.1K,3.9K,2.1K,tiktok,march,2022
785,connordewolfe,Connor DeWolfe,5.3M,1.1M,276K,1.5K,3K,tiktok,march,2022
786,loupernaut,Lou PERNAUT,1.3M,2.4M,280.7K,1.8K,198,tiktok,march,2022
787,bxyeditss,[panyo ni irene],419.4K,1.1M,202.5K,2.8K,3.4K,tiktok,march,2022
788,totochegang,Anto,1.4M,1.4M,275.4K,1.4K,2.3K,tiktok,march,2022
789,luciiasanese,lu,30.1K,1.2M,186.9K,2.7K,3.6K,tiktok,march,2022
790,nickandcarrie,Nick&Carrie,5.6M,1.9M,290.5K,1K,1.5K,tiktok,march,2022
791,juanchimy,Juan Lopez,2.7M,1.4M,325.1K,1.7K,1.3K,tiktok,march,2022
792,bene.schulz,Bene,5.7M,2M,254.6K,1.6K,1.1K,tiktok,march,2022
793,com.amugiri2,【コムドット】あむぎり,712.3K,1.3M,200.1K,3.8K,1.4K,tiktok,march,2022
794,goldwin.reyes,GOLDWIN REYES,1.5M,2.5M,335.3K,964,659,tiktok,march,2022
795,lulu_pt,Lulu,299.6K,1.9M,223.9K,921,2.2K,tiktok,march,2022
796,itskingchris,KingChristian,15.3M,1.4M,258.6K,2.2K,1.7K,tiktok,march,2022
797,fahmi.nm,Fahmi,7.6M,2.2M,237.4K,1.8K,748,tiktok,march,2022
798,farhanrn__,FARHAN,3.8M,1.7M,281.9K,1.8K,1K,tiktok,march,2022
799,liltjay,Lil Tjay,4.4M,1.8M,221.2K,2.7K,775,tiktok,march,2022
800,vilmeijuga,VILMEI✨,8.4M,1.7M,169.2K,3.5K,1.1K,tiktok,march,2022
801,faryanggaa,Ryann,4.4M,1.7M,272.2K,1.9K,1K,tiktok,march,2022
802,gordeewa__13,вечно изящная,9.5M,2.6M,214.5K,1.8K,604,tiktok,march,2022
803,fadiljaidi,Fadil Jaidi,7.5M,2.5M,351.6K,967,543,tiktok,march,2022
804,darianrojasc,D A R I A NR O J A S,29.4M,3.1M,445K,575,385,tiktok,march,2022
805,ibaillanos,Ibai,8.9M,1.5M,260.5K,1.3K,2K,tiktok,march,2022
806,tsezy,Tommy,4.8M,2M,253.5K,1.9K,735,tiktok,march,2022
807,linhkool1993,Linh Kool,4.5M,3.3M,330.3K,954,256,tiktok,march,2022
808,rayanfahmi,Rayoon,3.2M,2.2M,192K,2.1K,1.1K,tiktok,march,2022
809,unnecessaryinventions,unnecessaryinvention,4.6M,2.2M,194.6K,2K,1.1K,tiktok,march,2022
810,basementgang,Basement Gang,5M,1.4M,275.2K,1.4K,2.1K,tiktok,march,2022
811,bessan_esmail,بيسان اسماعيل - Bessan Ismail,10.1M,1.8M,132.1K,4.2K,1.4K,tiktok,march,2022
812,com.yuma1214,【コムドット】ゆうま,812.7K,1.3M,188.3K,3.9K,1.4K,tiktok,march,2022
813,anggun_core,anggun✨,14.8M,3.6M,178K,1.3K,697,tiktok,march,2022
814,xibibrothers,Xibi Brothers,7.6M,1.8M,246.5K,888,2K,tiktok,march,2022
815,moni_lina,MoniLina,14.5M,7.7M,128.1K,367,942,tiktok,march,2022
816,avani,avani,40.4M,1.8M,237.6K,2.1K,874,tiktok,march,2022
817,haijoel,Haijoel,409.5K,2.8M,167.7K,2.5K,279,tiktok,march,2022
818,samanthayve,samantha eve,5.8M,1.3M,205.4K,3.4K,1.4K,tiktok,march,2022
819,hoaa.hanassii,Đào Lê Phương Hoa,10.8M,1.6M,255.3K,2.4K,695,tiktok,march,2022
820,ryanbakery,𝙍𝙮𝙖𝙣𝘽𝙖𝙠𝙚𝙧𝙮,1.1M,1.6M,171.3K,2.4K,2.4K,tiktok,march,2022
