rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
870,steveioe,Steveioe,10.9M,1.4M,254K,888,1.5K,tiktok,june,2022
871,story_7647,𝕾𝖙𝖔𝖗𝖞,571.1K,1.6M,316.5K,358,6.1K,tiktok,june,2022
872,straange_56guuuuy,aikihoruus?,5.9K,1.5M,276.6K,2.2K,10.8K,tiktok,june,2022
873,strangehumano,strangehuman,9.2M,4.6M,656.7K,2.2K,1.6K,tiktok,june,2022
874,straykids_japan,straykids_japan,7.6M,849.6K,255.3K,6.7K,4.7K,tiktok,june,2022
875,subwaysurfersofficial,Subway Surfers,4.3M,4.2M,677.1K,8.4K,963,tiktok,june,2022
876,sucss.s,Açucena Guirra,10.7M,2.7M,608.5K,2.8K,649,tiktok,june,2022
877,supadupahumble,@supadupahumble,2.2M,2.7M,540.3K,1.7K,6.9K,tiktok,june,2022
878,surfinsafari,Surfin Safari,105.7K,2M,221.1K,1.4K,1.7K,tiktok,june,2022
879,susymourizz,🍩Susy Mouriz🍩,7.2M,2M,229.3K,2.7K,1.3K,tiktok,june,2022
880,swaggyj.enny,tg,546.3K,1.5M,316.2K,1.6K,1.2K,tiktok,june,2022
881,tai.tl2,tai_tl,396.9K,1.2M,212.4K,1.7K,3.3K,tiktok,june,2022
882,talalionaire,طلاليونير,593K,5.6M,404.1K,10.9K,8.1K,tiktok,june,2022
883,talfishman,Tal Fishman,2.2M,1.6M,206.5K,1.5K,837,tiktok,june,2022
884,tangmokoko,แตงโม โกโก้ปั่น,901.5K,3M,191.4K,1.6K,467,tiktok,june,2022
885,tannertan36,tan,689.8K,926.2K,249.3K,1.9K,3.6K,tiktok,june,2022
886,taylorfrankiepaul,Taylor Paul,3.6M,3.5M,155.7K,1.2K,443,tiktok,june,2022
887,teddyteclebrhan,TeddyTeclebrhan,863.2K,1.2M,140.5K,585,4K,tiktok,june,2022
888,terryreloaded,Terry Reloaded,5.9M,4.7M,946.9K,7.1K,13.2K,tiktok,june,2022
889,tessteur,Tess Teur,83.4K,940.8K,81.9K,704,10.8K,tiktok,june,2022
890,teukuryantr,teukuryantr,3.7M,2.2M,215.9K,1.4K,1.6K,tiktok,june,2022
891,texasboi78,Casey,21.4K,1.4M,89K,900,19K,tiktok,june,2022
892,thallyssonsb,Thallysson Borges,9.6M,2.6M,388.8K,4.2K,6K,tiktok,june,2022
893,thanhyvo,🌹❤️Thành ý võ ❤️🌹,11.5M,3.9M,245.1K,1.1K,202,tiktok,june,2022
894,thatlittlepuff,ThatLittlePuff,28.6M,4.6M,476.5K,916,1.2K,tiktok,june,2022
895,thaybeou40,Thầy Beo U40,4.1M,4.1M,363.6K,2K,290,tiktok,june,2022
896,the.historical,History Footage,201.5K,2.9M,346.2K,4.8K,5.1K,tiktok,june,2022
897,theandrewschulz,Andrew Schulz,3.5M,2.6M,474.1K,2.7K,11.8K,tiktok,june,2022
898,thebenjishow,benji,5.7M,1.8M,274.1K,1.1K,1.5K,tiktok,june,2022
899,thebosswives,The Boss Wives,1.1M,2.2M,206.2K,808,4.2K,tiktok,june,2022
900,thecoreyb,Corey B,8.7M,905.9K,141.4K,808,5.6K,tiktok,june,2022
901,theevaelfie,Eva Elfie,4.1M,1.6M,194.1K,3.5K,1.2K,tiktok,june,2022
902,thegervaisshrine,Ricky Gervais’ Best Bits,135.3K,2.3M,232.9K,1.2K,3.7K,tiktok,june,2022
903,thehealchef,Harry Heal,2M,2.5M,374.5K,3K,2.7K,tiktok,june,2022
904,thekapelariz,The Kapelari Family,1.4M,1.8M,255.9K,1.5K,741,tiktok,june,2022
905,thekauczuk,Kauczuk,644.9K,2.4M,205.1K,2K,358,tiktok,june,2022
906,thekidlaroi,The Kid LAROI.,3.1M,3.5M,448.5K,3.6K,3.1K,tiktok,june,2022
907,thelondoncharles,London Charles,5.9M,2.7M,637.4K,2.4K,2.2K,tiktok,june,2022
908,themysteriouschef,TheMysteriousChef,4.7M,1.9M,187.8K,1.1K,1.2K,tiktok,june,2022
909,theovon,Theo Von,2.1M,1.4M,127.3K,1.3K,12.3K,tiktok,june,2022
910,therealhammytv,TheRealHammyTV,14.8M,6.4M,322.5K,2.1K,17.3K,tiktok,june,2022
911,therealmaneskin,Måneskin,5.7M,2.9M,339.8K,1.6K,974,tiktok,june,2022
912,therock,The Rock,53.1M,2.7M,422.7K,5.9K,2.9K,tiktok,june,2022
913,thestradman,TheStradman,3.2M,4M,587.8K,7.4K,2.4K,tiktok,june,2022
914,thesupercole,Cole LaBrant,21.9M,8M,848.8K,3.3K,2.1K,tiktok,june,2022
915,thethai.14,THAIFT,445.2K,2.9M,182.4K,1.1K,841,tiktok,june,2022
916,thethinktok,The Think Tok,666.1K,1.7M,152.1K,1.9K,7.1K,tiktok,june,2022
917,thiagobarrosoficial,Thiago Barros,3.6M,2M,223.7K,901,950,tiktok,june,2022
918,thiagobarrosoficial,Thiago Barros,3.6M,2M,223.7K,901,950,tiktok,june,2022
919,thinfrog,frog army tiktok😈🐸💪,1.5M,2.3M,204.3K,1.4K,863,tiktok,june,2022
920,thinhung99,Thị Nhung,6.2M,2.6M,295.7K,4.6K,965,tiktok,june,2022
921,thiskasai,Thiskasai,884K,1.5M,272.5K,1.7K,6.7K,tiktok,june,2022
922,tiahranelson,T✨,4.4M,890K,260.8K,4.1K,2.9K,tiktok,june,2022
923,tifannylm,⚡️TEF,8.3M,4M,451.2K,1.3K,517,tiktok,june,2022
924,tik_tok_bhadie,grantbeans,1.6M,4.6M,1.2M,4.1K,6.6K,tiktok,june,2022
925,tiktokchavs_,THETIKTOKCHAVS,1.4M,1.2M,203.5K,1.3K,2.4K,tiktok,june,2022
926,tmaai_,20th6.,91.8K,1.3M,170.9K,638,4.4K,tiktok,june,2022
927,tombrady,Tom Brady,4.2M,5.5M,551.6K,4.5K,6.9K,tiktok,june,2022
928,tomjamesr,Tom Riggott,77.1K,2.2M,298.7K,1.1K,956,tiktok,june,2022
929,tommyinnit,Tommy,11.5M,1.3M,366.3K,5.4K,1.1K,tiktok,june,2022
930,tonylopez,Tony Lopez,23.1M,2.1M,252K,1.3K,460,tiktok,june,2022
931,tooturnttony,Tooturnttony,17M,4.1M,494.3K,4.4K,1.3K,tiktok,june,2022
932,trainee_a,Trainee A,3.1M,1M,280.2K,3K,2.5K,tiktok,june,2022
933,trashywashyy,Rach,3.6M,3.8M,288.9K,1.1K,355,tiktok,june,2022
934,trevorwallace,trevor wallace,8M,2.8M,269.4K,673,7.6K,tiktok,june,2022
935,tsezy,Tommy,4.8M,2M,253.5K,1.9K,735,tiktok,june,2022
936,tsonghanwu,Tsong Han Wu Velasquez,6.4M,2.2M,358K,652,932,tiktok,june,2022
937,tuananh_villa699,🔥Tuấn Anh🔥,1.9M,1.7M,251.2K,3.8K,1.1K,tiktok,june,2022
938,tuankiet.2000,Kiệt Hà Tịnh,3.4M,2.2M,258.4K,1.3K,386,tiktok,june,2022
939,tulio_sasaya,tulio sasaya,468.5K,1.6M,366.9K,2.1K,1.5K,tiktok,june,2022
940,tunico80,🌠Antonio Tonon🌠,6.7M,1.8M,297.8K,1.8K,1.8K,tiktok,june,2022
941,turquoise.dec,turks<3,469.4K,1.4M,302.8K,1.2K,1.3K,tiktok,june,2022
942,tuvok12,Tuvok12,12.7M,9.3M,1.3M,1.1K,1K,tiktok,june,2022
943,twice_tiktok_official,TWICE,15.9M,4.9M,1.3M,21.8K,12.8K,tiktok,june,2022
944,txt.bighitent,TOMORROW X TOGETHER,17.3M,4.2M,1.3M,21.4K,7.8K,tiktok,june,2022
945,ty.funnyfunny,Ty.funnyfunny,237.7K,1.2M,240.9K,5K,14.9K,tiktok,june,2022
946,unboxing.id,unboxing.id,100K,2.1M,203.9K,1.3K,643,tiktok,june,2022
947,unlabeled_,Paula 🐄,1.2M,3.3M,610.5K,1.7K,648,tiktok,june,2022
948,unlap1n,ELL/BILL,124.2K,803.5K,263.2K,2K,2.5K,tiktok,june,2022
949,unreal_keanu,Unreal Keanu Reeves,3.7M,1.8M,187.9K,6.4K,2K,tiktok,june,2022
950,usso96,Usso96,7M,4M,303.1K,889,1.8K,tiktok,june,2022
951,ustazebitlew,Ebit Lew,3.3M,2.4M,195.2K,3.6K,2.4K,tiktok,june,2022
952,valuza.z,Valentina Zenere,1.9M,2.1M,365.7K,1.3K,748,tiktok,june,2022
953,vancityreynolds,Ryan Reynolds,20.1M,3.8M,973.5K,3.4K,2.5K,tiktok,june,2022
954,vanessalopesr,Vanessa Lopes,23.3M,3.9M,387.9K,3.2K,1.8K,tiktok,june,2022
955,vanrezaputra,Elaina,320.1K,1.9M,163.3K,2.3K,1.8K,tiktok,june,2022
956,vasif.yahyayev95,RASHEL KOLANECİ,1.6M,2.3M,117.9K,1K,1.9K,tiktok,june,2022
957,veganpastrychef,Gracie,2M,2.5M,380.5K,2.1K,4.1K,tiktok,june,2022
958,veliaveve_,Velia,2.5M,2.1M,361.3K,1.4K,337,tiktok,june,2022
959,venao2323,YANFRY EL TIERNO🙈,4.5M,1.8M,175.7K,1.2K,1.9K,tiktok,june,2022
960,vhackerr,Vinnie,14.4M,3.7M,737.6K,9.6K,5.3K,tiktok,june,2022
961,vibin.wit.tay,Tay,3.7M,2.8M,652K,2.9K,12.4K,tiktok,june,2022
962,victormelo,Victor Melo,20.9M,5.1M,745.1K,4.1K,5.2K,tiktok,june,2022
963,videomusic.oficial,Videomusic,2M,1.5M,140K,284,5.5K,tiktok,june,2022
964,vidhia_r,Vidhi_R,6.7M,3.2M,382.9K,4.7K,3.9K,tiktok,june,2022
965,vienvibi_899,Viên Vibi,6.7M,3.2M,330.6K,1.3K,285,tiktok,june,2022
966,vietphuongthoa98,Việt Phương Thoa,11M,3.7M,426.6K,1.8K,387,tiktok,june,2022
967,viki_tory88,Вика & Женя,310.6K,1.9M,48.8K,208,12.9K,tiktok,june,2022
968,viliacarl,Vilia Carl,3.2M,3.1M,281.5K,785,1.2K,tiktok,june,2022
969,vilmeijuga,VILMEI✨,13.3M,3.2M,321.6K,3.6K,1.9K,tiktok,june,2022
970,vinhtech.review,VINHTECH REVIEW,753K,4.2M,225.6K,3K,1.1K,tiktok,june,2022
971,viralatacaramelo,vira-lata caramelo,1.5M,2.1M,526.3K,4.9K,1.7K,tiktok,june,2022
972,virginiafonseca,Virginia,32.5M,4.3M,495.1K,2.3K,946,tiktok,june,2022
973,vitoou,vito•_•,52.4K,1M,179.3K,3.3K,10.9K,tiktok,june,2022
974,vzelivx,vzelivx,731.3K,2.1M,271.2K,2.6K,1.3K,tiktok,june,2022
975,wawazainal92,WAWA ZAINAL,116.7K,1.7M,216.1K,3.9K,2.6K,tiktok,june,2022
976,wessamq,wessamq,5.2M,8.3M,860.9K,4.7K,6.2K,tiktok,june,2022
977,wigofellas,wigofellas,33.3M,3.2M,163.5K,606,1.3K,tiktok,june,2022
978,williamlast_krm,William Last KRM,4.6M,2M,210.6K,2.9K,2.4K,tiktok,june,2022
979,williesalim,WILLIE SALIM,13.3M,4.3M,260.8K,6K,1.8K,tiktok,june,2022
980,wisdm8,Wisdom Kaye,8.2M,1.4M,277.5K,2.6K,1.6K,tiktok,june,2022
981,wuesilva,Wue Silva,12.5M,1.9M,236.4K,1.6K,1.6K,tiktok,june,2022
982,xtnam1,Lee,2M,1.3M,352.8K,1.5K,1.2K,tiktok,june,2022
983,xxlechuga,Daniel Lechuga,4.1M,1.2M,293.1K,1.3K,2K,tiktok,june,2022
984,xxxten1369,XXXTENTACION,3.7M,2.8M,335.1K,1K,1.8K,tiktok,june,2022
985,yahia_x,يحيى الزعبي,2.2M,4M,189.9K,1K,3.1K,tiktok,june,2022
986,yasincengiz38,YasinCengiz,1.5M,5.3M,141.5K,433,4.5K,tiktok,june,2022
987,yescyrille,Yescyrille,3M,3M,196.5K,967,2.2K,tiktok,june,2022
988,yesimresmi1,~YEŞİM,16.6M,3.3M,223.4K,1.5K,850,tiktok,june,2022
989,yg_treasure_tiktok,yg_treasure_official,4.2M,2.3M,645.4K,10.2K,6.2K,tiktok,june,2022
990,ygnazz,NAS,1.5M,1.2M,214.8K,1.6K,2.6K,tiktok,june,2022
991,yizaroff,YIZARO,4.9M,1.8M,252.2K,2.9K,551,tiktok,june,2022
992,yk_osiris,YK Osiris,1.9M,3M,373.6K,4K,6.3K,tiktok,june,2022
993,yogaarizona,Yoga Arizona,1M,3.7M,352.7K,1.8K,1.9K,tiktok,june,2022
994,yucholoco,Sintya Marisca,2.2M,2M,226.2K,6.8K,3.9K,tiktok,june,2022
995,yunggravy,Yung Gravy 🍯,3.8M,2.8M,431.9K,2.7K,3K,tiktok,june,2022
996,yurielkysojeda,Yurielkys Ojeda,13.7M,2M,293.7K,1.3K,515,tiktok,june,2022
997,yzn47,يزن الأسمر,6.1M,13.1M,555.5K,3.6K,20.1K,tiktok,june,2022
998,zachking,Zach King,68.8M,3.5M,394.4K,1.4K,650,tiktok,june,2022
999,zakuryyy,ZAK,423.5K,2.6M,359.3K,1.9K,5K,tiktok,june,2022
1000,zappingtv.it,ZappingTv.it,146.2K,2.3M,150K,426,2K,tiktok,june,2022
1001,zara,ZARA,2.6M,6.2M,235.5K,786,399,tiktok,june,2022
1002,zeinabharake,Zeinab Harake,13.5M,2.6M,399.2K,1.5K,637,tiktok,june,2022
1003,zeth,Zeth,12.5M,6.7M,1.3M,3K,7.7K,tiktok,june,2022
1004,zodiac.boyfriend,Zodiac Boyfriend🪐🔮,1.8M,1.9M,272.7K,6.8K,3.6K,tiktok,june,2022
1005,zowloficial,Lord Zowl,1.1M,1.4M,178.1K,1.4K,2.1K,tiktok,june,2022
1006,zrt.foot,ZR7,100.8K,2.3M,218K,1.7K,6.4K,tiktok,june,2022
1007,zubarefff,Зубарев Александр,4M,1.9M,249K,1.3K,1.6K,tiktok,june,2022
