#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
45,Dingdong Dantes @dongdantes,4M,0.22%,Philippines,Actors,1.2M
46,KARLA ESTRADA @karlaestrada1121,4M,0.51%,Philippines,Actors,1.2M
47,Christine Gonzalez-Crisologo @beauty_gonzalez,4M,0.1%,Philippines,Beauty and Self Care Celebrity Design Interior Design,1.2M
48,Darren Espanto @darrenespanto,4M,0.6%,Philippines,Singer,1.2M
49,Iñaki Torres @aki.torres,3.9M,0.11%,Philippines,Fashion and Accessories Business and Finance,1.2M
50,Alexa Ilacad @alexailacad,3.9M,0.38%,Philippines,Entertainment and Music Actors,1.2M
51,Cindy Miranda @cindy,3.8M,0.03%,Philippines,Celebrity Entertainment and Music,1.2M
52,Judy Ann Agoncillo @officialjuday,3.8M,0.27%,Philippines,Actors,1.2M
53,Marie Pauleen Luna- Sotto @pauleenlunasotto,3.8M,0.25%,Philippines,Entertainment and Music Travel Acting and Drama family,1.1M
54,Neri Miranda @mrsnerimiranda,3.6M,0.05%,Philippines,Food Home and Garden family Business and Finance,1.1M
55,Jennylyn Mercado @mercadojenny,3.6M,1.2%,Philippines,Entertainment and Music Actors,1.1M
56,Manila Gorio @manilagorio_official,3.5M,0.13%,Philippines,Fashion and Accessories Creators & Celebrities,1.1M
57,Bianca Umali @bianxa,3.5M,0.18%,Philippines,Celebrity Actors,1.1M
58,Femi Adebayo @femiadebayosalami,3.5M,0.17%,Philippines,Acting and Drama Finance Celebrity Actors,1.1M
59,Iya Villania-Arellano @iyavillania,3.5M,0.23%,Philippines,family Food and Drink TV Host,1.1M
60,Georgina Wilson @ilovegeorgina,3.5M,0.17%,Philippines,Fashion and Accessories Beauty and Self Care Business and Finance Modeling,1M
61,"Vicki Belo, M.D. @victoria_belo",3.5M,0.13%,Philippines,Beauty and Self Care Education Parenting Lifestyle,1M
62,Kristel Fulgar @kristelfulgar,3.4M,0.31%,Philippines,Fashion Music Singer,1M
63,Mona ♡ @_monaalawi,3.3M,4.65%,Philippines,family,992.8K
64,J A N E @imjanedeleon,3.3M,1.32%,Philippines,Celebrity Modeling Music,980.4K
65,Matteo Guidicelli @matteog,3.2M,0.15%,Philippines,Arts and Crafts Business and Finance Celebrity Actors,965.8K
66,Ronnie Alonte @iamr2alonte,3.2M,0.64%,Philippines,Art,958.5K
67,Megan Young @meganbata,3.2M,0.33%,Philippines,family Entertainment and Music Marketing and Advertising Celebrity,949.8K
68,JULIE ANNE SAN JOSE @myjaps,3.1M,0.2%,Philippines,Entertainment and Music Singer Music Songwriting,927.5K
69,Enrique Gil @enriquegil17,3.1M,1.72%,Philippines,Actors,927.5K
70,Jodi Sta.Maria @jodistamaria,3.1M,0.91%,Philippines,Acting and Drama Travel Education Fitness and Health,921.9K
71,Marietta Subong @itspokwang27,3.1M,0.1%,Philippines,Entertainment and Music family Celebrity Actors,918.7K
72,Rhian Ramos @whianwamos,3M,0.25%,Philippines,Entertainment and Music Actors Music Modeling,904.6K
73,Richard Gutierrez @richardgutz,3M,1.6%,Philippines,Actors,903.5K
74,Sunshine Cruz @sunshinecruz718,3M,0.14%,Philippines,Entertainment and Music Modeling Singer Actors,903.4K
75,🌹WindyGirk🦋𒀭 @windygirk,2.8M,0.35%,Philippines,Entertainment and Music Animation and Cosplay Funny Video Gaming,845.3K
76,Bianca Gonzalez Intal @iamsuperbianca,2.8M,0.04%,Philippines,family Journalists,840.2K
77,Maxene Magalona @maxenemagalona,2.8M,0.12%,Philippines,family Parenting Modeling,828.4K
78,Karol Jesús Lucero V. @karol_lucerov,2.7M,0.56%,Philippines,Travel Entertainment and Music Actors Journalists,824.4K
79,Jhong Hilario @jhonghilario,2.7M,0.66%,Philippines,Celebrity Upskilling,822.4K
80,신재은 Zenny 辛載恩 @zennyrt,2.7M,5.2%,Philippines,,820.2K
81,Camille Prats Yambao @camilleprats,2.7M,0.19%,Philippines,Fitness and Health Acting and Drama family Parenting,810.5K
82,R O M U L O E S T R E L A ® @romuloestrela,2.7M,0.6%,Philippines,Arts and Crafts Entertainment and Music Acting and Drama Celebrity,804.1K
83,John Paulo Q. Prats @johnprats,2.7M,0.09%,Philippines,Acting and Drama family Celebrity Singer,802.6K
84,Carla Abellana @carlaangeline,2.5M,0.34%,Philippines,Acting and Drama Animals Celebrity Actors,754.8K
85,Paolo Ballesteros @pochoy_29,2.5M,0.38%,Philippines,Art Actors Celebrities Animals & Pets,748.7K
86,jinkeepacquiao @jinkeepacquiao,2.5M,0.22%,Philippines,Beauty,748K
87,Christianne Ramelb @misscjmiles,2.4M,0.96%,Philippines,,716.1K
88,mika dela cruz まりこ @mikadlacruz,2.4M,0.27%,Philippines,Beauty Music,715.7K
89,Gretchen @gretchenho,2.4M,0.19%,Philippines,Entertainment and Music,705.9K
90,Carmina Villarroel-Legaspi @mina_villarroel,2.3M,1.06%,Philippines,Entertainment and Music Celebrity Music Actors,704.3K
91,Princess Mae 🇵🇭 @realprincessmae,2.3M,0.45%,Philippines,Entertainment and Music Fashion and Accessories,702.6K
92,Sarah Geronimo @justsarahgph,2.3M,0.8%,Philippines,Entertainment and Music Singer Music Modeling,701.7K
93,Enchong Dee @mr_enchongdee,2.3M,0.32%,Philippines,Entertainment and Music Actors,694.8K
94,Sam Pinto-Semerad @sampinto_,2.3M,0.16%,Philippines,Fashion and Accessories Actors Lifestyle Modeling,694.1K
95,Maeurn smiles @maeurn.tv,2.2M,1.67%,Philippines,Fitness and Health Entertainment and Music,674.6K
96,RUFFA GUTIERREZ @iloveruffag,2.2M,0.26%,Philippines,Acting and Drama Beauty and Self Care Education Business and Finance,672K
97,Kristine Hermosa-Sotto @khsotto,2.2M,0.98%,Philippines,Celebrity family Actors,671.5K
98,Jericho Rosales @jerichorosalesofficial,2.2M,1.07%,Philippines,Acting and Drama Actors,659.9K
99,Pachara Marcel Chirathivat @peach_pachara,2.2M,1.64%,Philippines,"Beauty and Self Care Celebrity Nature & Outdoors Film, Music & Books",651.3K
100,Edward Barber @edward_barber,2.2M,0.29%,Philippines,Entertainment and Music Celebrity Lifestyle,649.1K
