#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
78,sarahdundarawy سارة دندراوي @sarahdundarawy,25.5K,0.3%,Saudi Arabia,Entertainment & Music Education,7.6K
79,Aajeedh Khaliq @aajeedh_khalique,25.4K,0.32%,Saudi Arabia,Entertainment & Music,7.6K
80,المدرج الذهبي @almdrj_althahbi,25.1K,0.35%,Saudi Arabia,Entertainment & Music,7.5K
81,AnmarFit - انمار فت @anmarfit,24.9K,0.2%,Saudi Arabia,Fitness & Health,7.5K
82,دانكن السعودية @dunkindonutsksa,24.9K,0.27%,Saudi Arabia,Food,7.5K
83,حسين الحريبي @7uss.n,23.9K,0.86%,Saudi Arabia,Funny Life & Society,7.2K
84,sama jaad | سما جاد @sama_jaad,23.3K,0.2%,Saudi Arabia,Food,7K
85,هاشتاق السعودية @hashksa,23K,0.14%,Saudi Arabia,,6.9K
86,الهدايا سنتر | Alhadaya Center @alhadayacenter,22.9K,0.23%,Saudi Arabia,Education,6.9K
87,مشاريع السعودية Saudi Projects @saudiprojects,21K,0.08%,Saudi Arabia,Finance,6.3K
88,د. ملاك الحسيني @malak_alhusaini,20.9K,0.5%,Saudi Arabia,Education,6.3K
89,KHALID ALOLAYAN 🇸🇦🐪 @al3lyan15,20.7K,0.7%,Saudi Arabia,Sports,6.2K
90,RT Online @rtonline_ar,20.6K,0.18%,Saudi Arabia,Auto and Vehicles,6.2K
91,Karim Mesallam @karim_mesallam,20.5K,0.24%,Saudi Arabia,Photography,6.2K
92,Eyad Tannous اياد طنوس @eyadtannos,20.1K,0.31%,Saudi Arabia,Art & Crafts,6K
93,𝗦𝗔𝗟𝗧 @findsalt,19.9K,0.04%,Saudi Arabia,,6K
94,Darin Al Bayed • دارين البايض @darin00013,19.8K,0.23%,Saudi Arabia,Fashion & Accessories Beauty & Self Care,5.9K
95,Safa @safa.hasniharcha,19.8K,0.7%,Saudi Arabia,Education,5.9K
96,MOKAB | مكعب @mokabstore,19.6K,0.42%,Saudi Arabia,Product Showcase,5.9K
97,Moe زين @moezeindtb,19.6K,0.04%,Saudi Arabia,Entertainment & Music,5.9K
98,Dana Halabi - دانا حلبي @danahalabiworld,19.2K,0.18%,Saudi Arabia,Entertainment & Music Education Arts & Crafts,5.8K
99,abo_qamae @abo_qamae,19K,1.64%,Saudi Arabia,Entertainment & Music,5.7K
100,Lexus KSA | لكزس السعودية @lexusksa,18.8K,0.15%,Saudi Arabia,Auto and Vehicles,5.6K
