#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
29,Maria.Tani 谷まりあ @mariaaaa728,3.3M,1.27%,Japan,Education Entertainment and Music Modeling,983.7K
30,Apryl🈲 @aprylsjones,3.3M,0.74%,Japan,Finance Upskilling Celebrity Music,979.8K
31,石田ゆり子 Yuriko Ishida @yuriyuri1003,3.2M,5.05%,Japan,Entertainment and Music Celebrity Modeling,962K
32,D @d_japanese,3.2M,0.07%,Japan,Education Animation and Cosplay Fashion Design Artist,946K
33,吉岡里帆 @riho_yoshioka,3.1M,2.31%,Japan,Actors,927.4K
34,高畑充希 @mitsuki_takahata,3.1M,3.36%,Japan,Celebrity,917.5K
35,中村 アン @cocoannne,3M,0.92%,Japan,Modeling,890.4K
36,EURO 💶 @oieuro,2.9M,12.19%,Japan,Entertainment and Music Fashion and Accessories,866.6K
37,MOE／Kimono Mom @kimono_mom,2.8M,0.33%,Japan,Food,847.8K
38,shohei miura/三浦翔平 @shohei.63,2.7M,1.56%,Japan,Celebrity,817.8K
39,イモトアヤコ 公式 @imotodesse,2.7M,1.12%,Japan,Travel,801K
40,竹内涼真 @takeuchi_ryoma,2.7M,1.37%,Japan,Fashion,800.2K
41,Takashi Murakami @takashipom,2.6M,0.28%,Japan,Arts and Crafts Painting Illustrator,776.6K
42,浜辺美波 Hamabe Minami @minami_hamabe.official,2.5M,9.2%,Japan,,745.2K
43,えなこ(Enako) @enakorin,2.5M,2.96%,Japan,Animation and Cosplay,740K
44,Shinjiro Ono @marutaro,2.4M,2.05%,Japan,Pets Artists,734.8K
45,Tastemade Japan テイストメイドジャパン @tastemade_japan,2.4M,0.08%,Japan,Food Marketing and Advertising,733.4K
46,Peco @pecotecooo,2.4M,9.82%,Japan,Arts and Crafts Modeling,718.8K
47,Magda | BAR-BAR KUY! @mgdalenaf,2.4M,0.23%,Japan,Food Cooking,714.3K
48,木村文乃 @fuminokimura_official,2.4M,1.01%,Japan,Acting and Drama Actors Modeling Music,708.8K
49,Yamaha Racing @yamaharacingcomofficial,2.3M,0.45%,Japan,Sports Auto and Vehicles Personal Finance Riders,702.2K
50,有吉弘行 @ariyoshihiroiki,2.3M,1.22%,Japan,Fashion and Accessories Gym Modeling,692.9K
51,天木じゅん Jun Amaki @jun.amaki,2.3M,0.61%,Japan,Entertainment and Music Celebrity,680K
52,三吉彩花 @miyoshi.aa,2.2M,4.2%,Japan,Celebrity Modeling,647.4K
53,이홍기 @skullhong12,2.1M,1.58%,Japan,Travel Modeling Photography,639.5K
54,ONE OK ROCK @oneokrockofficial,2.1M,5.11%,Japan,Entertainment and Music Music Rock Band,632.3K
55,滝沢カレン／KAREN TAKIZAWA @takizawakarenofficial,2.1M,2.1%,Japan,Fashion and Accessories,631.2K
56,ウエスP(WES-P/Mr Uekusa) BGT2018 @uespiiiiii,2M,3.75%,Japan,Entertainment and Music,610.1K
57,𝐉_𝐉𝐔𝐍🌏김재중🌏ジェジュン🌏แจจุง🌏金在中🌏𝐉𝐉🤸𝐊𝐈𝐌𝐉𝐀𝐄𝐉𝐎𝐎𝐍𝐆🤸 @jj_1986_jj,2M,1.99%,Japan,Singer,609.9K
58,Hideo Kojima @hideo_kojima,2M,0.18%,Japan,Games Video Gaming Actors,608.9K
59,Ilya Kuvshinov @kuvshinov_ilya,2M,2.69%,Japan,Arts and Crafts Animation and Cosplay Illustrator,605K
60,なにわ男子 @naniwadanshi728official,2M,11.47%,Japan,Entertainment and Music,586.9K
61,AYO @ayofvr,1.9M,0.09%,Japan,Music Entertainment Singer,580.5K
62,Yuki Tsunoda @yukitsunoda0511,1.9M,7.88%,Japan,,565K
63,Thomas Vermaelen @thomasvermaelen,1.9M,1.62%,Japan,Sports Soccer,564.6K
64,にしのななせ @nishino.nanase.official,1.9M,7.14%,Japan,,564K
65,ANRI @anri_okita,1.9M,1.88%,Japan,Animation and Cosplay Bikini Modeling,559.4K
66,城田優 Yu Shirota @yu_shirota,1.8M,2.08%,Japan,Acting and Drama Entertainment and Music Celebrity Music,549K
67,山田裕貴 YUKI YAMADA 야마다 유키 @00_yuki_y,1.8M,2.33%,Japan,Entertainment and Music,547.5K
68,aimyon @aimyon36,1.8M,7.67%,Japan,Entertainment and Music Singer Music,542.7K
69,EXILE ATSUSHI @exile_atsushi_official,1.8M,3.57%,Japan,Entertainment and Music Music Singer Songwriting,540.4K
70,Jun Hasegawa/長谷川潤 @liveglenwood,1.8M,1.85%,Japan,Education Entertainment and Music Modeling,538.2K
71,Shinji Kagawa 香川真司 @sk23.10,1.8M,2.18%,Japan,,530.7K
72,清野菜名 @seinonana,1.8M,5.46%,Japan,Celebrity Art,530.6K
73,ELAIZA IKEDA @elaiza_ikd,1.8M,2.78%,Japan,Art,530.5K
74,⚽️ BRUNO GUIMARÃES @brunoguimaraes,1.8M,8.21%,Japan,Sports,527.9K
75,3COINS（スリーコインズ） @3coins_official,1.7M,-,Japan,Fashion and Accessories Home and Garden,522.8K
76,Gén Hoshino 星野源 @iamgenhoshino,1.7M,3.15%,Japan,Music,520.9K
77,SHUZO @shuzo___3120,1.7M,1.51%,Japan,Fashion,520.1K
78,トリンドル玲奈 / Reina Triendl @toritori0123,1.7M,0.87%,Japan,,514.7K
79,生見 愛瑠（めるる） @meru_nukumi,1.7M,6.21%,Japan,,509.3K
80,Lei da gratidão @lei_da_gratidao,1.7M,0.24%,Japan,Education,505.2K
81,宮川大輔 @miyagawadai,1.7M,2.6%,Japan,Celebrity,499.1K
82,Shinsuke Nakamura @shinsukenakamura,1.7M,4.18%,Japan,Entertainment and Music Modeling,497.3K
83,香取慎吾 Shingo Katori @katorishingo_official,1.6M,4.3%,Japan,Art,494.5K
84,Joe Ando かずや @joeandohirsh,1.6M,11.63%,Japan,Fashion and Accessories Actor,489.5K
85,MAABO @lesmaabo,1.6M,0.31%,Japan,Entertainment and Music Music Lifestyle,487.8K
86,Baby J @jostasy,1.6M,3.56%,Japan,Fashion,486.4K
87,本田仁美 Honda Hitomi @10_hitomi_06,1.6M,4.49%,Japan,Music,484K
88,Jai Asuncion @jaiyieee,1.6M,0.64%,Japan,Home and Garden,482.7K
89,Kaori Oinuma @kaori_oinuma,1.6M,2%,Japan,Entertainment and Music Celebrity,476.1K
90,辻希美tsujinozomi_official @tsujinozomi_official,1.6M,-,Japan,family Singer,475.9K
91,水卜 麻美 @mito_meat,1.6M,9.32%,Japan,,474.5K
92,Hane_Ame 雨波 @haneame_cos,1.6M,2.98%,Japan,Animation and Cosplay Geek Anime Comics,473.3K
93,Vogue Japan @voguejapan,1.6M,0.11%,Japan,Fashion and Accessories News News & Politics,472.8K
94,NICO【平成フラミンゴ】 @___nicoichi___,1.6M,8.38%,Japan,,472K
95,Rino Sashihara @345insta,1.6M,4.96%,Japan,Entertainment and Music,471.7K
96,志尊淳/jun shison @jun_shison0305,1.6M,9.25%,Japan,,468.1K
97,コムドット やまと @com.yamato,1.6M,6.79%,Japan,,465.3K
98,Haruma Miura 三浦春馬 @haruma_miura_info,1.5M,11.31%,Japan,Acting and Drama Modeling Music,463.8K
99,DJShacho【Repezen foxx】DJ社長 @djshacho_candyfoxx,1.5M,2.56%,Japan,Fashion Gym Modeling,462.5K
100,綾野剛 Go Ayano @go_ayano_official,1.5M,-,Japan,Acting and Drama Celebrity,458.1K
